"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168"
"CBM11 Modules of approx. 180-200 residues. The CBM11 of Clotridium thermocellum Cel26A-Cel5E has been shown to bind both beta-1,4-glucan and beta-1,3-1,4-mixed linked glucans.",5.78882260594405,6.31146479435095,4.5416594827904,5.84921253912753,6.24383560071944,6.4234698756226,6.61911426573245,5.52714133752527,6.37606677055636,4.87064913580286,6.43353790527994,6.71090526107137,6.03531248148673,6.06597442999504,6.60744991640415,6.30833497982933,5.49124115403445,3.72473665077607,5.48842769388588,4.79823722455509,6.92044913721829,6.82692557677431,5.6441520954774,6.64623984150134,7.09283831741221,6.4851728090604,6.17383175040196,5.97756999128432,6.40301133339267,5.6289349621034,6.41494729700435,4.69144471231612,4.98155162667871,6.73863433542556,6.52616078767281,6.32951885234582,5.48376928793203,5.77982838302625,6.51107716084905
"CBM13 Modules of approx. 150 residues which always appear as a threefold internal repeat. The only apparent exception to this, xylanase II of Actinomadura sp. FC7 (GenBank U08894), is in fact not completely sequenced. These modules were first identified in several plant lectins such as ricin or agglutinin of Ricinus communis which bind galactose residues. The three-dimensional structure of a plant lectin has been determined and displays a pseudo-threefold symmetry in accord with the observed sequence threefold repeat. These modules have since been found in a number of other proteins of various functions including glycoside hydrolases and glycosyltransferases. While in the plant lectins this module binds mannose, binding to xylan has been demonstrated in the Streptomyces lividans xylanase A and arabinofuranosidase B. Binding to GalNAc has been shown for the corresponding module of GalNAc transferase 4. For the other proteins, the binding specificity of these modules has not been established. The pseudo three-fold symmetry of the CBM13 module has now been confirmed in the 3-D structure of the intact, two-domain, xylanase of Streptomyces olivaceoviridis.",10.6649770724039,10.2546254537103,8.08626457722445,7.90632258433438,10.8809096242409,11.4929849250869,10.82609712011,9.04682525326012,10.3254157237273,12.1021685066603,11.7438310192829,11.8157085854641,8.97893760662831,10.5043689976798,12.9371694656068,12.3743942925579,11.8590056290816,9.29919180568612,10.9062032435725,12.3885230282595,10.8785561983776,10.3380849263883,8.75847867062776,9.36125233903728,12.1535956853496,11.2313675539026,10.6213017215638,9.81070229203682,11.283684324731,10.8888233834994,10.7923850127003,8.52570960624654,8.96252264339412,11.7963352264134,11.248917081006,11.014626413774,8.70380437476866,9.36872239900608,10.927846762928
"CBM16 Carbohydrate-binding module 16. Binding to cellulose and glucomannan demonstrated [B. Bae et al (2008) J Biol Chem. 283:12415-25 (PMID: 18025086)]",6.84468191141718,5.99331421197727,6.68804558507878,5.78452349943375,7.87082148982122,7.12332576837245,6.68544954879013,6.07517712769326,6.10904615706164,6.72913918549178,7.10045835939895,6.72060503616256,6.76086581896291,5.55853668605737,6.76692317725224,7.16782054172689,5.60845692718813,5.2676673376114,6.28601467683878,7.67535598325652,6.6132593898247,6.70127652335459,6.98667307868681,5.74248607605219,7.38620464213149,6.93072040998013,6.56293192762656,5.53627124639672,7.02832661122684,5.57390847050187,6.29799974999113,6.36167077875822,4.69679600276943,7.90309861684077,6.91760251954603,6.15685209819763,6.58039749431915,5.16111821985477,7.28453487647822
"CBM2 Modules of approx. 100 residues and which are found in a large number of bacterial enzymes. The cellulose-binding function has been demonstrated in many cases. Several of these modules have been shown to also bind chitin or xylan.",10.4351892310313,9.82398324213865,8.05108914143712,7.49140132314744,11.8831097322361,11.1368594524864,10.850454529499,8.63074562261819,9.97327458360216,12.002169104235,11.9593934102478,11.5205223094448,8.9877714621446,10.5964334940672,12.7254552420584,12.124893841959,11.5961118528319,8.78272073718757,11.1234194872221,12.4194647303998,11.2587614205928,10.3216503534881,8.6575635277083,9.62177207482163,12.8721891016549,10.8371888923206,10.2675446018123,9.17078445227646,11.2821452775085,10.9299793226394,10.8176070493779,8.54490153067071,8.35247402039394,11.9689891182899,10.9479803703428,11.0760497957712,8.20273954800422,9.64296959440909,11.4894406940035
"CBM20 The granular starch-binding function has been demonstrated in several cases. Interact strongly with cyclodextrins. Often designated as starch-binding domains (SBD).",7.34329858646854,6.9089867354361,6.12193003687635,6.14887938946142,8.27173414711718,7.40788671345255,6.94491082589,6.66984508265593,7.09676293355149,7.44997391538974,7.04152281335966,7.48522276953101,5.84465821806887,6.89240240117027,7.27755347785339,6.6243033039268,8.20776324251013,6.23033507387076,6.6858251879218,7.02056513454876,6.86415939783898,6.67281789055092,4.7163226018265,6.01127776137517,8.05644638966944,7.28081800995934,7.19649497319926,6.67485208836771,7.68888668733561,7.55765120259298,6.36742643390523,6.19674235672113,6.82069840451691,7.65798827259686,7.10721821118113,7.46206422522952,5.22130928652864,6.20672528945214,7.93795667108321
"CBM22 A xylan binding function has been demonstrated in several cases and affinity with mixed beta-1,3/beta-1,4-glucans in one. In several cases a thermostabilizing effect has also been seen.",5.92032932050823,5.81900639807246,6.74864436201203,10.0044502652074,6.3448966271971,5.60639495351258,6.59166917229231,8.40652661440369,6.45058086455482,5.39439466261596,6.96739540683294,6.62043342256426,7.54340201366954,5.93342561505225,6.67612444289284,6.4909822818167,6.70958385945809,9.28388081577676,7.42788647515828,7.36291130800155,5.78991721576587,6.91025065887397,6.78632817981973,7.41176916613899,6.65215689154789,5.83886432704298,6.93095567174224,8.35833560641369,6.16698999381902,6.90864836237772,6.78922616080758,7.10127615896076,7.98180258971416,6.83733217938065,6.94699281626623,7.28443080093125,8.42449746148811,9.94035129453974,6.6931286788618
"CBM23 Mannan-binding function demonstrated in one case.",3.72473665077607,5.0008494632462,5.10537720297886,7.71659108039514,3.72473665077607,4.13525128450626,4.63617255100472,4.44369575857375,4.4673120203019,3.72473665077607,4.54151294528227,4.9277028342038,5.40786029348347,3.72473665077607,4.78533104520857,4.79313519091694,5.63062380688704,3.72473665077607,4.98046822745224,3.72473665077607,4.89312271753829,4.8202333990918,6.01980473405671,6.23458434910232,3.72473665077607,3.72473665077607,5.51461616818683,6.30729150295653,3.72473665077607,3.72473665077607,4.63113707657432,4.86052116902927,6.2781872015083,3.72473665077607,4.23015986837813,5.55720429812239,4.31202977582823,6.56100273286264,3.72473665077607
"CBM3 Modules of approx. 150 residues found in bacterial enzymes. The cellulose-binding function has been demonstrated in many cases. In one instance binding to chitin has been reported.",4.12030533620072,4.83840693165099,3.72473665077607,3.72473665077607,5.68781706054585,5.04436966361795,5.08885980628049,4.73149981897332,4.59962700690445,4.54537915106163,5.42805961812684,5.07842477348307,3.72473665077607,4.78761924157712,5.8329532305025,4.26801125251711,3.72473665077607,3.72473665077607,4.95192399551807,4.4923625157336,5.6565970357316,4.50844324104709,3.72473665077607,3.72473665077607,5.82961174077954,4.35983987289361,5.04562419263133,4.78679406283219,5.70985644988737,5.25354734068551,4.8606342870574,5.00380735392853,3.72473665077607,4.9393431642646,4.4781634439329,4.6327593694355,4.31202977582823,4.71413801823735,5.45112489961663
"CBM32 Binding to galactose and lactose has been demonstrated for the module of Micromonospora viridifaciens sialidase (PMID: 16239725). Binding to polygalacturonic acid has been shown for a Yersinia member (PMID: 17292916). Binding to LacNAc (beta-D-galactosyl-1,4-beta-D-N-acetylglucosamine) has been shown for an N-acetylglucosaminidase from Clostridium perfingens (PMID: 16990278).",9.35596351973734,8.3847531578717,8.28094397250158,7.75446675562496,9.3784354185329,8.85002956592622,9.03671896023506,8.8246997045874,8.7527518643127,8.27292074074872,9.1770138872617,8.9468267503684,9.24516841107627,8.87328858817098,9.30040050323412,9.63393424511926,8.77282270895238,8.37376493085012,8.36458140603726,9.31165777141741,9.2630541266601,9.33813835192566,7.87423579037007,8.95996529082214,9.52097796852154,8.93339765558488,8.8192465377217,8.18618275535284,8.84335908379132,8.80959919892383,8.85441220066391,8.62372712661769,8.22064405769436,9.47551297562414,8.84053663525977,9.14125840293366,8.26668931059241,7.7399348469682,9.31190009377567
"CBM34 Modules of approx. 120 residues. Granular starch-binding function has been demonstrated in the case of Thermoactinomyces vulgaris R-47 alpha-amylase 1 (TVAI).",4.59860778577703,5.70193127288758,4.5416594827904,4.81801182754253,4.76132891772651,4.63081038122203,4.63617255100472,4.60089165547046,5.43159709468998,3.72473665077607,5.34468757294984,4.88619827878356,4.56787350217731,4.78761924157712,5.05929150253091,4.38818623773026,3.72473665077607,4.94129712015768,4.41085884351074,6.30668788714501,4.89312271753829,4.86281809538983,3.72473665077607,4.54017133742491,6.09214440383325,4.49952758490656,4.67446927321274,4.94250001883382,4.62489583540695,5.6289349621034,4.82624349305099,4.34289939386042,5.0296874535246,3.72473665077607,5.25802326150658,4.82818588796508,4.54975361210722,4.49697850188604,4.89950249224816
"CBM35 Modules of approx. 130 residues. A module that is conserved in three Cellvibrio xylan-degrading enzymes binds to xylan and the interaction is calcium dependent, while a module from a Cellvibrio mannanase binds to decorated soluble mannans and mannooligosaccharides. A module in a Phanerochaete chrysosporium galactan 1,3-beta-galactosidase binds to beta-galactan.",8.3878902662324,8.03542730723015,8.461324479201,9.41426091497842,8.61796931835165,7.98995865753558,8.02915719540706,8.85114072920818,8.4137225536291,7.84561040850322,8.16465271165811,8.72745499882397,9.134192729903,8.4613824259601,8.4515066571629,8.48354471774279,8.39691522709531,9.50905720633107,8.40627387032498,7.34019564285763,7.88436632267387,7.41520918032964,8.12480386069227,8.54956491846201,8.25603988290285,8.02657737038037,7.93169345147928,7.70451869429243,7.8752643264277,7.67172709801603,6.97604596598452,8.26133134081513,7.88702468214888,7.87274061193332,8.182819332495,8.24759298106016,8.18077451082523,8.27782082723422,8.41285102080894
"CBM37 Modules of approx. 100 residues, conserved in numerous R. albus polysaccharide-degrading enzymes and other proteins from this bacterium. Several members of CBM37 have been shown to exhibit rather broad binding specificity to xylan, chitin, microcrystalline and phosphoric-acid swollen cellulose, as well as more heterogeneous substrates, such as alfalfa cell walls, banana stem and wheat straw.",5.3249530497429,5.32215887064561,3.72473665077607,5.42920090439,4.76132891772651,4.79014870429783,5.2950782871213,3.72473665077607,4.94441630571842,3.72473665077607,4.30608758912669,5.14635504407423,3.72473665077607,3.72473665077607,4.26391291403691,3.72473665077607,4.19242212258284,3.72473665077607,5.25193207498276,3.72473665077607,3.72473665077607,4.6261181931608,3.72473665077607,3.72473665077607,4.81277925383351,3.72473665077607,4.504733734015,4.78679406283219,4.69450694129759,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,4.3421980711932,3.72473665077607,3.72473665077607,3.72473665077607,4.47977515395105
"CBM38 The inulin-binding function has been demonstrated in the case of the cycloinulo-oligosaccharide fructanotransferase from Paenibacillus macerans (Bacillus macerans) by Lee et al. (2004) FEMS Microbiol Lett 234:105-10. (PMID:15109727).",7.66968135874015,7.53546646831888,9.58179840269359,8.68161415656025,7.17553219022703,8.05000820095534,8.14514895186234,9.45449008902958,7.83956234899903,7.29609073540834,7.91371664058344,8.1454965823628,9.6050805881276,7.6445270274988,8.05444352320898,8.10467985160916,7.58207385345142,9.84779278785079,8.28210830280709,8.10940395110688,7.62369133056113,7.600906990231,10.018721133163,8.06037125089349,7.8433027725595,8.19983632351393,7.95881126406078,8.21685101999904,8.29387914472588,7.94283998365835,7.74390853457005,10.9960551506176,9.13246069297984,7.97629574971855,7.77531462142463,7.61000263757152,10.6023129215229,8.98623296967719,7.9863131297123
"CBM4 Modules of approx. 150 residues found in bacterial enzymes. Binding of these modules has been demonstrated with xylan, beta-1,3-glucan, beta-1,3-1,4-glucan, beta-1,6-glucan and amorphous cellulose but not with crystalline cellulose.",5.67299953093668,5.80022056945628,4.5416594827904,4.64576006485425,6.0565835580496,5.91117724353966,6.0966151143181,4.44369575857375,5.71345988058842,5.92895429618258,6.45200831767403,6.58892137582154,4.80347239070183,4.48460732915295,6.44322485651517,6.59576346495898,6.7859913778258,5.44200583523117,6.31471039343959,5.02553090344583,4.56187994975671,4.94268601706023,4.92803879445861,3.72473665077607,6.63769933316926,6.21351046063872,6.4891031216856,5.73142162782973,6.43363321562826,5.85060557588397,6.52272126866458,5.88818987280529,5.16211698396814,6.59516603952309,6.02571192620894,6.14261089476628,4.72862046637683,5.68638800124501,6.09462922878908
"CBM40 Modules of approx. 200 residues, found at the N-terminus of GH33 sialidases. Can also be found inserted in the beta-propeller of GH33 sialidases. The sialic acid binding function has been demonstrated for the N-terminal CBM40 of Vibrio cholerae sialidase (Moustafa et al. (2004) J Biol Chem 279:40819-26) (PMID: 15226294).",5.57857938223789,4.88162948457593,3.72473665077607,3.72473665077607,4.76132891772651,4.86023205793152,4.47294528442806,4.73149981897332,4.94441630571842,5.11137775513506,5.20718801224403,4.88619827878356,3.72473665077607,3.72473665077607,5.23582921796338,4.26801125251711,5.49124115403445,3.72473665077607,4.92253864088535,5.51098592045416,4.32077797420846,3.72473665077607,3.72473665077607,3.72473665077607,5.23085597412591,5.25289703045694,4.81516180462146,4.82819709041071,4.62489583540695,4.4517704691242,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,4.75029944314073,4.51426212896713,3.72473665077607,4.66513081496592,4.47977515395105
"CBM41 Modules of approx. 100 residues found in primarily in bacterial pullulanases. The N-terminal module from Thermotoga maritima Pul13 has been shown to bind to the alpha-glucans amylose, amylopectin, pullulan, and oligosaccharide fragments derived from these polysaccharides (Lammerts van Bueren et al. (2004) Biochemistry 43:15633-42) (PMID: 15581376).",7.21220960591196,7.41164098303465,4.5416594827904,6.84419854861093,7.36016423233927,7.06591422925136,7.49197892922256,6.43343837910969,7.15643955705586,7.96494213797135,7.80525275500523,7.93554538325201,5.57109591451021,7.7493138166608,7.21495063902234,7.93566092064863,7.68928385552275,6.01648308572632,7.57806343228191,8.05487650776506,7.87027773137831,7.34553677918595,5.74106153458557,5.9490797501854,7.92771848745017,7.79171631665556,7.380392240909,7.05029286605274,7.67639157284209,7.83286524439854,7.29373593661401,6.29341735286772,6.64933780133294,7.54684063570832,8.12668643948889,7.5113074597097,6.43663027569314,6.77538419506866,7.91037043932106
"CBM42 Modules of approx. 160 residues found mostly at the C-terminus of GH54 catalytic domains. Binding to arabinofuranose (present in arabinoxylan) has been demonstrated.",7.18247362150067,7.58838588052868,4.71889219584471,8.13247518291423,7.87082148982122,6.86474960765398,7.11705659407369,5.20051944854135,6.66308556349375,7.62156740875806,7.28428051895606,7.51310298956926,5.62100767717273,7.02446722068702,7.28627583466594,7.49248250500418,7.51699543888391,6.39565359055727,6.82353593501188,7.49208905658603,8.01812629978445,7.20163890733908,5.50201839857466,7.26386034243844,7.66495553822176,7.19299715535357,7.16339112363159,6.79508948305773,7.12395638374091,6.80038212795202,6.80342591242482,4.93476139168745,6.36085764045678,7.58485834743446,7.85691398460838,7.90797791840986,5.93910596317683,7.2847148353262,6.9114767812665
"CBM44 The C-terminal CBM44 module of the Clostridium thermocellum enzyme has been demonstrated to bind equally well cellulose and xyloglucan",6.32684920225846,6.49229552557198,6.25543063220937,6.6833290996046,6.68805826777765,6.943586240344,7.36967917846669,6.51680361469323,7.29549576101351,7.25487237470079,6.86207933161325,7.1360090415544,6.65219839409511,6.29720460072256,6.89869023165814,6.85788031561651,6.43958803703289,6.09162067349452,6.91861677889798,7.20832976799504,5.13795533508112,6.02393378107157,6.01980473405671,6.0706889023642,5.93123732539189,5.9706374519843,6.35255217421037,6.39785349381697,6.52161723103938,4.35600209161048,6.80342591242482,4.93476139168745,6.01561185637257,6.7041262648938,5.83237019049566,6.61059047029591,5.76346867249447,5.94856351101487,6.3357861989988
"CBM46 Modules of approx. 100 residues, found at the C-terminus of several GH5 cellulases. Cellulose-binding function demonstrated in one case.",4.82054923237776,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,4.05975125136351,5.4752179589718,4.30608758912669,4.52497803940164,3.72473665077607,3.72473665077607,4.26391291403691,5.28678214862523,4.84685091694824,3.72473665077607,3.72473665077607,6.23287967662443,6.39007125645352,4.6261181931608,3.72473665077607,3.72473665077607,5.04279661502078,4.49952758490656,3.72473665077607,4.16644957803724,3.72473665077607,4.24151707064436,3.72473665077607,3.72473665077607,4.09808715768235,4.34533905392988,5.08772408093652,4.78324665066232,3.72473665077607,3.72473665077607,4.78100003126375
"CBM47 Modules of approx 150 residues. Fucose-binding activity demonstrated",5.78882260594405,6.33699784920549,6.94222340589088,5.78452349943375,6.27836224076686,6.36664887446871,6.56367103192266,6.48957065615043,6.53271003346426,5.92895429618258,5.38710936142066,6.17001666468609,6.4054971644001,3.72473665077607,4.95863561555433,6.59576346495898,6.2061355317606,6.01648308572632,6.1857367004545,4.3539219953936,6.2632422702435,5.67248688456155,6.39057266760284,7.04234651316526,6.15557371257731,5.73043751423893,5.51461616818683,6.03608608709081,5.54269804622936,5.54545050145202,5.46083497367684,6.54817363349013,6.36085764045678,5.7968789125033,5.18556051517696,5.6853848866425,6.74141448908624,5.91651754455915,5.05397177138958
"CBM48 Modules of approx. 100 residues with glycogen-binding function, appended to GH13 modules. Also found in the beta subunit (glycogen-binding) of AMP-activated protein kinases (AMPK)",9.77211807640685,9.73917808025829,9.81588243644554,9.57204655930583,9.88184994526859,9.66317481072613,9.53461170425362,9.6597915645335,9.96709352329131,9.56998631981689,9.82058446872306,9.6544496919262,9.7779349915423,10.1102689141414,9.83252251954755,9.63393424511926,9.75552321153521,9.45312519021667,9.65875641465368,9.5041952689939,10.0479110220287,10.0313461551828,10.5017117201357,9.97512378597013,9.69232629790081,9.7775328214812,9.647995533078,9.83458652879473,9.90706561971221,9.87012213429251,9.49874095221129,9.82942537708749,9.94293718542086,9.90748410201121,9.91033565419445,9.76021203770832,9.61412474405478,10.0500198585035,9.9079949964365
"CBM5 Modules of approx. 60 residues found in bacterial enzymes. Chitin-binding described in several cases. Distantly related to the CBM12 family.",3.72473665077607,4.58384311806877,3.72473665077607,4.42592646934972,5.45369904430636,3.72473665077607,3.72473665077607,3.72473665077607,4.30243620665361,3.72473665077607,4.54151294528227,3.72473665077607,3.72473665077607,3.72473665077607,4.26391291403691,3.72473665077607,3.72473665077607,3.72473665077607,4.12334418660518,3.72473665077607,3.72473665077607,3.72473665077607,4.86266450003733,4.2445390706794,3.72473665077607,4.49952758490656,3.72473665077607,4.59821462927827,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,3.72473665077607,5.1925168835737,4.97995082417283,3.72473665077607,4.54975361210722,3.72473665077607,4.10547324850081
"CBM50 Modules of approx. 50 residues found attached to various enzymes from families GH18, GH19, GH23, GH24, GH25 and GH73, i.e. enzymes cleaving either chitin or peptidoglycan. Binding to chitopentaose demonstrated in the case of Pteris ryukyuensis chitinase A [Ohnuma T et al. (2008) J. Biol. Chem. 283:5178-87 (PMID: 18083709)]. CBM50 modules are also found in a multitude of other enzymes targeting the petidoglycan such as peptidases and amidases. These enzymes are not reported in the list below.",10.1208379800654,11.7999165738684,9.506056034576,12.8362367208312,9.37069043877762,9.61242050201645,11.6207265465222,9.29035493719596,10.2953082880683,9.23316814430785,10.048182433345,10.746371485245,9.3887789711405,9.96881903226379,9.45821945190309,9.71597274817301,10.7843026026954,9.80375201296406,11.2400894102804,9.46299601185875,10.1704713815322,10.6850022979907,9.58247623100086,10.8598587788857,9.12470795672069,9.32486697548665,11.5144398808019,11.49645205703,9.35978532769617,10.4789068886653,11.095885022394,9.23570454935347,12.2361757444762,9.36566482240184,10.0191955951803,11.5210802606004,9.02640297956686,12.2732009689891,9.15425901787119
