"","Query","VIP","Comp1","coefficient","Level1","Level2","Level3","Level4","VIP.sign","fct_reorder(Query, VIP.sign)"
"23","K16066",1.29290980357256,0.064282507017061,0.0033078152886577," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K16066  ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase",1.29290980357256,"K16066"
"24","K18482",1.29231797038397,0.038511554463862,0.00330630112667662," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K18482  ADCL; 4-amino-4-deoxychorismate lyase",1.29231797038397,"K18482"
"25","K10943",1.28826498396986,0.0489689441839573,0.00329593185699649," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10943  flrC, fleR, flaM; two-component system, response regulator FlrC",1.28826498396986,"K10943"
"26","K04113",1.2859147309521,0.0708992656979004,0.00328991890633059," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04113  bcrB, badE; benzoyl-CoA reductase subunit B",1.2859147309521,"K04113"
"27","K13735",1.28181557781387,0.034998288329965,0.00327943152245917," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05135 Yersinia infection","    K13735  yeeJ; adhesin/invasin",1.28181557781387,"K13735"
"28","K13378",1.27869190091331,0.0576522204671328,0.00327143982328577," 09100 Metabolism","  09102 Energy metabolism","   00190 Oxidative phosphorylation","    K13378  nuoCD; NADH-quinone oxidoreductase subunit C/D",1.27869190091331,"K13378"
"29","K08097",1.27533516520696,0.0547581039728467,0.00326285186018208," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K08097  comA; phosphosulfolactate synthase",1.27533516520696,"K08097"
"30","K02403",1.27221216832888,0.0600299500163107,0.00325486190079652," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K02403  flhD; flagellar transcriptional activator FlhD",1.27221216832888,"K02403"
"31","K14051",1.26945226263135,0.0435276576763898,0.00324780088367351," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K14051  gmr, pdeR; c-di-GMP phosphodiesterase Gmr",1.26945226263135,"K14051"
"32","K15511",1.26942483819814,0.0369304240600547,0.00324773072026442," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K15511  boxA; benzoyl-CoA 2,3-epoxidase subunit A",1.26942483819814,"K15511"
"33","K03656",1.2690341110467,0.0533089634611028,0.0032467310733891," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03400 DNA repair and recombination proteins","    K03656  rep; ATP-dependent DNA helicase Rep",1.2690341110467,"K03656"
"34","K20866",1.26558313348684,0.0614698726660119,0.00323790199938736," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K20866  yihX; glucose-1-phosphatase",1.26558313348684,"K20866"
"35","K13770",1.25782170928125,0.0566473726137695,0.0032180449625097," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13770  ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein",1.25782170928125,"K13770"
"36","K25144",1.25555598783454,0.0459586580289002,0.0032122482796935," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25144  lnrL, sagG; linearmycin/streptolysin S transport system ATP-binding protein",1.25555598783454,"K25144"
"37","K20530",1.24993615369371,0.0660379822024953,0.00319787034455883," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K20530  trbE; type IV secretion system protein TrbE",1.24993615369371,"K20530"
"38","K14727",1.24836155790001,0.0367096210919583,0.00319384185624088," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K14727  pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase",1.24836155790001,"K14727"
"39","K02050",1.24273831079907,0.061614281144685,0.00317945518929706," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K02050  ABC.SN.P; NitT/TauT family transport system permease protein",1.24273831079907,"K02050"
"40","K00387",1.23940285116999,0.0377511887014856,0.00317092165948294," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K00387  SUOX; sulfite oxidase",1.23940285116999,"K00387"
"41","K22902",1.23234203346916,0.031324664072625,0.00315285707317018," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00572 Arabinogalactan biosynthesis - Mycobacterium","    K22902  K22902; D-galactosaminyltransferase",1.23234203346916,"K22902"
"42","K03806",1.22772517976044,0.052918549453049,0.00314104519020588," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01011 Peptidoglycan biosynthesis and degradation proteins","    K03806  ampD; N-acetyl-anhydromuramoyl-L-alanine amidase",1.22772517976044,"K03806"
"43","K00139",1.22735320781007,0.0605205464459361,0.00314009352714248," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00139  ALDH5A1; succinate-semialdehyde dehydrogenase",1.22735320781007,"K00139"
"44","K00558",1.22595523919718,0.00448188212744571,-0.00313651692656445," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K00558  DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1",1.22595523919718,"K00558"
"45","K06160",1.22570765657972,0.0603345492569414,0.00313588350452295," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K06160  pvdE; putative pyoverdin transport system ATP-binding/permease protein",1.22570765657972,"K06160"
"46","K22350",1.22289096090037,0.0716266656337661,0.00312867719437981," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22350  mcoA; manganese oxidase",1.22289096090037,"K22350"
"47","K01451",1.22095834808741,0.0776711459870405,0.00312373274567032," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01451  hipO; hippurate hydrolase",1.22095834808741,"K01451"
"48","K01062",1.22025576375038,0.029835680210556,0.00312193523496605," 09100 Metabolism","  09103 Lipid metabolism","   00565 Ether lipid metabolism","    K01062  PLA2G7, PAFAH; platelet-activating factor acetylhydrolase",1.22025576375038,"K01062"
"49","K20762",1.21576118753313,0.0467769120659059,0.00311043619003161," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K20762  scnC; thiocyanate hydrolase subunit gamma",1.21576118753313,"K20762"
"50","K08714",1.21531116939641,0.0192481185770105,0.0031092848515015," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K08714  VGSC; voltage-gated sodium channel",1.21531116939641,"K08714"
"51","K02691",1.21319979888161,0.0351696419926222,0.00310388306426964," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02691  psaC; photosystem I iron-sulfur center",1.21319979888161,"K02691"
"52","K07226",1.21280631310474,0.0303171925568687,0.00310287635965266," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K07226  hutZ, hugZ; heme oxygenase (biliverdin-IX-beta and delta-forming)",1.21280631310474,"K07226"
"53","K18236",1.21196425772553,0.0458563927069851,0.00310072202247496," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18236  lnuB_F, lin; lincosamide nucleotidyltransferase B/F",1.21196425772553,"K18236"
"54","K16423",1.21008055976172,0.0676590619036893,0.00309590271883392," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   01055 Biosynthesis of vancomycin group antibiotics","    K16423  hpgT, nocG; (S)-3,5-dihydroxyphenylglycine transaminase",1.21008055976172,"K16423"
"55","K12443",1.20560668840004,0.0323907478023319,0.00308445664576," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01004 Lipid biosynthesis proteins","    K12443  ppsD; phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase D",1.20560668840004,"K12443"
"56","K11890",1.20493135212649,0.0700754545656734,0.00308272884723573," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02025 Biofilm formation - Pseudomonas aeruginosa","    K11890  impM; type VI secretion system protein ImpM",1.20493135212649,"K11890"
"57","K07216",1.19825722181181,0.0383951208208899,0.00306565357235391," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99994 Others","    K07216  hr; hemerythrin",1.19825722181181,"K07216"
"58","K19962",1.19728021419179,0.0456636391436212,0.00306315396972602," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00930 Caprolactam degradation","    K19962  chnE; 6-oxohexanoate dehydrogenase",1.19728021419179,"K19962"
"59","K02724",1.19663518988454,0.0383051865548612,0.00306150372215331," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02724  psbZ; photosystem II PsbZ protein",1.19663518988454,"K02724"
"60","K02203",1.19413425157469,0.0535207037655351,0.00305510525417478," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K02203  thrH; phosphoserine / homoserine phosphotransferase",1.19413425157469,"K02203"
"61","K21219",1.18705506003803,0.033213133003959,0.00303699365974521," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00730 Thiamine metabolism","    K21219  thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase",1.18705506003803,"K21219"
"62","K02012",1.18683317179311,0.058137341890628,0.00303642597487897," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K02012  afuA, fbpA; iron(III) transport system substrate-binding protein",1.18683317179311,"K02012"
"63","K21833",1.18260689429507,0.0238847600820043,0.00302561335261908," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21833  dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase",1.18260689429507,"K21833"
"64","K04114",1.18234346851542,0.0607141814694653,0.00302493939700444," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04114  bcrA, badF; benzoyl-CoA reductase subunit A",1.18234346851542,"K04114"
"65","K01156",1.1809399770199,0.0641485205483985,0.00302134866653464," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K01156  res; type III restriction enzyme",1.1809399770199,"K01156"
"66","K01146",1.17629585711872,0.0469081284559814,0.00300946702500866," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99976 Replication and repair","    K01146  xni; protein Xni",1.17629585711872,"K01146"
"67","K00217",1.17573498029766,0.0270566988558695,0.0030080320626326," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K00217  E1.3.1.32; maleylacetate reductase",1.17573498029766,"K00217"
"68","K01843",1.1740025997576,0.0684218498621484,0.00300359989356685," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K01843  kamA; lysine 2,3-aminomutase",1.1740025997576,"K01843"
"69","K04101",1.17267227906228,0.0669591237729436,0.00300019636524445," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04101  ligB; protocatechuate 4,5-dioxygenase, beta chain",1.17267227906228,"K04101"
"70","K10125",1.16838570406028,0.0410231373002145,0.00298922947622525," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10125  dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB",1.16838570406028,"K10125"
"71","K16844",1.166637114567,0.0587638531302948,0.00298475583773672," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K16844  comC; (2R)-3-sulfolactate dehydrogenase (NADP+)",1.166637114567,"K16844"
"72","K23244",1.14633226362045,0.0540194265449913,0.00293280735980784," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23244  apsD; D-apiose dehydrogenase",1.14633226362045,"K23244"
"73","K19290",1.14608922380968,0.0702720483378301,0.00293218556020544," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19290  alg8; mannuronan synthase",1.14608922380968,"K19290"
"74","K14730",1.14586223672205,0.0271622562493478,0.00293160483032258," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K14730  E1.1.1.243; (-)-trans-carveol dehydrogenase",1.14586223672205,"K14730"
"75","K18900",1.12875336703677,0.0556165796884468,0.00288783303699233," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18900  bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC",1.12875336703677,"K18900"
"76","K21802",1.12321477588019,0.0408790530547106,0.00287366295609826," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00627 Aminobenzoate degradation","    K21802  vdh; vanillin dehydrogenase",1.12321477588019,"K21802"
"77","K04068",1.12313092893487,0.0410381280625137,0.00287344843981346," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K04068  nrdG; anaerobic ribonucleoside-triphosphate reductase activating protein",1.12313092893487,"K04068"
"78","K25097",1.12273299304352,0.0181225276089008,0.00287243034990365," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25097  agpB; alpha-galactoside transport system permease protein",1.12273299304352,"K25097"
"79","K11336",1.11790498123551,0.0669350586522627,0.00286007823436689," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K11336  bchF; 3-vinyl bacteriochlorophyllide hydratase",1.11790498123551,"K11336"
"80","K09897",1.11586877687322,0.0189269836036555,0.00285486875424552," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K09897  K09897; uncharacterized protein",1.11586877687322,"K09897"
"81","K17950",1.1141996275723,0.0160485427470275,0.00285059835768625," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17950  cuyA; L-cysteate sulfo-lyase",1.1141996275723,"K17950"
"82","K00953",1.1125127035306,0.0214824699484198,0.00284628248575107," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00740 Riboflavin metabolism","    K00953  FLAD1; FAD synthetase",1.1125127035306,"K00953"
"83","K14475",1.10873487839696,0.0478376064906582,0.0028366171961072," 09160 Human Diseases","  09174 Infectious disease: parasitic","   05143 African trypanosomiasis","    K14475  ICP; inhibitor of cysteine peptidase",1.10873487839696,"K14475"
"84","K07068",1.1077722502418,0.0674859755367002,0.00283415438228977," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07068  K07068; uncharacterized protein",1.1077722502418,"K07068"
"85","K07518",1.10641852865005,0.0710485800754173,0.00283069098448322," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K07518  E3.1.1.22; hydroxybutyrate-dimer hydrolase",1.10641852865005,"K07518"
"86","K02019",1.10619726236581,0.0436846265185175,0.00283012489085792," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K02019  modE; molybdate transport system regulatory protein",1.10619726236581,"K02019"
"87","K03263",1.10507010340759,0.0448751555591304,0.00282724113699942," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03012 Translation factors","    K03263  EIF5A; translation initiation factor 5A",1.10507010340759,"K03263"
"88","K11249",1.10222528547405,0.0410817370786958,0.0028199628781232," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K11249  eamB; cysteine/O-acetylserine efflux protein",1.10222528547405,"K11249"
"89","K18914",1.10064677786068,0.0400953704878339,0.00281592438170038," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K18914  FDXR; adrenodoxin-NADP+ reductase",1.10064677786068,"K18914"
"90","K11334",1.09904726350365,0.0608748062566378,0.00281183214105837," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K11334  bchY; 3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y",1.09904726350365,"K11334"
"91","K01497",1.09533233833589,0.052604433579096,0.00280232777638252," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00740 Riboflavin metabolism","    K01497  ribA, RIB1; GTP cyclohydrolase II",1.09533233833589,"K01497"
"92","K00196",1.09117076603747,0.0708783844686619,0.00279168069764932," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K00196  cooF; anaerobic carbon-monoxide dehydrogenase iron sulfur subunit",1.09117076603747,"K00196"
"93","K14682",1.08634745132289,0.0533902096072476,0.00277934059928299," 09100 Metabolism","  09105 Amino acid metabolism","   00220 Arginine biosynthesis","    K14682  argAB; amino-acid N-acetyltransferase",1.08634745132289,"K14682"
"94","K17216",1.085540299148,0.0432911628696156,0.00277727555940395," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K17216  mccA; cystathionine beta-synthase (O-acetyl-L-serine)",1.085540299148,"K17216"
"95","K22443",1.08439743176614,0.0461906183686052,0.00277435161669103," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22443  cntA; carnitine monooxygenase subunit",1.08439743176614,"K22443"
"96","K10916",1.08268193463533,0.0726878960833473,0.00276996264259456," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10916  cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS",1.08268193463533,"K10916"
"97","K05837",1.08236470308715,0.0554918863230444,0.00276915102885149," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K05837  rodA, mrdB; rod shape determining protein RodA",1.08236470308715,"K05837"
"98","K18981",1.07975869474763,0.048212007330559,0.00276248374687713," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K18981  udh; uronate dehydrogenase",1.07975869474763,"K18981"
"99","K07060",1.07916991494166,0.0475520154325595,0.00276097739675243," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K07060  nob1; endoribonuclease Nob1",1.07916991494166,"K07060"
"100","K07709",1.07424094654158,0.0234873227560194,0.00274836699114947," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K07709  zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH",1.07424094654158,"K07709"
"101","K22708",1.0739964388579,0.045133936491204,0.00274774143610144," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22708  tarS; poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase",1.0739964388579,"K22708"
"102","K13481",1.07313090277492,0.0297885395423162,0.00274552702525836," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K13481  xdhA; xanthine dehydrogenase small subunit",1.07313090277492,"K13481"
"103","K21741",1.07163504560162,0.0405459702335302,0.00274169998394903," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K21741  rclC; reactive chlorine resistance protein C",1.07163504560162,"K21741"
"104","K03602",1.07076722907343,0.0437133205222502,0.00273947973875346," 09120 Genetic Information Processing","  09124 Replication and repair","   03430 Mismatch repair","    K03602  xseB; exodeoxyribonuclease VII small subunit",1.07076722907343,"K03602"
"105","K02609",1.06812990437624,0.0194512885485524,0.00273273233616558," 09100 Metabolism","  09105 Amino acid metabolism","   00360 Phenylalanine metabolism","    K02609  paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA",1.06812990437624,"K02609"
"106","K19969",1.0658244856975,0.0305261930385909,0.00272683409088101," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00525 Acarbose and validamycin biosynthesis","    K19969  acbC, salQ, valA, cetA; 2-epi-5-epi-valiolone synthase",1.0658244856975,"K19969"
"107","K19687",1.06494012234496,0.000435004534849349,0.00272457151184403," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K19687  vapB; antitoxin VapB",1.06494012234496,"K19687"
"108","K15898",1.0637132371182,0.0459516755242738,0.00272143261561223," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K15898  pseI, neuB3; pseudaminic acid synthase",1.0637132371182,"K15898"
"109","K12527",1.05690064452252,0.028247177588107,0.0027040030950988," 09100 Metabolism","  09106 Metabolism of other amino acids","   00450 Selenocompound metabolism","    K12527  ygfK; putative selenate reductase",1.05690064452252,"K12527"
"110","K00045",1.05661517677685,0.0745668127440058,0.0027032727467242," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00045  E1.1.1.67, mtlK; mannitol 2-dehydrogenase",1.05661517677685,"K00045"
"111","K20976",1.05608344954688,0.0676664709672677,0.00270191236144765," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20976  hptB; histidine phosphotransfer protein HptB",1.05608344954688,"K20976"
"112","K02169",1.05312689193311,0.0319117051761128,0.00269434822476185," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00780 Biotin metabolism","    K02169  bioC; malonyl-CoA O-methyltransferase",1.05312689193311,"K02169"
"113","K02241",1.05162022674092,0.029396847342058,0.0026904935319257," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K02241  comFB; competence protein ComFB",1.05162022674092,"K02241"
"114","K13634",1.0516030541273,0.0383732011316785,0.00269044959704817," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K13634  cysB; LysR family transcriptional regulator, cys regulon transcriptional activator",1.0516030541273,"K13634"
"115","K07318",1.04965912978352,0.0586794945628807,0.00268547620861334," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K07318  K07318; adenine-specific DNA-methyltransferase",1.04965912978352,"K07318"
"116","K16171",1.04857729251191,0.0462052765871889,0.0026827084069794," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K16171  faaH; fumarylacetoacetate (FAA) hydrolase",1.04857729251191,"K16171"
"117","K06994",1.04590764445926,0.0297568707079954,0.00267587830744773," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06994  K06994; putative drug exporter of the RND superfamily",1.04590764445926,"K06994"
