taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip18	T0.13	t0_16O	t168_16O	-2839507.94216477	-2822651.50159214	-2839507.94216477	-4594202.84877977	-907530.34667426	-47325.1323694129	-47044.1916932024	-47325.1323694129	-76570.0474796628	-15125.5057779043	41435987.6478842	41361084.8876985	41435987.6478842	25972360.1922481	53516597.4415659	21559432.0527308	21602524.3765535	21559432.0527308	15558782.7456227	27741377.8053395	none
sip19	T0.13	t0_16O	t168_16O	-250363.432222353	-250024.284557142	-250363.432222353	-1071202.47232428	723960.401983468	-4172.72387037254	-4167.0714092857	-4172.72387037254	-17853.3745387381	12066.0066997245	12083296.2400989	12106256.9726426	12083296.2400989	5289506.08145559	17236650.5125399	10330752.2145425	10356086.9807426	10330752.2145425	8085385.8604024	14339610.372368	none
sip20	T0.13	t0_16O	t168_16O	-906096.583259906	-905580.634652417	-918427.858340969	-1870161.04790741	318364.532554236	-15101.6097209984	-15093.0105775403	-15307.1309723495	-31169.3507984568	5306.07554257061	16941782.4035025	16970007.7085471	16941782.4035025	9195623.94631935	22345417.3273393	10599106.3206832	10630943.2659802	10599106.3206832	7322531.24940743	15807440.134539	none
sip22	T0.13	t0_16O	t168_16O	-1610691.86100957	-1608179.6157645	-1610691.86100957	-2276168.01495109	-1016258.12597341	-26844.8643501596	-26802.993596075	-26844.8643501596	-37936.1335825182	-16937.6354328901	19951849.0836643	19948225.7239373	19951849.0836643	16953736.9506167	25400489.2253532	8677006.05659733	8690968.41358583	8677006.05659733	7149025.96145416	10995293.2158387	none
sip25	T0.13	t0_16O	t168_16O	-2078356.96678712	-2066342.31637359	-2078356.96678712	-3666567.19184398	-490146.74173026	-34639.2827797853	-34439.0386062265	-34639.2827797853	-61109.4531973996	-8169.112362171	31191887.7182483	31143181.9215943	31191887.7182483	19705207.9277571	43137059.982251	16643388.9507384	16678785.7069792	16643388.9507384	11818064.9928481	21738627.6645482	none
sip26	T0.13	t0_16O	t168_16O	-182873.795947996	-179672.208133462	-182873.795947996	-1005910.16816653	640162.576270542	-3047.89659913327	-2994.53680222437	-3047.89659913327	-16765.1694694422	10669.3762711757	12564385.401115	12569936.5941065	12564385.401115	8121547.25096968	18118476.4802207	11284268.829479	11312231.1371723	11284268.829479	8132528.86332302	15419363.4506613	none
sip29	T0.13	t0_16O	t168_16O	2798061.97602104	2820218.80941575	2798061.97602104	308189.435767825	6403872.64167761	46634.3662670174	47003.6468235958	46634.3662670174	5136.49059613042	106731.210694627	9886437.48776715	9905321.3269782	9886437.48776715	3755640.2564252	14960624.1795892	29472871.3199145	29646852.9928884	29472871.3199145	14970398.6081243	56052738.0302778	none
sip30	T0.13	t0_16O	t168_16O	1124204.50673498	1140511.25500099	1124204.50673498	-409864.018897051	3529422.3397801	18736.7417789163	19008.5209166832	18736.7417789163	-6831.06698161752	58823.7056630017	7822352.82700421	7817572.34928739	7822352.82700421	5547702.92715183	12272576.3765143	15691784.3741491	15801151.1342943	15691784.3741491	7161903.76111409	32561334.6221965	none
sip36	T0.13	t0_16O	t168_16O	2878862.31750375	2905190.32852777	2878862.31750375	659221.38151687	6043730.03605437	47981.0386250625	48419.8388087961	47981.0386250625	10987.0230252812	100728.83393424	10078428.0904676	10054469.5905755	10078428.0904676	5037694.45354905	14212595.6707534	30230464.3129939	30390801.8902699	30230464.3129939	14711930.6032418	54366971.574032	none
sip38	T0.13	t0_16O	t168_16O	-374901.411105112	-354846.324895841	-374901.411105112	-3050945.40202594	2147264.32410961	-6248.35685175187	-5914.10541493068	-6248.35685175187	-50849.0900337656	35787.7387351602	27885559.0652683	27847996.131126	27885559.0652683	16233989.2862429	45077358.0871989	25261249.1875325	25364071.8568551	25261249.1875325	13001517.0419883	40355072.0503696	none
sip41	T0.13	t0_16O	t168_16O	-62704.3298231484	-62303.1155332951	-66399.8990701402	-391352.818528357	335668.92631234	-1045.07216371914	-1038.38525888825	-1106.66498450234	-6522.54697547261	5594.48210520566	2478110.55710841	2487939.69382954	2478110.55710841	0	4022326.01701396	2039180.24834637	2051817.88509648	2039180.24834637	875976.045513672	4055086.41817177	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip43	T0.13	t0_16O	t168_16O	1333544.87202321	1344787.70628229	1333544.87202321	206865.615268951	3019570.70574486	22225.7478670534	22413.1284380382	22225.7478670534	3447.76025448251	50326.178429081	0	0	0	0	0	9334814.10416245	9413513.94397603	9334814.10416245	1448059.30688265	21136994.940214	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip46	T0.13	t0_16O	t168_16O	-929776.258263622	-927314.637651651	-910469.601197783	-2259254.05412004	-161217.147452301	-15496.2709710604	-15455.2439608609	-15174.4933532964	-37654.234235334	-2686.95245753835	12043374.1301743	12028832.5859511	12043374.1301743	6493500.52104559	21668065.4891579	5534940.32232896	5537630.12238952	5534940.32232896	5213214.86935381	5991812.37476498	none
sip47	T0.13	t0_16O	t168_16O	2510598.94691228	2525286.45816471	2510598.94691228	807147.604166662	4708642.00550378	41843.3157818714	42088.1076360785	41843.3157818714	13452.4600694444	78477.3667583963	6866759.73735178	6871917.7991417	6866759.73735178	2397282.55003847	12552556.5355429	24440952.3657378	24548923.0062947	24440952.3657378	15294435.4225364	40911639.63469	none
sip48	T0.13	t0_16O	t168_16O	-3689617.01846883	-3682638.71345236	-3689617.01846883	-6412678.49833913	-1476054.48792863	-61493.6169744805	-61377.3118908726	-61493.6169744805	-106877.974972319	-24600.9081321438	37112738.1819613	37101565.7294664	37112738.1819613	24054726.0216289	59780245.9274699	11285419.0526795	11323094.7352998	11285419.0526795	7649363.41413577	17358400.2446723	none
sip49	T0.13	t0_16O	t168_16O	-2084495.82034374	-2079943.73050966	-2077713.50720912	-2727008.60126867	-1464277.14585908	-34741.5970057289	-34665.7288418276	-34628.5584534854	-45450.1433544779	-24404.6190976513	21393590.75129	21372817.6372274	21393590.75129	16395039.3984613	26772402.8753843	6802120.00888385	6813211.52365975	6802120.00888385	5919710.44646557	8519462.94177813	none
sip51	T0.13	t0_16O	t168_16O	-636950.137094067	-628962.862074673	-636950.137094067	-1426944.97591945	226931.693617317	-10615.8356182345	-10482.7143679112	-10615.8356182345	-23782.4162653242	3782.19489362194	9661708.10904167	9642840.734809	9661708.10904167	5413332.66300966	13713906.1408481	5203057.1493832	5240100.70028629	5203057.1493832	1456961.52566128	11238286.8711658	Warning: no occurrences in rep rB_t168_16O (t168_16O)
sip55	T0.13	t0_16O	t168_16O	-722439.02569205	-713394.489157546	-722439.02569205	-1586205.25690053	225610.831166234	-12040.6504282008	-11889.9081526258	-12040.6504282008	-26436.7542816756	3760.18051943723	16296853.205969	16272066.177936	16296853.205969	11159661.0146959	20351533.1668989	11239780.0261246	11278304.7538331	11239780.0261246	6084115.7576483	16801290.5994693	none
sip56	T0.13	t0_16O	t168_16O	1752475.74169091	1763880.84960116	1752475.74169091	751505.644652608	3486498.71056033	29207.9290281818	29398.0141600194	29207.9290281818	12525.0940775435	58108.3118426722	0	0	0	0	0	12267330.1918364	12347165.9472081	12267330.1918364	5260539.51256826	24405490.9739223	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip57	T0.13	t0_16O	t168_16O	-1391365.65537789	-1374688.41911054	-1391365.65537789	-4046406.85370342	1263675.54294764	-23189.4275896315	-22911.4736518423	-23189.4275896315	-67440.1142283904	21061.2590491274	33399264.9354155	33399520.465288	33399264.9354155	23491271.3566626	48583363.5475222	23659705.3477702	23776701.5315143	23659705.3477702	10262414.5278007	40926187.5017772	none
sip59	T0.13	t0_16O	t168_16O	66994.7355095957	66012.5380509495	68087.2915083799	-181650.654974959	267598.790663289	1116.57892515993	1100.20896751582	1134.78819180633	-3027.51091624931	4459.97984438815	1663405.95703522	1673246.7650609	1663405.95703522	603114.810266877	3510629.06225744	2132369.10560239	2135334.53141755	2132369.10560239	1697312.13685672	2666193.6957777	none
sip63	T0.13	t0_16O	t168_16O	406530.602464657	414174.46251818	406530.602464657	-261072.937731185	1256783.85220871	6775.51004107761	6902.90770863632	6775.51004107761	-4351.21562885308	20946.3975368118	7892751.42583384	7877324.0227436	7892751.42583384	4683363.50976983	10450687.0044842	10738465.6430864	10776545.2603709	10738465.6430864	7510357.91763406	16708958.2006832	none
sip64	T0.13	t0_16O	t168_16O	1742210.33784034	1755064.34851201	1742210.33784034	126672.481109556	3961376.90055346	29036.8389640057	29251.0724752002	29036.8389640057	2111.20801849261	66022.9483425577	1844789.09442049	1865081.77445911	1844789.09442049	0	5534367.28326146	14040261.4593029	14150532.2140432	14040261.4593029	4576285.55660787	31373096.7653547	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip66	T0.13	t0_16O	t168_16O	-705868.92143476	-687847.587125457	-705868.92143476	-2378804.86265289	1194918.80084248	-11764.4820239127	-11464.126452091	-11764.4820239127	-39646.7477108815	19915.3133473746	18252916.4229222	18197918.5638324	18252916.4229222	6898227.01672167	27124375.1164306	13311833.9728789	13382985.4539542	13311833.9728789	3913657.30620318	23604051.3743163	none
sip71	T0.13	t0_16O	t168_16O	974943.949577261	981237.754692506	974943.949577261	418953.328658753	1962533.6897173	16249.0658262877	16353.9625782084	16249.0658262877	6982.55547764589	32708.8948286216	239431.028764906	242064.77008132	239431.028764906	0	718293.086294718	7064038.67580573	7110729.05292886	7064038.67580573	3253102.15683781	14210612.1098318	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip75	T0.13	t0_16O	t168_16O	-77399.3923277309	-74901.6298962987	-77399.3923277309	-663419.48985364	572992.424934082	-1289.98987212885	-1248.36049827165	-1289.98987212885	-11056.9914975607	9549.87374890136	6333093.60037213	6340455.27692739	6333093.60037213	2869775.23259132	9962427.26882169	5791297.85407802	5816143.8676533	5791297.85407802	3602772.47865545	9717746.56677182	none
sip78	T0.13	t0_16O	t168_16O	-96611.2296106104	-92756.8046678402	-96611.2296106104	-592273.013978926	399050.554757705	-1610.18716017684	-1545.946744464	-1610.18716017684	-9871.21689964876	6650.84257929508	2234274.97168704	2227547.94982502	2234274.97168704	0	5734908.37849631	1557996.36441277	1578250.31715014	1557996.36441277	0	4673989.09323831	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rA_t168_16O & rB_t168_16O (t168_16O)
sip86	T0.13	t0_16O	t168_16O	-642408.601746993	-640186.90987191	-642408.601746993	-1805017.13914717	291617.940832851	-10706.8100291165	-10669.7818311985	-10706.8100291165	-30083.6189857862	4860.29901388085	8097958.43024943	8099114.25594466	8097958.43024943	1905788.75890248	17357644.3026526	3601098.21802048	3617805.88684129	3601098.21802048	1947389.76167133	6110091.61209793	none
sip88	T0.13	t0_16O	t168_16O	-204142.879532119	-202710.361237984	-204142.879532119	-939341.054315403	503937.760696113	-3402.38132553531	-3378.50602063307	-3402.38132553531	-15655.68423859	8398.96267826855	4260696.47631465	4262013.963547	4260696.47631465	0	10511578.6170256	2831696.31958982	2843041.43488111	2831696.31958982	1378991.37700074	4794600.0844722	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip89	T0.13	t0_16O	t168_16O	-3283432.1668689	-3259834.94291576	-3283432.1668689	-6575823.00647037	-49516.426419215	-54723.8694478149	-54330.5823819294	-54723.8694478149	-109597.050107839	-825.273773653583	44046781.1197627	43954607.3087227	44046781.1197627	21298119.852188	69539894.2957105	21062755.9516804	21135762.7083124	21062755.9516804	12059559.9509693	31730016.0568901	none
sip93	T0.13	t0_16O	t168_16O	-355977.272393961	-352796.879497195	-355977.272393961	-765710.947757408	54802.2395275889	-5932.95453989935	-5879.94799161991	-5932.95453989935	-12761.8491292901	913.370658793148	5908495.01151376	5899420.55048539	5908495.01151376	3543478.35261778	8776630.73905789	3416654.10475603	3429842.39400503	3416654.10475603	1982451.11786029	5375668.48177273	none
sip94	T0.13	t0_16O	t168_16O	-77266.0831028908	-78438.7277912458	-77266.0831028908	-266876.272943138	112344.106737356	-1287.76805171485	-1307.3121298541	-1287.76805171485	-4447.93788238563	1872.40177895594	1182250.70189485	1185328.10975194	1182250.70189485	0	2057649.62612135	641388.120174612	636257.015213215	641388.120174612	0	1924164.36052384	Warning: no occurrences in rep rC_t0_16O (t0_16O) and rep rB_t168_16O & rC_t168_16O (t168_16O)
sip103	T0.13	t0_16O	t168_16O	138697.490577732	140565.263673846	138697.490577732	-430519.214623756	680805.328084344	2311.6248429622	2342.7543945641	2311.6248429622	-7175.32024372927	11346.7554680724	2455037.16141193	2466789.49821262	2455037.16141193	86166.1386966477	5046992.53946601	3425919.59545605	3450746.34392954	3425919.59545605	0	6992724.40846189	Warning: no occurrences in rep rA_t168_16O (t168_16O)
sip105	T0.13	t0_16O	t168_16O	490442.246583138	492655.156471427	490442.246583138	139543.099694414	944618.658250961	8174.0374430523	8210.91927452379	8174.0374430523	2325.71832824024	15743.6443041827	1513242.76324491	1519083.54397152	1513242.76324491	0	2493436.07748218	4946338.48932688	4967669.63927151	4946338.48932688	3280346.37089703	8237479.27681706	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip106	T0.13	t0_16O	t168_16O	747105.769079919	752290.730295759	747105.769079919	329387.722378336	1551870.18857302	12451.7628179986	12538.1788382627	12451.7628179986	5489.79537297227	25864.5031428836	0	0	0	0	0	5229740.38355943	5266035.11207031	5229740.38355943	2305714.05664835	10863091.3200111	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip109	T0.13	t0_16O	t168_16O	695452.375113405	700317.242634972	695452.375113405	182808.423257939	1454733.5949117	11590.8729185567	11671.9540439162	11590.8729185568	3046.80705429898	24245.5599151949	574630.607161113	577973.339882776	574630.607161113	0	1277161.22791688	5442797.23295495	5480194.03832758	5442797.23295495	1577479.35851654	11031378.4826533	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip110	T0.13	t0_16O	t168_16O	225751.924318689	226245.993855968	225751.924318689	-59293.3157087904	510797.164346169	3762.53207197815	3770.76656426614	3762.53207197815	-988.22192847984	8513.28607243614	1558027.56686232	1556303.90836272	1558027.56686232	0	2829294.26026256	3138291.03709314	3140025.86535449	3138291.03709314	1547924.65684376	4190509.63053131	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip111	T0.13	t0_16O	t168_16O	-914447.709404569	-907468.830321622	-897807.561279525	-1809717.20832449	-195022.749615839	-15240.7951567428	-15124.4805053604	-14963.4593546587	-30161.9534720748	-3250.37916026398	14568133.9479791	14531183.9045567	14568133.9479791	9415678.19258268	20835020.4404186	8166999.98214712	8178902.09230533	8166999.98214712	6121123.72451714	9809705.6322446	none
sip120	T0.13	t0_16O	t168_16O	-211008.380927235	-211403.717938682	-211008.380927235	-527489.977176189	161071.884667877	-3516.80634878726	-3523.39529897804	-3516.80634878726	-8791.49961960315	2684.53141113129	3498023.0462987	3504124.95473184	3498023.0462987	893461.187132913	6096908.57582892	2020964.37980806	2024298.92916107	2020964.37980806	1540581.05678459	2617926.79506854	none
sip122	T0.13	t0_16O	t168_16O	-174256.571109247	-173976.152123988	-174256.571109247	-862760.369474197	585267.009003497	-2904.27618515411	-2899.6025353998	-2904.27618515411	-14379.3394912366	9754.45015005829	9201915.30651576	9212115.0538411	9201915.30651576	3885250.24572655	15027612.1711136	7982119.30875103	7994281.98897318	7982119.30875103	6881173.02041476	9915309.19464565	none
sip124	T0.13	t0_16O	t168_16O	-791808.866806715	-788751.980542902	-791808.866806715	-1309677.61578374	-323537.374178839	-13196.8144467786	-13145.8663423817	-13196.8144467786	-21827.9602630624	-5392.28956964732	11671717.5423971	11660404.2941704	11671717.5423971	8577970.78980325	15662459.0240562	6129055.4747501	6139140.43037004	6129055.4747501	4846990.86561939	7596203.97655187	none
sip127	T0.13	t0_16O	t168_16O	364727.094489224	375032.560574768	364727.094489224	-626413.91338479	1913900.16356834	6078.78490815373	6250.54267624614	6078.78490815373	-10440.2318897465	31898.3360594723	9130255.99050979	9130178.62376899	9130255.99050979	9079809.61747461	9225719.65844098	11683345.6519344	11755406.5477924	11683345.6519344	4698576.85152503	22529366.8282012	none
sip143	T0.13	t0_16O	t168_16O	472316.118014471	474996.524830614	472316.118014471	128399.365659463	861731.128645928	7871.93530024118	7916.60874717691	7871.93530024118	2139.98942765771	14362.1854774321	0	0	0	0	0	3306212.82610129	3324975.6738143	3306212.82610129	898795.559616238	6032117.9005215	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip144	T0.13	t0_16O	t168_16O	143550.315343226	143533.884114168	143550.315343226	90795.4946517033	182563.865234753	2392.50525572043	2392.2314019028	2392.50525572043	1513.25824419505	3042.73108724589	0	0	0	0	0	1004852.20740258	1004737.18879917	1004852.20740258	635568.462561923	1277947.05664327	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip149	T0.13	t0_16O	t168_16O	-698025.515950711	-690378.345186474	-698025.515950711	-1652026.62284217	272058.638654617	-11633.7585991785	-11506.3057531079	-11633.7585991785	-27533.7770473695	4534.31064424362	18186378.6154602	18173805.5158118	18186378.6154602	14012107.8693097	24724395.18373	13300200.0038052	13341157.0995065	13300200.0038052	10080373.359708	19627271.9580026	none
sip150	T0.13	t0_16O	t168_16O	1802172.64967307	1819932.03128949	1802172.64967307	171985.642715733	4490371.75124909	30036.2108278845	30332.2005214914	30036.2108278845	2866.42737859555	74839.5291874849	0	0	0	0	0	12615208.5477115	12739524.2190264	12615208.5477115	1203899.49901013	31432602.2587436	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip154	T0.13	t0_16O	t168_16O	-361707.551312242	-360724.934875794	-361707.551312242	-1220225.94933171	508692.861193732	-6028.45918853737	-6012.08224792989	-6028.45918853737	-20337.0991555285	8478.21435322887	7507450.0176731	7519723.52905308	7507450.0176731	1414647.13013128	14048644.141587	4975497.1584874	4994648.98492253	4975497.1584874	3177200.70950304	8043836.63124711	none
sip155	T0.13	t0_16O	t168_16O	167071.424584136	170885.169821559	167071.424584136	-186624.186875336	556504.856041649	2784.52374306893	2848.08616369265	2784.52374306893	-3110.40311458893	9275.08093402749	7234098.81053284	7227627.44925202	7234098.81053284	6361263.41782501	8386559.34442907	8403598.78262179	8423823.63800293	8403598.78262179	6602828.14460685	11606994.6945193	none
sip161	T0.13	t0_16O	t168_16O	-622667.251260299	-619160.898438042	-622667.251260299	-1031294.8523353	-189389.699830325	-10377.787521005	-10319.3483073007	-10377.787521005	-17188.2475389216	-3156.49499717208	9016005.62481315	9006022.17361765	9016005.62481315	6517350.32285541	11876398.8323381	4657334.86599105	4671895.88455136	4657334.86599105	3081802.4933966	6821582.56394333	none
sip164	T0.13	t0_16O	t168_16O	-496622.887836377	-492414.014310689	-496622.887836377	-1240078.10038803	236833.931774796	-8277.04813060628	-8206.90023851148	-8277.04813060628	-20667.9683398005	3947.23219624659	8905337.88438331	8881921.41320712	8905337.88438331	3472906.40643129	14390940.1744517	5428977.66952867	5435023.3130323	5428977.66952867	3284381.23865572	6641983.78606853	none
sip167	T0.13	t0_16O	t168_16O	-160857.749128247	-157694.57221374	-160857.749128247	-451147.994023504	165644.787126962	-2680.96248547078	-2628.242870229	-2680.96248547078	-7519.13323372506	2760.74645211603	4328914.15652629	4316770.51980478	4328914.15652629	2043396.40273983	5654549.14384143	3202909.91262856	3212908.5143086	3202909.91262856	1458883.47923641	4578672.45373626	none
sip168	T0.13	t0_16O	t168_16O	2749555.82499887	2756710.95279898	2749555.82499887	1216774.4337886	4282337.21620913	45825.9304166478	45945.1825466497	45825.9304166478	20279.5738964767	71372.2869368188	10234434.2651035	10255571.9317129	10234434.2651035	2754838.91083065	16863580.9772	29481325.0400956	29552548.6013058	29481325.0400956	22030436.7032798	40110103.852326	none
sip172	T0.13	t0_16O	t168_16O	-2942755.81382167	-2931019.17929598	-2899618.65485359	-4855367.94415936	-1119171.95822037	-49045.9302303612	-48850.319654933	-48326.9775808932	-80922.7990693227	-18652.8659703396	35151636.3928741	35125688.3566874	35151636.3928741	25889443.0537101	50494458.9961969	14552345.6961224	14608554.1016156	14552345.6961224	9365732.76458753	23055977.7897279	none
sip175	T0.13	t0_16O	t168_16O	324218.653086212	325944.484426487	324218.653086212	118524.340468847	617082.937852096	5403.64421810354	5432.40807377479	5403.64421810354	1975.40567448078	10284.7156308683	0	0	0	0	0	2269530.57160349	2281611.39098541	2269530.57160349	829670.38328193	4319580.56496467	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rB_t168_16O (t168_16O)
sip176	T0.13	t0_16O	t168_16O	-700368.137268104	-700094.100763213	-700368.137268104	-1118493.47611043	-398724.427206125	-11672.8022878017	-11668.2350127202	-11672.8022878017	-18641.5579351739	-6645.40712010208	7933752.85909995	7934423.41298675	7933752.85909995	5822246.8886661	11027480.3781987	3031175.89822323	3033764.70764426	3031175.89822323	2601013.43124833	3390950.39056565	none
sip177	T0.13	t0_16O	t168_16O	-288568.148417067	-287209.208704839	-288568.148417067	-781706.302373422	53126.3503570878	-4809.46914028445	-4786.82014508065	-4809.46914028445	-13028.4383728904	885.43917261813	2409225.3627006	2396652.225421	2409225.3627006	0	5861192.44039508	389248.323781127	386187.764487128	389248.323781127	0	1114317.67509258	Warning: no occurrences in rep rC_t0_16O (t0_16O) and rep rC_t168_16O (t168_16O)
sip179	T0.13	t0_16O	t168_16O	939126.818216843	942897.438539594	939126.818216843	330421.632477617	1493849.72573206	15652.1136369474	15714.9573089932	15652.1136369474	5507.02720796029	24897.4954288677	280712.326881031	283800.162476722	280712.326881031	0	842136.980643093	6854600.05439893	6884082.23225388	6854600.05439893	2312951.42734332	11011354.9257145	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip181	T0.13	t0_16O	t168_16O	-64612.2922308791	-63850.194170738	-64612.2922308791	-1291388.9762377	1444220.61707994	-1076.87153718132	-1064.16990284563	-1076.87153718132	-21523.1496039617	24070.3436179989	9944446.47809451	9983253.01878172	9944446.47809451	0	16288239.3627293	9492160.43247836	9536301.65958656	9492160.43247836	5716752.87825918	16425591.6538355	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip183	T0.13	t0_16O	t168_16O	156945.562497298	155483.76899795	156945.562497298	-237378.358236481	551269.483231077	2615.75937495497	2591.39614996583	2615.75937495497	-3956.30597060802	9187.82472051795	1080489.48122202	1078328.50225958	1080489.48122202	0	3241468.44366606	2179108.41870311	2166714.88524522	2179108.41870311	0	3858886.38261754	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O) and rep rC_t168_16O (t168_16O)
sip184	T0.13	t0_16O	t168_16O	-1057489.63522984	-1044998.39663637	-1057489.63522984	-2210389.72999797	418723.578939026	-17624.8272538307	-17416.6399439395	-17624.8272538307	-36839.8288332995	6978.72631565043	17245312.8214719	17182388.1842374	17245312.8214719	5463414.86285468	23940176.7456199	9842885.37486299	9867399.40778285	9842885.37486299	5935327.96238179	13277297.9594262	none
