taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip17	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71152151085986	1.71778878877203	1.71149902005404	1.71150421822137	1.71000029387679	1.71303049319655	1.71778168253787	1.71778878877203	1.71589812350947	1.72080380377326	0.0062672779121693	0.00628266248383337	0.00621491888717451	0.00372062840786799	0.00931991433256234	0.01	0.0932210820679047	0.0934566118742983	0.0924767418596816	0.0553117056672961	0.138676830200071	1609685.90971244	1617453.00658096	1578297.88797388	858773.626264335	2560154.70289727	26828.0984952074	26957.5501096827	26304.9647995647	14312.8937710723	42669.2450482878	19299710.9316204	27578036.6754687	19160767.8493565	18973089.8414936	14736863.8524866	25034083.0851011	27839413.0705283	27578036.6754687	12323180.3887703	36230306.4373907	20679431.8889285	20607208.7195518	20452759.1050439	16298202.8532968	26006292.0107419	none
sip18	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71387295451737	1.71734439742146	1.71386682838878	1.71385467315501	1.7125872539342	1.71521812957225	1.71732833394985	1.71734439742146	1.71620461139806	1.71933764474978	0.00347144290408297	0.00346150556107553	0.00346242356252024	0.00148236396616727	0.00559923764292003	0.038	0.0515666166658035	0.0514233539926983	0.0514303157931903	0.0220088090945467	0.0831817880839004	1360435.02443732	1358339.97143213	1321783.87439194	551797.015220179	2332656.36410974	22673.9170739553	22638.9995238689	22029.7312398657	9196.61692033632	38877.6060684957	29530421.7597313	41918942.0814168	29352077.1631871	28963264.0754666	23599018.209457	37242212.5927528	42389360.4333456	41918942.0814168	17662146.8179121	55112961.3305776	31595175.1466789	31524957.7082136	31341842.6557274	25220587.0719145	38658759.7792501	none
sip19	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71376107637233	1.71813177450572	1.71373204482363	1.7137151121552	1.71228159708002	1.71519610732536	1.71811303146684	1.71813177450572	1.71686659432505	1.72023482966074	0.00437069813339486	0.00438098664320602	0.00435693521221903	0.00225909823696727	0.0066872178899059	0.02	0.0649287194769866	0.0650873348887078	0.0647052409783889	0.0335432325636989	0.0993540552887205	684737.983521679	682902.843818196	670220.806488351	357978.929775916	1068965.78984281	11412.2997253613	11381.7140636366	11170.3467748059	5966.31549626527	17816.0964973801	12286188.5107853	14348330.1640032	12226308.5887049	12104703.5476899	9762378.52165894	15083399.7092783	14440208.9347552	14348330.1640032	8316555.49529529	18333515.5615921	12629878.7863216	12595291.9797133	12551565.8424935	10444327.8558031	15037261.905298	none
sip20	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71344829902415	1.7164513638768	1.71343050946799	1.7134274422067	1.71208005936784	1.7148104205493	1.7164386778198	1.7164513638768	1.71436165494076	1.72002141534432	0.00300306485265289	0.00300816835181358	0.00292159270026437	0.000259223886300853	0.00646580319902927	0.07	0.044619776192238	0.0447370527522321	0.0434097664978807	0.00384965317262536	0.0960657654440064	652741.930154993	657380.31535124	621777.167371171	55704.4871664882	1528409.25477501	10879.0321692499	10956.3385891873	10362.9527895195	928.40811944147	25473.4875795835	17077125.574303	19732344.436802	16910254.7834098	16576021.410339	12426551.3683776	23642113.5882707	19770644.660318	19732344.436802	11748976.9825937	29103966.2485043	17519662.0513862	17386986.4295611	17149361.2212476	13374695.8509156	23292789.5629918	none
sip22	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70604456778396	1.70811090409736	1.70597887667805	1.70624809991314	1.70043670294748	1.70981844552854	1.70814205028637	1.70811090409736	1.70362995687278	1.7105	0.00206633631340769	0.0021631736083165	0.00198610829889967	-0.00349402531205209	0.00859205142497214	0.444	0.030830624569168	0.0384010993136225	0.029633870120184	0	0.128684978941995	408867.084787566	379970.52410957	356063.688948054	-692942.607485931	1532507.35322107	6814.4514131261	6332.84206849283	5934.39481580089	-11549.0434580989	25541.7892203511	16690686.276285	11839936.925311	16337020.6279322	16246685.359343	9520136.66831366	28665286.824001	11743825.2099885	11839936.925311	7708645.50370256	14518173.5769378	15882228.0511226	15571488.0582749	15443886.992283	9845063.24595728	26096806.7101747	none
sip23	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.7050280993081	1.71827139498106	1.70495853124535	1.70527380759279	1.69865713037958	1.70957019894859	1.71819277659741	1.71827139498106	1.71400894990614	1.7235	0.0132432956729587	0.013234245352059	0.0129088103562426	0.00662137713555002	0.0210229710771776	0.004	0.197709578288256	0.197659136517789	0.192740331921649	0.098650659232179	0.314838660527505	281424.083873604	277109.213430583	268987.383857277	144168.264920171	448738.351109943	4690.4013978934	4618.48689050971	4483.12306428795	2402.80441533618	7478.97251849904	1534160.07047899	2557333.48805231	1535857.49000007	1516356.65702344	891877.384707277	2261011.59999479	2617149.54063331	2557333.48805231	1042629.03956183	4878326.05413028	1704688.97340787	1716072.83177228	1690682.0484456	1099051.8385463	2444159.75469824	Warning: no occurrences in rep rA_t72_16O & rC_t24_16O (t24_16O/t168_16O/t48_16O/t3_16O/t72_16O)
sip25	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71202105966319	1.71454655358236	1.71201195621702	1.71201936176346	1.71036466580274	1.71372527558766	1.71465242063124	1.71454655358236	1.70703126968409	1.72042426572311	0.00252549391916679	0.00264046441422108	0.00269581254595874	-0.00426389707867945	0.0084614167486433	0.172	0.0375542381137282	0.0461605635404414	0.0401074490323865	0	0.125874775577747	664567.665589527	726268.938315944	703718.26661935	-1011781.18811955	2466465.32714331	11076.1277598254	12104.4823052657	11728.6377769892	-16863.0198019925	41107.7554523885	21265750.8379026	20829074.2224911	21135947.4454558	20929295.3796052	17232279.3682889	26352661.3161198	21235623.3353254	20829074.2224911	11129979.9378261	36848254.2452187	21192971.4020007	21152560.0937674	21043946.4424953	16818232.7753885	25940861.0648743	none
sip26	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70839183886943	1.71206128596777	1.7083752952061	1.70834475309344	1.70683316919458	1.71005820632718	1.71199383972974	1.71206128596777	1.70779963441319	1.71862781875218	0.0036694470983416	0.00361854452364454	0.00353718950406934	-0.00131477091540431	0.00979121221568368	0.095	0.0546769757780235	0.0552822368985016	0.0527122426400593	0	0.145856998986795	800878.479221733	778711.329253889	749547.527444844	-290524.721271706	2154367.29753261	13347.9746536955	12978.5221542315	12492.4587907474	-4842.07868786176	35906.1216255435	16731471.8837819	21593339.7270979	16489908.0070688	16330145.3053104	11370688.2309016	25266427.0420732	21767515.7629404	21593339.7270979	12670957.1304968	26502660.0977936	17541783.1910012	17369509.2997141	17107784.5965693	12586652.6748997	24997044.1893274	none
sip29	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70941575308034	1.72031388615647	1.70940426461763	1.70938369300171	1.70793377123355	1.71094125947643	1.71999309662602	1.72031388615647	1.70557105919688	1.73253446724384	0.0108981330761297	0.0105888320083958	0.0110610379968302	-0.00412051769850574	0.0227591755476872	0.021	0.162294693917848	0.160743152638042	0.164736368724615	0	0.338857736371773	3714587.50023522	3672568.7988082	3651225.03481962	-1276153.9142916	8759931.56197849	61909.791670587	61209.4799801366	60853.750580327	-21269.23190486	145998.859366308	27746471.729103	25730987.8120034	27568011.2318705	27122643.7133181	17733078.6007326	38158725.605692	25664626.9239515	25730987.8120034	15100252.4455312	43982232.1672872	27410557.7429197	27250780.513884	26895905.6660959	18949965.0636892	36307472.9178964	none
sip30	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71105719241482	1.72439672261794	1.71103679564231	1.71100318217212	1.70922701331413	1.71288205170568	1.72424369686994	1.72439672261794	1.71813577863497	1.7275712801604	0.0133395302031192	0.0132069012276385	0.0133609385322031	0.00670416589409638	0.0176429370486622	0.005	0.198467623371563	0.196504280097478	0.198790333996433	0.0997238127886238	0.262676707273692	3400179.15749043	3343861.4261756	3264063.76582932	1375722.15124008	5731614.69117935	56669.6526248405	55731.0237695933	54401.062763822	22928.7025206679	95526.9115196558	19256684.3158052	26821377.2893525	18954597.7300289	18254711.7325335	10628526.7789961	30545816.244939	26767861.8534739	26821377.2893525	11979479.1996982	50377927.1802682	20517466.4780631	20256808.4172697	19851479.9012663	12666013.2011734	30166961.5060137	none
sip36	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.7095113136869	1.72466186261146	1.70949015960646	1.70946226199123	1.70783312924408	1.71117622216463	1.72444511290355	1.72466186261146	1.7150376130729	1.73175931607513	0.0151505489245634	0.0149549532970912	0.0152502543511965	0.00512370732747057	0.022287975088793	0.001	0.225609355742633	0.222707284218896	0.227180699564213	0.076280020706302	0.332056989372029	5000484.68167491	4958537.30381142	4891601.62638699	1505130.75864782	8507787.02843479	83341.4113612486	82642.288396857	81526.6937731164	25085.5126441303	141796.450473913	26965938.9341754	24434388.9168302	26763412.2076274	26471072.0225956	17852329.4646946	36844540.127434	24265013.3424066	24434388.9168302	12901001.1385026	43784173.943444	26544013.9312845	26347012.3967573	26224607.2210872	18775105.5339101	34847579.0378421	none
sip38	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70770720671921	1.71102487563222	1.70768915863887	1.70764224754213	1.70607811113413	1.70943713896169	1.71103815180694	1.71102487563222	1.70976426616817	1.71214920169355	0.00331766891300678	0.00334899316806942	0.00333930336345867	0.00136392780908329	0.00535322310552908	0.077	0.0494544346996763	0.0499285803331705	0.049779633865234	0.0203121789027999	0.0798548033602163	1062950.47303403	1079829.85756198	1062572.80565062	379029.823827266	1840696.24916399	17715.8412172339	17997.1642926996	17709.5467608437	6317.16373045443	30678.2708193998	25205544.6371297	28416133.7480982	25037937.7284661	24805100.388908	19685964.0725151	32132617.3689982	28639862.7646894	28416133.7480982	14909948.5185151	36454574.4033572	25740642.8222912	25638258.5678366	25507200.7843234	20493276.390507	31884426.4957028	none
sip46	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71528202858095	1.71661491731473	1.71526570530142	1.71525588114573	1.71382508189843	1.71670025255832	1.71654331141889	1.71661491731473	1.71312684260441	1.72002118681708	0.00133288873378246	0.00127760611746459	0.00135644755866338	-0.00240537841303456	0.00490860462147125	0.262	0.0197836943617422	0.0231578370593055	0.0201401631392999	0	0.0728654210996206	141430.637407838	136522.374587189	136004.837636787	-261202.298037464	550313.737531598	2357.17729013063	2275.37290978649	2266.74729394645	-4353.37163395774	9171.89562552663	7871051.85556541	12013485.757924	7832885.71961412	7786307.86179835	6573697.33141732	9429076.4883238	12099471.5205868	12013485.757924	5179879.97660111	17418941.6465357	8561457.50595851	8543983.35310957	8572834.68902721	7022479.7761384	10108935.8733445	none
sip47	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71335449913634	1.7151455179103	1.71333639304981	1.71330061426517	1.71161011736098	1.7150339013101	1.71509399489274	1.7151455179103	1.71211096327702	1.7194016237416	0.00179101877395382	0.00175760184292906	0.00170109443095601	-0.00201093265903455	0.00573062012022021	0.219	0.0266125079855699	0.0292538510079111	0.0252748009425062	0	0.0852232423665413	296917.810353844	307714.373349507	273579.587159563	-299821.233811882	1126488.4123502	4948.63017256406	5128.57288915844	4559.65978599272	-4997.02056353137	18774.8068725034	13499436.1980453	12673079.6478075	13395067.2516782	13287829.6124089	9118185.64850898	18733681.2062477	12766956.7795158	12673079.6478075	3448986.44248015	21060630.8040863	13361710.106339	13290382.1729844	13190569.4355412	9311943.74811775	17683417.5795619	none
sip48	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71425064697361	1.71636726589591	1.71423581272754	1.71421990737085	1.71296991359732	1.71558849697926	1.71634316853587	1.71636726589591	1.71478401216463	1.71892197552679	0.00211661892230119	0.00210735580832932	0.00202531144725404	-9.89907140920726e-05	0.00474142536175463	0.134	0.0314346588398511	0.0314552392497916	0.0300891196035764	0	0.0704206806306751	507133.496889406	505157.096143477	474664.321344326	-28965.0450741023	1209157.58770614	8452.22494815676	8419.28493572462	7911.07202240544	-482.750751235038	20152.626461769	18632290.6978768	22763357.6623095	18484128.6628971	18187179.3657146	13728074.0561322	25105291.5254997	22893616.0182637	22763357.6623095	12263088.2283215	31160867.5551017	19320801.8586156	19219043.2221248	19023423.9885263	14889851.7354686	24846392.2416667	none
sip49	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71606717498032	1.72113478462244	1.71602306293218	1.71603341132501	1.7140398908677	1.71777766176977	1.72122229759141	1.72113478462244	1.71640435386732	1.7235	0.00506760964211472	0.00519923465923046	0.00530729584033396	0.000527440927906436	0.00888802359214861	0.033	0.0751838355068619	0.0772725476266778	0.0787508560559032	0.00782606235780879	0.13197599791145	768787.224019896	790453.749564554	790570.285972843	75998.2639894147	1497640.11039698	12813.1204003316	13174.2291594092	13176.1714328807	1266.63773315691	24960.6685066164	12439374.7517293	11278961.3896655	12310420.5275386	11961147.7294025	8781340.40156564	17770691.435386	11373306.2513964	11278961.3896655	8003638.40318339	14576527.1360709	12245972.5247186	12154234.8148483	11949143.530693	9044989.92717708	16768418.2367619	none
sip51	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71064291835746	1.72383860070553	1.71062643852205	1.71066369305738	1.70809319575315	1.71279314784424	1.72358981166248	1.72383860070553	1.71313989219162	1.73078747282692	0.0131956823480714	0.0129633731404224	0.0132600563664083	0.00217355845852409	0.0209577077378524	0.004	0.196373409429356	0.19292987877919	0.197338826656402	0.0323400028936837	0.312173601771453	1725491.67070209	1673115.03400974	1658166.43105164	272432.888051659	2977793.60669045	28758.1945117014	27885.250566829	27636.107184194	4540.54813419431	49629.8934448409	9590977.15596815	15183436.5525676	9467278.29927299	9243080.3172128	6471579.84137118	13919770.2428153	15349297.3979983	15183436.5525676	4481974.50384049	22113652.9443458	10523053.7220681	10447614.8157272	10305284.7131827	7310918.6099705	14308118.4145562	Warning: no occurrences in rep rB_t168_16O (t3_16O/t48_16O/t168_16O/t72_16O/t24_16O)
sip55	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71459226117616	1.71823823513188	1.7145727758192	1.71460007826544	1.71272337784327	1.71635341193857	1.71823393208992	1.71823823513188	1.7149781944991	1.72304598300577	0.00364597395571664	0.00366115627071488	0.00351976770447626	-8.00133736895666e-06	0.00824722423257702	0.073	0.0541372214327979	0.0545455399004336	0.0522473150906831	0	0.12244897099752	629077.846766514	647102.340437562	609853.396649855	-1254.34968225664	1514148.57465798	10484.6307794419	10785.0390072927	10164.2232774976	-20.9058280376107	25235.809577633	13329058.0282086	16851788.4677955	13265774.233941	13175828.4604106	10369173.7800486	16566504.4816751	17002212.9301199	16851788.4677955	6794653.61423454	23632775.5240728	13916179.7681397	13888514.0166375	13864811.5872279	11123094.5150721	16920118.7865675	none
sip56	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70978698983716	1.72526272951632	1.70972291752645	1.71014933372407	1.70237032046847	1.71476936495263	1.72519464380977	1.72526272951632	1.72151939834138	1.72996950397125	0.0154757396791656	0.0154717262833165	0.015161778633483	0.00876303352952151	0.0235011250667667	0.003	0.230415893584447	0.230453655383733	0.225638800470623	0.130174827759815	0.351549937669113	1132482.60695494	1129527.0081804	1081554.55402916	517492.170326927	1985639.57319793	18874.7101159157	18825.4501363401	18025.9092338194	8624.86950544878	33093.9928866322	5705697.57708405	6788361.99740454	5671032.4938872	5573229.99671061	3137169.92430244	8957007.94627041	6835427.33470123	6788361.99740454	3968475.9619225	8449250.31152557	5886141.64713746	5865098.30068954	5767120.63423655	3748086.89379277	8603699.89492022	Warning: no occurrences in rep rB_t3_16O (t72_16O/t48_16O/t3_16O/t24_16O/t168_16O)
sip57	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.70135114454129	1.70460273147859	1.70134210546836	1.70127487905465	1.69871686804106	1.7039171696363	1.70462503690792	1.70460273147859	1.70241626046004	1.70658830884921	0.00325158693730021	0.00328293143955814	0.00326276285594851	0.000123021929833712	0.0063977465337077	0.151	0.0486445057743426	0.0492516184540257	0.0488120208076982	0.00183940131934266	0.0958877048629228	1312703.88772603	1343715.40268235	1298127.03585863	41871.3600404793	2780987.92203032	21878.3981287671	22395.2567113725	21635.4505976439	697.856000674655	46349.7987005053	30072743.6251712	43544326.6351663	29864582.1693251	29616735.9998203	23007349.382719	38601849.874689	43641415.0505804	43544326.6351663	30484142.947047	57182204.5193635	32318007.4601704	32160720.9828677	32070622.9189497	25577923.7323299	39882677.6056927	none
sip61	3	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t48_18O	1.71247545319307	1.71865505287181	1.71245332890848	1.71240646291106	1.7103438615654	1.71501755930719	1.7187501869587	1.71865505287181	1.71189988966814	1.7235	0.00617959967873594	0.00629685805022703	0.00647774006648771	-0.000321181342325382	0.0115309330461133	0.044	0.0918674205941298	0.0940846912184294	0.0963164163642788	0	0.171530463173541	313775.066302284	326750.257511054	326085.135039096	-15315.8819834473	682046.999534734	5229.5844383714	5445.83762518424	5434.75225065161	-255.264699724122	11367.4499922456	3918292.42194589	4951092.07493009	3876714.99924653	3781487.20643452	2570426.39154583	5663339.11374888	5093819.2937626	4951092.07493009	1532311.66457349	10569323.980481	4090425.69744326	4079565.71499921	4038318.71147484	2681558.41964456	5894067.99821248	none
