taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip93	T0.7	t0_16O	t48_16O	-1840920.93174875	-1837876.1240927	-1840920.93174875	-3173357.91050009	-762190.061660259	-30682.0155291458	-30631.2687348784	-30682.0155291458	-52889.2985083348	-12703.1676943377	5908495.01151376	5899420.55048539	5908495.01151376	3543478.35261778	8776630.73905789	2226653.14801626	2223668.30229998	2226653.14801626	1775714.33896164	2505866.00996851	none
sip97	T0.7	t0_16O	t48_16O	2377836.05378581	2375275.29193504	2377836.05378581	1424272.57598648	3173269.75619284	39630.6008964302	39587.9215322506	39630.6008964302	23737.8762664413	52887.8292698806	969696.81491087	980363.479874889	969696.81491087	0	2909090.44473261	5725368.9224825	5730914.06374496	5725368.9224825	5104198.33257932	6651450.55150422	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip98	T0.7	t0_16O	t48_16O	-87649.4016936076	-91097.0887103361	-87649.4016936076	-1204503.07895705	1029204.27556984	-1460.82336156013	-1518.28481183893	-1460.82336156013	-20075.0513159508	17153.4045928306	1727393.59540403	1735971.21611367	1727393.59540403	0	3618624.46024199	1552094.79201681	1553777.038693	1552094.79201681	0	2579593.9931297	Warning: no occurrences in rep rC_t0_16O (t0_16O) and rep rA_t48_16O (t48_16O)
sip103	T0.7	t0_16O	t48_16O	-437328.649799425	-448293.33839451	-437328.649799425	-1696691.86960478	768665.930397664	-7288.81082999041	-7471.5556399085	-7288.81082999041	-28278.1978267463	12811.0988399611	2455037.16141193	2466789.49821262	2455037.16141193	86166.1386966477	5046992.53946601	1580379.86181308	1570202.8214236	1580379.86181308	0	2402379.36348843	Warning: no occurrences in rep rC_t48_16O (t48_16O)
sip105	T0.7	t0_16O	t48_16O	882815.673589447	880069.077189353	882815.673589447	180861.568482573	1659182.9603232	14713.5945598241	14667.8179531559	14713.5945598241	3014.35947470954	27653.04933872	1513242.76324491	1519083.54397152	1513242.76324491	0	2493436.07748218	3278874.11042381	3279221.69835022	3278874.11042381	2633785.89526404	4145335.64476686	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip109	T0.7	t0_16O	t48_16O	1851645.94952175	1849701.66702965	1851645.94952175	1294857.81972701	2408434.07931649	30860.7658253626	30828.3611171608	30860.7658253626	21580.9636621169	40140.5679886082	574630.607161113	577973.339882776	574630.607161113	0	1277161.22791688	4277922.50620462	4277376.67394207	4277922.50620462	3367493.81062332	4965778.35648847	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip111	T0.7	t0_16O	t48_16O	-2636379.82029179	-2625541.49583178	-2636379.82029179	-5769823.06651152	-31759.1105386512	-43939.6636715298	-43759.0249305297	-43939.6636715298	-96163.7177751919	-529.318508977521	14568133.9479791	14531183.9045567	14568133.9479791	9415678.19258268	20835020.4404186	9295374.30739552	9280100.91289312	9295374.30739552	6860152.2432604	10698168.3109565	none
sip122	T0.7	t0_16O	t48_16O	82260.490019599	67540.6105657853	82260.490019599	-3257106.44809528	3421627.42813448	1371.00816699332	1125.67684276309	1371.00816699332	-54285.1074682547	57027.1238022414	9201915.30651576	9212115.0538411	9201915.30651576	3885250.24572655	15027612.1711136	9366436.28655496	9347196.27497267	9366436.28655496	5849704.87585597	12331049.520989	none
sip124	T0.7	t0_16O	t48_16O	-2158891.62905095	-2161038.00345103	-2158891.62905095	-4492424.32574847	174641.067646577	-35981.5271508491	-36017.3000575171	-35981.5271508491	-74873.7387624745	2910.68446077628	11671717.5423971	11660404.2941704	11671717.5423971	8577970.78980325	15662459.0240562	7353934.28429521	7338328.2872683	7353934.28429521	4538596.16268895	9659503.59960595	none
sip127	T0.7	t0_16O	t48_16O	375774.417130186	383255.137496457	375774.417130186	-459581.255715861	1472084.64583674	6262.90695216977	6387.58562494095	6262.90695216977	-7659.68759526436	24534.744097279	9130255.99050979	9130178.62376899	9130255.99050979	9079809.61747461	9225719.65844098	9881804.82477016	9896688.8987619	9881804.82477016	8164311.73378683	12076234.9748963	none
sip143	T0.7	t0_16O	t48_16O	114620.042482329	116110.103034599	114620.042482329	0	343860.127446986	1910.33404137214	1935.16838390998	1910.33404137214	0	5731.00212411643	0	0	0	0	0	229240.084964657	232220.206069198	229240.084964657	0	687720.254893971	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rA_t48_16O & rB_t48_16O (t48_16O)
sip144	T0.7	t0_16O	t48_16O	52996.8063575553	53685.7648402035	52996.8063575553	0	158990.419072666	883.280105959255	894.762747336725	883.280105959255	0	2649.84031787776	0	0	0	0	0	105993.612715111	107371.529680407	105993.612715111	0	317980.838145332	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rA_t48_16O & rB_t48_16O (t48_16O)
sip149	T0.7	t0_16O	t48_16O	-2223101.80403869	-2224191.73897885	-2223101.80403869	-5110967.8783795	244814.462142945	-37051.6967339781	-37069.8623163141	-37051.6967339781	-85182.7979729918	4080.24103571575	18186378.6154602	18173805.5158118	18186378.6154602	14012107.8693097	24724395.18373	13740175.0073828	13725422.0378541	13740175.0073828	11608623.158178	15703833.4408476	none
sip154	T0.7	t0_16O	t48_16O	-1093253.49510188	-1102408.27996213	-1093253.49510188	-4194597.35910217	1953147.94866903	-18220.8915850313	-18373.4713327021	-18220.8915850313	-69909.9559850362	32552.4658111506	7507450.0176731	7519723.52905308	7507450.0176731	1414647.13013128	14048644.141587	5320943.02746935	5314906.96912883	5320943.02746935	4016362.84154512	7591597.00340447	none
sip155	T0.7	t0_16O	t48_16O	-1495098.5794578	-1500298.52982805	-1495098.5794578	-2882614.79663988	-269383.016091093	-24918.30965763	-25004.9754971341	-24918.30965763	-48043.579943998	-4489.71693485155	7234098.81053284	7227627.44925202	7234098.81053284	6361263.41782501	8386559.34442907	4243901.65161724	4227030.38959593	4243901.65161724	1468869.21725308	6020234.1361493	none
sip161	T0.7	t0_16O	t48_16O	-1848712.62732916	-1847310.91760936	-1848712.62732916	-3278909.23109165	-439793.425030317	-30811.8771221527	-30788.5152934893	-30811.8771221527	-54648.4871848609	-7329.89041717195	9016005.62481315	9006022.17361765	9016005.62481315	6517350.32285541	11876398.8323381	5318580.37015482	5311400.33839894	5318580.37015482	4034268.06263034	6350069.2715916	none
sip164	T0.7	t0_16O	t48_16O	-3224227.57184299	-3216670.50494788	-3224227.57184299	-5790937.31902685	-643205.797751566	-53737.1261973832	-53611.1750824647	-53737.1261973832	-96515.6219837808	-10720.0966291928	8905337.88438331	8881921.41320712	8905337.88438331	3472906.40643129	14390940.1744517	2456882.74069733	2448580.40331136	2456882.74069733	962807.835669743	3673636.69211551	none
sip165	T0.7	t0_16O	t48_16O	-1657780.69162844	-1644653.58890442	-1657780.69162844	-4416049.67558955	1101923.49862341	-27629.6781938073	-27410.893148407	-27629.6781938073	-73600.8279264925	18365.3916437235	7444907.52120679	7422412.47887458	7444907.52120679	1925499.14070309	13573913.323128	4129346.13794992	4133105.30106575	4129346.13794992	1592598.75628922	5752599.0738253	none
sip167	T0.7	t0_16O	t48_16O	-783594.771587486	-775207.198735	-783594.771587486	-2007616.36111807	440426.817943101	-13059.9128597914	-12920.1199789167	-13059.9128597914	-33460.2726853012	7340.44696571835	4328914.15652629	4316770.51980478	4328914.15652629	2043396.40273983	5654549.14384143	2761724.61335131	2766356.12233478	2761724.61335131	682542.324123952	4006050.21204529	none
sip168	T0.7	t0_16O	t48_16O	10017714.5171858	9979725.9233342	9916238.98003365	4175365.22704765	17104660.3590136	166961.908619763	166328.765388903	165270.649667228	69589.4204507941	285077.672650227	10234434.2651035	10255571.9317129	10234434.2651035	2754838.91083065	16863580.9772	30269863.299475	30215023.7783813	30269863.299475	23085127.6670177	44436383.4900854	none
sip172	T0.7	t0_16O	t48_16O	-9796446.83826542	-9789352.32362222	-9751559.12205299	-16220137.1039606	-4403002.09567232	-163274.11397109	-163155.87206037	-162525.98536755	-270335.618399344	-73383.3682612054	35151636.3928741	35125688.3566874	35151636.3928741	25889443.0537101	50494458.9961969	15558742.7163433	15546983.709443	15558742.7163433	12883749.7795611	18143960.2207005	none
sip173	T0.7	t0_16O	t48_16O	1143627.26961217	1141485.27832896	1143627.26961217	0	2088579.8133989	19060.4544935361	19024.754638816	19060.4544935361	0	34809.6635566484	0	0	0	0	0	2287254.53922433	2282970.55665793	2287254.53922433	0	4177159.6267978	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rA_t48_16O (t48_16O)
sip176	T0.7	t0_16O	t48_16O	-1577797.84303402	-1580520.08923118	-1577797.84303402	-3044060.45991215	-462263.485561917	-26296.6307172337	-26342.0014871863	-26296.6307172337	-50734.3409985359	-7704.39142603195	7933752.85909995	7934423.41298675	7933752.85909995	5822246.8886661	11027480.3781987	4778157.17303191	4773383.2345244	4778157.17303191	4120964.00258941	5608936.65788942	none
sip179	T0.7	t0_16O	t48_16O	1825413.69089031	1825243.46856052	1825413.69089031	1531737.91059929	2119089.47118133	30423.5615148385	30420.7244760087	30423.5615148385	25528.9651766549	35318.1578530222	280712.326881031	283800.162476722	280712.326881031	0	842136.980643093	3931539.70866165	3934287.09959776	3931539.70866165	3377116.65456015	4297034.35566317	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip181	T0.7	t0_16O	t48_16O	1496695.92819797	1463565.09796799	1364154.62450563	-2355540.65655813	6468919.16724522	24944.9321366328	24392.7516327998	22735.9104084272	-39259.0109426356	107815.319454087	9944446.47809451	9983253.01878172	9944446.47809451	0	16288239.3627293	12937838.3344904	12910383.2147177	12937838.3344904	8652800.84467023	15212898.3830929	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip183	T0.7	t0_16O	t48_16O	-272812.200139451	-273871.170982002	-272812.200139451	-1353301.68136147	534865.080943118	-4546.87000232419	-4564.5195163667	-4546.87000232419	-22555.0280226912	8914.41801571863	1080489.48122202	1078328.50225958	1080489.48122202	0	3241468.44366606	534865.080943118	530586.160295573	534865.080943118	0	1604595.24282935	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O) and rep rB_t48_16O & rC_t48_16O (t48_16O)
sip184	T0.7	t0_16O	t48_16O	-966561.756108454	-930547.146090088	-966561.756108454	-4344320.03983046	4670252.4533871	-16109.3626018076	-15509.1191015015	-16109.3626018076	-72405.3339971744	77837.540889785	17245312.8214719	17182388.1842374	17245312.8214719	5463414.86285468	23940176.7456199	15312189.309255	15321293.8920572	15312189.309255	14179650.0728397	16640863.2369017	none
sip189	T0.7	t0_16O	t48_16O	-2261943.68263251	-2243870.85993445	-2261943.68263251	-5612123.72156601	1221899.00472268	-37699.0613772085	-37397.8476655742	-37699.0613772085	-93535.3953594335	20364.9834120446	9876775.81944298	9832672.33652106	9876775.81944298	2909090.44473261	15838281.3758032	5352888.45417796	5344930.61665215	5352888.45417796	2654927.04730279	7743518.2216881	none
sip200	T0.7	t0_16O	t48_16O	-5113918.80969233	-5072633.77721939	-5035579.29526834	-13786884.7631666	-260060.297014294	-85231.9801615389	-84543.8962869899	-83926.3215878057	-229781.412719443	-4334.33828357157	11767535.0455479	11687444.7522012	11767535.0455479	2625276.83852886	29113466.9524963	1539697.4261632	1542177.19776246	1539697.4261632	0	2513936.03398935	Warning: no occurrences in rep rA_t48_16O (t48_16O)
sip208	T0.7	t0_16O	t48_16O	-566692.509190212	-581778.361818662	-581003.515250713	-2124234.44585134	1888547.48003519	-9444.87515317021	-9696.30603031104	-9683.39192084521	-35403.9074308556	31475.7913339199	6846313.05158046	6868224.1684047	6846313.05158046	1935833.07312965	9344486.05898736	5712928.03320003	5704667.44476737	5712928.03320003	4465303.28076297	6487767.951235	none
