taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip18	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71387295451737	1.72006971124015	1.71386682838878	1.71385467315501	1.7125872539342	1.71521812957225	1.71997644484803	1.72006971124015	1.71621345032559	1.72214328173144	0.00619675672278164	0.00610961645925235	0.0062319112269017	0.00215986107454513	0.00906712755804376	0.002	0.0920498442071784	0.0907601855780857	0.0925765652940968	0.0320803177223238	0.134772973970009	632224.536283002	616528.512362246	625447.175540455	231091.919184373	952339.196081486	10537.0756047167	10275.4752060374	10424.1195923409	3851.53198640622	15872.3199346914	29530421.7597313	25082429.791228	29352077.1631871	28963264.0754666	23599018.209457	37242212.5927528	25332873.3931278	25082429.791228	17141187.7493456	34144720.8511008	28789089.7649808	28682209.8681772	28461228.7673993	23455871.5303011	35425183.1129505	none
sip19	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71376107637233	1.72356156853472	1.71373204482363	1.7137151121552	1.71228159708002	1.71519610732536	1.72344009064861	1.72356156853472	1.71927949940673	1.72769066619522	0.00980049216239065	0.00970804582498265	0.00967158526916023	0.00531895245387724	0.0139720992834792	0.001	0.145590792804081	0.144225018110515	0.143665015808723	0.0790062754136143	0.207571102254496	420935.135987289	413307.850896879	412334.648343903	227976.977004208	595826.014468221	7015.58559978815	6888.46418161464	6872.24413906504	3799.61628340347	9930.43357447035	12286188.5107853	11282074.140668	12226308.5887049	12104703.5476899	9762378.52165894	15083399.7092783	11315824.3218828	11282074.140668	9108042.23254737	12687257.7546671	12118836.1157658	12074561.2109012	11977684.5886178	10047634.7262178	14418383.2237052	none
sip20	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71344829902415	1.70799591064789	1.71343050946799	1.7134274422067	1.71208005936784	1.7148104205493	1.70789959481845	1.70799591064789	1.70462191793724	1.71374894603912	-0.00545238837626716	-0.00553091464953262	-0.00557228752402761	-0.0093943396358821	0.000178125760674868	0.991	0	0.000265101431391584	0	0	0.00264641794355025	-298349.894565092	-299757.136182494	-302767.688824432	-571086.2199623	8677.91739551376	-4972.49824275153	-4995.95226970823	-5046.12814707386	-9518.10366603833	144.631956591896	17077125.574303	7234915.48245558	16910254.7834098	16576021.410339	12426551.3683776	23642113.5882707	7186638.0207116	7234915.48245558	5089302.72031173	10440901.1071383	15436757.2256618	15289651.9896267	14952220.1310072	11440728.3651964	20983393.9614161	none
sip22	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70604456778396	1.69983020439514	1.70597887667805	1.70624809991314	1.70043670294748	1.70981844552854	1.69963568536474	1.69983020439514	1.69387491111503	1.70864157243917	-0.00621436338881987	-0.00634319131331075	-0.00669719489646237	-0.0138565018268922	0.00330962369456396	0.834	0	0.00283629028997624	0	0	0.0494016422168312	-341979.355073527	-350080.13638859	-336477.0237424	-945818.355694584	149354.756126643	-5699.65591789211	-5834.66893980983	-5607.95039570667	-15763.6392615764	2489.24593544405	16690686.276285	9304877.94792561	16337020.6279322	16246685.359343	9520136.66831366	28665286.824001	9242257.69583548	9304877.94792561	6950610.22365175	13159192.9182874	15459718.2215584	15154560.1392494	15010422.6950948	9457883.59858675	25447909.2175641	none
sip25	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71202105966319	1.72228340937617	1.71201195621702	1.71201936176346	1.71036466580274	1.71372527558766	1.72237562679937	1.72228340937617	1.71884771844975	1.72541062243227	0.010262349712979	0.0103636705823449	0.0104020185868364	0.00676246092365826	0.0135992749209085	0.003	0.152601723489668	0.154115368277575	0.154733692572703	0.100481160055843	0.202246766767552	741054.123580465	747018.72453563	747761.88277342	446544.100662775	1067130.55067343	12350.9020596744	12450.3120755938	12462.6980462237	7442.40167771292	17785.5091778906	21265750.8379026	15800972.4805249	21135947.4454558	20929295.3796052	17232279.3682889	26352661.3161198	15880694.3918555	15800972.4805249	11248707.0341578	18298170.7493071	20354954.4450063	20260071.9365225	20075488.0214868	16921171.4707953	24587136.3775425	none
sip26	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70839183886943	1.71044154181285	1.7083752952061	1.70834475309344	1.70683316919458	1.71005820632718	1.71024883843494	1.71044154181285	1.70292243256481	1.7152193205967	0.00204970294342099	0.00187354322884278	0.00198344650027271	-0.00548755166727384	0.00742752360386392	0.21	0.0305418105741921	0.0379357290519346	0.0295592704869653	0	0.110757493580467	113945.075964174	98845.741274171	108412.38231123	-294004.173675219	428704.817597697	1899.08459940289	1647.42902123618	1806.87303852051	-4900.06956125365	7145.08029329495	16731471.8837819	10170471.9177195	16489908.0070688	16330145.3053104	11370688.2309016	25266427.0420732	10205784.1306091	10170471.9177195	7559683.69192415	12114589.1103344	15637971.8894381	15442554.0276588	15295415.7003507	11139579.639957	22925167.668534	none
sip29	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70941575308034	1.72875249035214	1.70940426461763	1.70938369300171	1.70793377123355	1.71094125947643	1.72865902857273	1.72875249035214	1.72487958148715	1.73085988331927	0.0193367372717987	0.0192547639551079	0.0193501776906521	0.0151880045917574	0.0223497774967316	0.001	0.287962152322233	0.286749015649558	0.288164572386173	0.226142851512034	0.3330471585032	1833547.93457707	1818552.51350608	1814898.97451072	1200020.93150687	2557856.27283876	30559.1322429511	30309.2085584347	30248.3162418454	20000.3488584479	42630.9378806459	27746471.729103	21403190.2512287	27568011.2318705	27122643.7133181	17733078.6007326	38158725.605692	21505172.2111674	21403190.2512287	12642617.4923745	28738655.4552478	26689258.1494573	26557538.0617533	26285533.4336628	18467200.7883135	35630426.5901557	none
sip30	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71105719241482	1.72222639541108	1.71103679564231	1.71100318217212	1.70922701331413	1.71288205170568	1.72211783371548	1.72222639541108	1.71797342462215	1.72487655015775	0.0111692029962644	0.0110810380731779	0.0111425832292351	0.00654181188128177	0.0145094932454388	0.003	0.166177154657576	0.164874893345309	0.165795435992112	0.0973088127718056	0.21600571327222	715424.833656438	699720.649027344	679429.834381483	331495.03343769	1171998.63048722	11923.7472276073	11662.0108171224	11323.8305730247	5524.9172239615	19533.3105081204	19256684.3158052	11990430.5235773	18954597.7300289	18254711.7325335	10628526.7789961	30545816.244939	12026489.6502146	11990430.5235773	6257681.06089279	18299267.800283	18045642.0171006	17799913.0500598	17309702.4036035	10970129.3819009	27549102.128115	none
sip36	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.7095113136869	1.73348180201844	1.70949015960646	1.70946226199123	1.70783312924408	1.71117622216463	1.7333279592528	1.73348180201844	1.72772878037787	1.73790556109251	0.0239704883315428	0.0238377996463369	0.0239853712549558	0.0178148746324465	0.0286521235521786	0.003	0.356948547293083	0.354984438474424	0.357215316278426	0.265221817770957	0.42673438516967	2177311.94505876	2150333.56373583	2129635.62159171	1430470.09375241	2977212.0789327	36288.532417646	35838.8927289306	35493.9270265285	23841.1682292069	49620.2013155449	26965938.9341754	18577571.9574501	26763412.2076274	26471072.0225956	17852329.4646946	36844540.127434	18704704.3117101	18577571.9574501	10142232.8778758	24217606.3519326	25567877.7713878	25420294.2249745	25242692.2428047	17973203.2134871	34012609.6728086	none
sip38	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70770720671921	1.71430690751998	1.70768915863887	1.70764224754213	1.70607811113413	1.70943713896169	1.71422713278984	1.71430690751998	1.7106570398119	1.71728948481819	0.00659970080077166	0.00653797415096487	0.00661720144544709	0.00244520275212738	0.0100202699596865	0.014	0.0983776503464783	0.097465622680093	0.0986654191569475	0.0364300970036387	0.149471842630855	595703.389453027	587099.660214663	588447.347332898	227312.246995545	948772.394840482	9928.38982421712	9784.99433691105	9807.45578888164	3788.53744992575	15812.8732473414	25205544.6371297	26259869.310575	25037937.7284661	24805100.388908	19685964.0725151	32132617.3689982	26511762.2300457	26259869.310575	15486626.3239685	34232782.1588866	25381265.4160373	25283575.145396	25168684.5018202	20265191.3718447	31383179.1525759	none
sip41	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71328827427556	1.71308891634094	1.71347670768629	1.71378213367345	1.70663403710708	1.71815987782623	1.71305784934485	1.71308891634094	1.7105	1.71826674902281	-0.000199357934626221	-0.000418858341446723	-0.000878858327283627	-0.00675319206807945	0.00765656073251151	0.679	0	0.019507969951074	0	0	0.114168420345171	-1709.88398408079	-3342.54851733252	-7177.18204858342	-58124.4999387145	66067.080846913	-28.4980664013465	-55.709141955542	-119.619700809724	-968.741665645242	1101.11801411522	2562635.48834792	1703329.14538932	2568293.20454545	2561377.93870452	1930506.09628493	3187394.07219938	1701424.25188104	1703329.14538932	918321.244395114	2903744.88326399	2419417.76452149	2423815.04576805	2419657.19545745	1862743.08607226	2978252.0430377	none
sip43	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71114537577097	1.73040452960275	1.71107344095769	1.71100432349464	1.7071679470535	1.71575512903201	1.73023867396953	1.73040452960275	1.72515567485337	1.7375	0.0192591538317719	0.0191652330118425	0.0190154183682973	0.0122024321195278	0.0267029051887255	0.0455037919826652	0.286526432877323	0.285184942984286	0.282979378610799	0.181346054359512	0.397351090442181	264001.491988469	264489.799246729	253669.739262362	98337.6586882903	501763.133051719	4400.02486647449	4408.16332077881	4227.82898770603	1638.96097813817	8362.71888419531	2944639.21903855	8449287.51706116	2944837.24828969	2807636.95884468	645589.455009532	6192492.87020154	8528866.34670209	8449287.51706116	2057644.02295576	13546744.1001806	3862080.60204232	3875508.76469176	3699595.55346947	1712498.95557004	6530624.27865396	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rA_t48_16O & rA_t72_16O & rB_t24_16O & rB_t3_16O & rC_t24_16O & rC_t3_16O (t48_16O/t72_16O/t24_16O/t3_16O/t168_16O)
sip46	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71528202858095	1.71267220585878	1.71526570530142	1.71525588114573	1.71382508189843	1.71670025255832	1.71258978809446	1.71267220585878	1.7091109114898	1.71503292677022	-0.0026098227221667	-0.00267591720695728	-0.00256368379981087	-0.00642130952764474	0.000367225162968121	0.911	0	0.000343666284115265	0	0	0.00545380951467142	-69968.2797491984	-71670.654751331	-68034.5178922116	-173395.550632887	9140.49087654312	-1166.13799581997	-1194.51091252218	-1133.90863153686	-2889.92584388146	152.341514609052	7871051.85556541	6071063.98035097	7832885.71961412	7786307.86179835	6573697.33141732	9429076.4883238	6081470.28062178	6071063.98035097	3955115.64437829	8542418.998076	7571053.87636301	7540983.14644873	7497276.29858002	6445984.24990502	8869197.90292639	none
sip47	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71335449913634	1.72322600878254	1.71333639304981	1.71330061426517	1.71161011736098	1.7150339013101	1.72316914909955	1.72322600878254	1.72136169614509	1.72550024790514	0.00987150964619432	0.00983275604974604	0.009804251083667	0.00717642109246992	0.0125436154940377	0.007	0.146679439160233	0.146112328773642	0.145645537919546	0.106523053168214	0.186429631228621	469411.515779329	465932.442545982	461194.60837728	284433.301790745	685760.005809303	7823.52526298882	7765.5407090997	7686.57680628799	4740.55502984575	11429.3334301551	13499436.1980453	12987901.6686157	13395067.2516782	13287829.6124089	9118185.64850898	18733681.2062477	13067161.6809495	12987901.6686157	5962147.65879257	18995029.6660467	13414180.4431403	13340416.3232234	13242327.7025696	9486570.95721636	17795816.5440527	none
sip48	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71425064697361	1.71501928976915	1.71423581272754	1.71421990737085	1.71296991359732	1.71558849697926	1.71482601322292	1.71501928976915	1.70820543838478	1.7215866779394	0.000768642795541119	0.000590200495374193	0.000642828828391062	-0.00628988429683568	0.00719410190499625	0.357	0.0114153869612382	0.024635486246829	0.00954617853306473	0	0.106833315896947	47087.3607105643	32956.8641041562	37348.1912489188	-363857.60515792	410946.264969702	784.789345176071	549.281068402603	622.469854148647	-6064.29341929867	6849.1044161617	18632290.6978768	10578155.3525882	18484128.6628971	18187179.3657146	13728074.0561322	25105291.5254997	10581989.075785	10578155.3525882	7575592.59530875	14622732.853177	17289934.8069954	17167105.3983784	16927392.2940706	13213216.1020544	22639940.9735334	none
sip49	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71606717498032	1.71672539357676	1.71602306293218	1.71603341132501	1.7140398908677	1.71777766176977	1.71665777119535	1.71672539357676	1.7105	1.7235	0.000658218596435889	0.000634708263176391	0.000595517031954818	-0.00524003922940512	0.00724051997110275	0.399	0.00976543226035672	0.0242571693852471	0.00883486022512629	0	0.107409437128965	25511.3564928588	23187.3180972056	23109.4316399024	-203741.196359974	269351.337637483	425.189274880979	386.455301620093	385.157193998374	-3395.68660599956	4489.18896062472	12439374.7517293	3504276.83991907	12310420.5275386	11961147.7294025	8781340.40156564	17770691.435386	3570069.36861754	3504276.83991907	1444307.27533265	5895725.15107855	10950191.7664276	10853695.3343851	10610395.5362221	7876587.05918829	15454333.5151764	none
sip51	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71064291835746	1.72091217668869	1.71062643852205	1.71066369305738	1.70809319575315	1.71279314784424	1.7208222925902	1.72091217668869	1.71675115451116	1.72444000116067	0.0102692583312334	0.0101958540681488	0.0102564590505597	0.00566522343551312	0.0146769653595766	0.004	0.152823417358923	0.151744620990686	0.152635236245222	0.084207348679139	0.218650038709139	343289.303017438	337818.087651596	330850.862664813	169696.704621979	534632.179101463	5721.48838362397	5630.30146085994	5514.18104441355	2828.27841036632	8910.53631835772	9590977.15596815	8538975.53452031	9467278.29927299	9243080.3172128	6471579.84137118	13919770.2428153	8594183.88331751	8538975.53452031	4017725.23338654	12198032.5756005	9415643.55239351	9321762.56328041	9158456.13547357	6738863.02517864	13040060.59864	Warning: no occurrences in rep rB_t168_16O (t3_16O/t48_16O/t168_16O/t72_16O/t24_16O)
sip55	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71459226117616	1.71643545740936	1.7145727758192	1.71460007826544	1.71272337784327	1.71635341193857	1.7163720186748	1.71643545740936	1.71368264584535	1.71829248104188	0.00184319623319529	0.00179924285559252	0.00181741339388286	-0.00133397233495176	0.00461636339048509	0.239	0.0273686877176224	0.0282676978275846	0.0269854456344612	0	0.0685967345379094	80549.3115709265	77443.2468308751	79984.7351713052	-60470.50031908	203460.725174865	1342.48852618211	1290.72078051459	1333.07891952175	-1007.84167198467	3391.01208624775	13329058.0282086	7372949.8577022	13265774.233941	13175828.4604106	10369173.7800486	16566504.4816751	7517423.19871309	7372949.8577022	4066345.51990144	13123030.4247129	12336373.3331242	12307715.7280697	12240587.7541289	9718141.82232371	15280010.6125278	none
sip56	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70978698983716	1.73094145007254	1.70972291752645	1.71014933372407	1.70237032046847	1.71476936495263	1.7308341244415	1.73094145007254	1.72707371623756	1.73438325524074	0.0211544602353853	0.0211112069150473	0.020868567577548	0.0148864244710899	0.0289896865259632	0	0.314965485300516	0.314423637427545	0.310266545622231	0.22101666705623	0.43374605960822	484573.911517074	481097.005888151	464750.986089904	264190.043715613	748740.600721032	8076.23185861791	8018.28343146918	7745.84976816506	4403.16739526021	12479.0100120172	5705697.57708405	10164116.1551451	5671032.4938872	5573229.99671061	3137169.92430244	8957007.94627041	10188122.4533711	10164116.1551451	4677950.83300499	16718072.270326	6448767.34009422	6423880.82046784	6315334.31315466	4144475.48577252	9195521.8666414	Warning: no occurrences in rep rB_t3_16O (t72_16O/t48_16O/t3_16O/t24_16O/t168_16O)
sip57	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70135114454129	1.69565112949267	1.70134210546836	1.70127487905465	1.69871686804106	1.7039171696363	1.6952589161594	1.69565112949267	1.68057813992937	1.70593863495037	-0.0057000150486195	-0.0060831893089587	-0.00575121314964633	-0.0212435943129094	0.00468314656663095	0.877	0	0.0089602213831867	0	0	0.0701385926127855	-571212.841468357	-601009.992989895	-564221.183534377	-1957225.270681	483434.454185108	-9520.21402447262	-10016.8332164983	-9403.68639223961	-32620.4211780167	8057.24090308514	30072743.6251712	18103122.1205497	29864582.1693251	29616735.9998203	23007349.382719	38601849.874689	18056219.1657419	18103122.1205497	14899832.6791035	23494083.2221955	28077806.7077343	27896521.6687279	27739592.0648223	22103184.7746504	35401855.4053701	none
sip59	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71557279487785	1.71228090066195	1.71553999430111	1.71550890922353	1.71378116562973	1.71740696264721	1.71189422047238	1.71228090066195	1.69648165929784	1.72022866820553	-0.00329189421589682	-0.00364577382873369	-0.00328365626717986	-0.0188833743819304	0.00598403895501551	0.825	0	0.0196298757871659	0	0	0.0888769085213222	-26937.9354777202	-29694.3555407428	-26233.8390587519	-154950.516980661	47432.4905675208	-448.965591295337	-494.905925679047	-437.230650979198	-2582.50861634434	790.54150945868	2520244.68429069	1266558.86507145	2501886.90399744	2476609.79974843	1758999.39376587	3392209.60567628	1252119.58747922	1266558.86507145	852795.862568939	1989690.45003308	2311297.04775415	2293592.35124441	2277787.69965091	1653970.20573377	3054478.22884358	none
