taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip19	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71376107637233	1.71432637313931	1.71373204482363	1.7137151121552	1.71228159708002	1.71519610732536	1.71436782533207	1.71432637313931	1.71245630341682	1.71559858355282	0.000565296766983581	0.000635780508444337	0.000677901418641991	-0.00155335882218302	0.00251056368650014	0.351	0.00839774198183456	0.0122637109655929	0.0100742788705194	0	0.0373105921125334	1242450.30803509	1346054.09610092	1504755.48992282	-3376696.29714509	5425751.50329032	20707.5051339181	22434.2349350153	25079.2581653803	-56278.2716190847	90429.1917215053	12286188.5107853	5013608.23306111	12226308.5887049	12104703.5476899	9762378.52165894	15083399.7092783	5053270.71404174	5013608.23306111	3600542.00805653	6807958.21639827	11074091.7978313	11030802.276261	10934678.4987725	8991760.13611535	13368918.7908316	none
sip20	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71344829902415	1.71510720291776	1.71343050946799	1.7134274422067	1.71208005936784	1.7148104205493	1.71515475105364	1.71510720291776	1.71182553241525	1.71739538743546	0.0016589038936079	0.00172424158565356	0.00178208070351926	-0.00153973191855954	0.004503935525716	0.195	0.0246481258610971	0.0274861011891727	0.0264835338332695	0	0.0669580349092984	5172630.92492733	5304507.87502275	5555531.01425706	-4818154.85560351	14413743.1342701	86210.5154154555	88408.4645837125	92592.1835709511	-80302.5809267252	240229.052237835	17077125.574303	8862006.3469264	16910254.7834098	16576021.410339	12426551.3683776	23642113.5882707	8871857.54754472	8862006.3469264	8052479.57295629	9518821.11260655	15707939.0364069	15570521.9107656	15310536.5051505	11900213.902799	21178062.2386614	none
sip22	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.70604456778396	1.70267751198003	1.70597887667805	1.70624809991314	1.70043670294748	1.70981844552854	1.70256409898982	1.70267751198003	1.69813861277005	1.70985323084569	-0.00336705580392782	-0.00341477768823583	-0.00370221705157892	-0.0101208989948678	0.00488798194877519	0.789	0	0.00677511703118575	0	0	0.0731444866112153	-10242810.3496438	-10694523.945469	-10390807.6351557	-37900778.2662382	12601370.2854831	-170713.505827397	-178242.065757817	-173180.127252595	-631679.637770637	210022.838091385	16690686.276285	8111752.32364768	16337020.6279322	16246685.359343	9520136.66831366	28665286.824001	8147780.71506136	8111752.32364768	3597256.85069543	10680910.0104484	15260863.9508454	14972147.3091204	14874600.2129295	9189388.68207865	25234612.8433688	none
sip25	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71202105966319	1.71192407364121	1.71201195621702	1.71201936176346	1.71036466580274	1.71372527558766	1.71200554802261	1.71192407364121	1.70904915486514	1.71560193542729	-9.69860219834917e-05	-6.40819441165497e-06	-0.000107624050285415	-0.00330188060697478	0.00356087051864523	0.473	0	0.0109682829349646	0	0	0.0529947815658226	-378430.737569435	85847.8905301536	-396525.793632228	-12575437.6529341	14451919.8406542	-6307.17895949059	1430.79817550256	-6608.76322720379	-209590.627548902	240865.33067757	21265750.8379026	11515251.8631562	21135947.4454558	20929295.3796052	17232279.3682889	26352661.3161198	11602737.4945884	11515251.8631562	9144332.47656139	15256296.967361	19640667.6754448	19547079.1203113	19432449.1233185	16180757.4405581	23879759.7406258	none
sip26	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.70839183886943	1.71087839407927	1.7083752952061	1.70834475309344	1.70683316919458	1.71005820632718	1.71081112112642	1.71087839407927	1.70773760306759	1.71360996081753	0.00248655520984542	0.00243582592032659	0.00248679261265761	-0.000974471063497721	0.00554815176083261	0.134	0.0370511729249035	0.0373009287902341	0.0370411695684187	0	0.0826867823563435	7613928.61111886	7157020.69376052	7258368.3744507	-2985014.7145493	17021745.2611764	126898.810185314	119283.678229342	120972.806240845	-49750.2452424884	283695.75435294	16731471.8837819	8631591.24611003	16489908.0070688	16330145.3053104	11370688.2309016	25266427.0420732	8728706.13286409	8631591.24611003	6289027.16619366	12447665.9717538	15381491.7775032	15196374.361368	15030548.545348	10822469.6700012	22542504.1825654	none
sip29	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.70941575308034	1.71543113155365	1.70940426461763	1.70938369300171	1.70793377123355	1.71094125947643	1.71533022067738	1.71543113155365	1.7105	1.72028491894611	0.00601537847330946	0.00592595605975483	0.0059847233786724	0.000808423104611272	0.0107321193296987	0.016	0.08958084850919	0.0883054825239378	0.0891227356652182	0.0120370720916896	0.159809609648343	28572946.8585061	28101132.9518687	27498111.4431119	3636673.67849845	55353693.5319418	476215.780975101	468352.215864478	458301.857385199	60611.2279749741	922561.558865697	27746471.729103	4513716.09661511	27568011.2318705	27122643.7133181	17733078.6007326	38158725.605692	4525554.01157369	4513716.09661511	3791569.15244614	4949632.36420173	23874345.790355	23727601.6951543	23359418.231694	15577972.4227851	32612125.1598054	none
sip30	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71105719241482	1.7128804835474	1.71103679564231	1.71100318217212	1.70922701331413	1.71288205170568	1.71276833103643	1.7128804835474	1.70768138704328	1.71730707420537	0.00182329113258128	0.00173153539412349	0.00181032517465318	-0.0037502256975951	0.00631853160748353	0.225	0.0271272115500186	0.031889998379384	0.0269183431720605	0	0.0941300760323713	6083550.03602926	5653154.74979209	5692075.62984896	-11158530.2168296	23136576.0320813	101392.500600488	94219.2458298682	94867.9271641493	-185975.503613827	385609.600534688	19256684.3158052	4431727.20518962	18954597.7300289	18254711.7325335	10628526.7789961	30545816.244939	4484314.89961086	4431727.20518962	2191049.19315575	6099696.5980239	16785858.1307026	16542883.9249592	16005980.3468236	9594205.65450938	26194989.2671664	none
sip36	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.7095113136869	1.7195	1.70949015960646	1.70946226199123	1.70783312924408	1.71117622216463	1.719392	1.7195	1.7105	1.7375	0.00998868631310224	0.00990184039353829	0.00995877728274586	-0.000245741922878079	0.0276413232889347	0.06	0.148743197031003	0.147668462088507	0.148295222140598	0	0.411527944357331	45367552.0272034	44512012.4080225	43784843.8071888	-992752.029239923	119069143.9635	756125.867120057	741866.873467042	729747.39678648	-16545.8671539987	1984485.73272499	26965938.9341754	2148394.19936872	26763412.2076274	26471072.0225956	17852329.4646946	36844540.127434	2179909.48964443	2148394.19936872	509812.957772911	3724096.54665988	22829681.4783743	22666161.7546302	22438489.2328284	15288678.1158538	31083399.9840622	none
sip38	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.70770720671921	1.70744260898074	1.70768915863887	1.70764224754213	1.70607811113413	1.70943713896169	1.70738966926479	1.70744260898074	1.70532407854006	1.70862616061926	-0.000264597738473649	-0.000299489374081754	-0.000284738129837425	-0.00309535283700594	0.00199811297656701	0.524	0	0.00552090366033522	0	0	0.0298063236220596	-1228279.95446512	-1417612.35486238	-1298515.98623346	-14077233.252882	9468636.8749439	-20471.3325744187	-23626.8725810396	-21641.9331038909	-234620.554214701	157810.614582398	25205544.6371297	13828535.5151908	25037937.7284661	24805100.388908	19685964.0725151	32132617.3689982	14033920.750734	13828535.5151908	8452414.55138673	21726120.4747755	23309376.4501399	23203934.8988441	23034060.3117825	18292691.922164	29214230.4623828	none
sip41	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71328827427556	1.72335826719004	1.71347670768629	1.71378213367345	1.70663403710708	1.71815987782623	1.72335408013529	1.72335826719004	1.71347356326966	1.7375	0.010069992914477	0.00987737244899603	0.00938531325095493	-0.00169590817937165	0.0229358874385479	0.074	0.149634268098844	0.14829117820893	0.139328370973953	0	0.340560410716677	4831283.88429664	4633863.52897074	4559720.11111601	-851211.96248909	10625718.1335638	80521.3980716107	77231.0588161789	75995.3351852669	-14186.8660414848	177095.302226063	2562635.48834792	1687034.89470948	2568293.20454545	2561377.93870452	1930506.09628493	3187394.07219938	1717177.65565405	1687034.89470948	169937.56373417	3179543.22154765	2416702.05607485	2426440.61306355	2424257.09724934	1829427.32466991	2992797.56606635	none
sip46	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71528202858095	1.71840119747635	1.71526570530142	1.71525588114573	1.71382508189843	1.71670025255832	1.71836185190373	1.71840119747635	1.7160868270818	1.72164116291899	0.0031191688954002	0.00309614660230362	0.00300499189049297	0.000291683359612239	0.00637437488930681	0.066	0.0462969507695832	0.0459912955272603	0.0446113237467549	0.00432579647157853	0.0946165012516392	4578306.35344416	4496396.56905112	4330236.7691296	397301.34361079	9265295.87163164	76305.105890736	74939.9428175186	72170.6128188267	6621.68906017983	154421.597860527	7871051.85556541	5056229.29258994	7832885.71961412	7786307.86179835	6573697.33141732	9429076.4883238	5112080.61341261	5056229.29258994	3014125.82868269	6966087.91341524	7401914.76173617	7379418.20191387	7364829.36893718	6255112.74405983	8749537.07843891	none
sip47	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71335449913634	1.71523947067636	1.71333639304981	1.71330061426517	1.71161011736098	1.7150339013101	1.71526716251325	1.71523947067636	1.71027341702236	1.72087889860386	0.00188497154001688	0.00193076946344036	0.00180309642042231	-0.00290702652714396	0.00716120428946175	0.237	0.0280085395478754	0.0340014507289226	0.0267959456202333	0	0.106515613926562	4486100.63178801	4661404.06626066	4160092.85331152	-7003176.79407628	18285223.8418423	74768.3438631336	77690.067771011	69334.8808885253	-116719.613234605	304753.730697372	13499436.1980453	4434699.80991459	13395067.2516782	13287829.6124089	9118185.64850898	18733681.2062477	4498436.50654273	4434699.80991459	3007933.86892594	6984551.30761451	11988646.8000235	11912295.4608223	11795632.5567308	8396939.94136858	16409015.6485186	none
sip48	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71425064697361	1.71586503515337	1.71423581272754	1.71421990737085	1.71296991359732	1.71558849697926	1.71589758916434	1.71586503515337	1.7136922791359	1.71732724801542	0.00161438817976101	0.00166177643680092	0.00170376134833339	-0.000701287143102075	0.00370570227283917	0.168	0.0239758518319861	0.0253119540594144	0.0253044837383039	0	0.0550551053867839	5651482.87402339	5774053.60108249	5864516.17866368	-2402853.23518152	13311295.6644728	94191.3812337232	96234.2266847081	97741.9363110613	-40047.5539196919	221854.927741214	18632290.6978768	12698387.739923	18484128.6628971	18187179.3657146	13728074.0561322	25105291.5254997	12708320.3310976	12698387.739923	10092499.0837875	15883775.459662	17643306.8715512	17521493.9409305	17279788.0369383	13539726.8803516	23065086.0242176	none
sip49	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71606717498032	1.71868565517191	1.71602306293218	1.71603341132501	1.7140398908677	1.71777766176977	1.71866009330936	1.71868565517191	1.71616252206897	1.7235	0.00261848019158895	0.00263703037718128	0.00250577135513874	-0.00113484879661787	0.00711098382237006	0.165	0.0388481745646579	0.0403566687061902	0.0371846056528921	0	0.105628334609141	5924758.50195434	5870915.05537406	5535701.00701221	-2428242.09411672	16451154.9142696	98745.9750325723	97848.5842562344	92261.6834502034	-40470.701568612	274185.915237826	12439374.7517293	6295608.31713779	12310420.5275386	11961147.7294025	8781340.40156564	17770691.435386	6386192.81933453	6295608.31713779	4446587.35742384	9993038.90531319	11415413.6792974	11323049.242838	11118652.5477122	8264772.89421843	15958795.6168737	none
sip51	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71064291835746	1.71534947789473	1.71062643852205	1.71066369305738	1.70809319575315	1.71279314784424	1.71517004721262	1.71534947789473	1.7105	1.72504843368418	0.00470655953726884	0.00454360869056863	0.00452645791643513	-0.00177085124161962	0.0143686118092947	0.131	0.0700413300833082	0.0702700071432155	0.0673540311679786	0	0.213823911971415	7884749.69380516	7434742.4852955	7258862.17045063	-2859473.4303994	23772608.399832	131412.494896753	123912.374754925	120981.036174177	-47657.8905066567	396210.1399972	9590977.15596815	2601543.71564861	9467278.29927299	9243080.3172128	6471579.84137118	13919770.2428153	2659685.50456017	2601543.71564861	1392489.8118784	4965462.06221317	8426071.58258156	8332679.50015419	8135068.94025807	5660973.32593304	12039873.2366535	Warning: no occurrences in rep rB_t168_16O (t3_16O/t48_16O/t168_16O/t72_16O/t24_16O)
sip55	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71459226117616	1.71682301018412	1.7145727758192	1.71460007826544	1.71272337784327	1.71635341193857	1.71680054445945	1.71682301018412	1.71511584144778	1.71999978367693	0.00223074900795273	0.00222776864024552	0.0021252728497686	-0.000625873960767985	0.00536804156159239	0.187	0.0331232626648867	0.0337269507123713	0.0315551592044024	0	0.0797074008280132	5471712.08347214	5463938.8427141	5172653.22747649	-1599618.65008467	13632353.2295542	91195.2013912024	91065.6473785684	86210.8871246082	-26660.3108347445	227205.887159237	13329058.0282086	7542596.05190158	13265774.233941	13175828.4604106	10369173.7800486	16566504.4816751	7694601.9616109	7542596.05190158	3147182.11446972	13216897.3747241	12364647.6988241	12337245.521886	12273504.5396471	9693266.73537089	15364564.442419	none
sip57	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.70135114454129	1.70066787172575	1.70134210546836	1.70127487905465	1.69871686804106	1.7039171696363	1.70054700502918	1.70066787172575	1.69683799086318	1.70582696600851	-0.000683272815543701	-0.000795100439176828	-0.000937351338457848	-0.00557856666275294	0.00460517711353198	0.596	0	0.0105670768746486	0	0	0.0690182441464371	-3851892.50785301	-4602198.58514878	-5218704.86104238	-31687169.1289185	25440949.0858642	-64198.2084642168	-76703.3097524796	-86978.4143507063	-528119.485481974	424015.818097737	30072743.6251712	18869050.6920681	29864582.1693251	29616735.9998203	23007349.382719	38601849.874689	19098166.4172301	18869050.6920681	12316397.3499133	27451523.5106292	28205461.469654	28070179.543976	27905393.7663151	21876424.18845	35556190.4023983	none
sip59	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71557279487785	1.70627830172415	1.71553999430111	1.71550890922353	1.71378116562973	1.71740696264721	1.7062948433408	1.70627830172415	1.69374065365342	1.71459425151901	-0.00929449315370223	-0.00924515096031263	-0.00901647210571166	-0.0211792092031903	-0.000876674709671452	0.966	0	7.88788733438796e-05	0	0	0	-4137948.10802543	-4060575.63383738	-3902752.30807809	-9128775.92986047	-326219.355136328	-68965.8018004239	-67676.2605639564	-65045.8718013015	-152146.265497674	-5436.98925227214	2520244.68429069	871639.113780217	2501886.90399744	2476609.79974843	1758999.39376587	3392209.60567628	856359.838659155	871639.113780217	328446.86801448	1789924.606279	2245477.08920561	2227632.39310773	2211751.49924465	1574687.49227949	2973766.33121555	none
sip63	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.71054451162171	1.70907345740778	1.71053802746963	1.71053694493151	1.7089401604296	1.71223374333306	1.70902382925332	1.70907345740778	1.70626872274237	1.71279407691912	-0.00147105421393068	-0.00151419821630914	-0.00157157466578872	-0.0046715979204377	0.00217711616549709	0.709	0	0.00323077857873204	0	0	0.0324002596757365	-2077139.76335654	-2148408.85509885	-2183415.16223425	-6504743.00978243	3243601.41726086	-34618.9960559424	-35806.8142516476	-36390.2527039042	-108412.383496374	54060.0236210143	7715477.34620009	4031964.50598367	7675771.31665471	7633229.5503589	6199358.60670867	9664913.61075009	4108282.25611168	4031964.50598367	1455975.62697431	7443045.57992876	7101558.53949735	7081189.80656421	7038494.96407961	5779451.50848112	8769807.01846695	none
sip66	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.7081585026306	1.72094400542542	1.70814775307093	1.70850499925296	1.70227381280642	1.71206884269472	1.72080285797268	1.72094400542542	1.71504986618189	1.72428215009438	0.0127855027948276	0.012655104901758	0.0127438981419962	0.00575716225536571	0.0197439152203049	0.002	0.190536872839271	0.188650887121832	0.190004807383603	0.0856715618474704	0.294949138300615	23365866.3866866	22633315.9438476	22274024.4338455	9980423.76561687	37221839.8480234	389431.106444777	377221.93239746	371233.740564092	166340.396093615	620363.997467057	9843691.79418566	5855427.40839623	9738635.56131221	9629554.32611004	5850212.17161708	14264913.4976057	5957437.61143773	5855427.40839623	762139.746668264	8784909.66382743	9178981.06322076	9108435.9029998	9037348.8886048	5857500.70583846	13058808.7847265	none
sip71	1	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t3_18O	1.7078110271987	1.71916666666667	1.70777603715668	1.70802300676661	1.70171218163207	1.7122870447171	1.71921866666667	1.71916666666667	1.7105	1.7235	0.0113556394679639	0.0114426295099839	0.0115667957091892	0.00297245359572257	0.0201958652899276	0.018	0.169261529598459	0.170686593923455	0.172274824622868	0.0442011124122262	0.301826066380603	11074008.0487284	10878430.951624	10726354.4579618	2288324.13747707	20962962.21005	184566.80081214	181307.182527068	178772.574299363	38138.7356246179	349382.703500833	5735340.02650267	705847.040223576	5663831.80336912	5561234.54276216	3475372.75111161	8517167.6170251	710653.258830989	705847.040223576	381069.873334132	927358.196457259	4897091.19545616	4838302.0459461	4752141.90154863	2994237.49465974	7235899.49564912	Warning: no occurrences in rep rC_t3_16O (t3_16O/t48_16O/t72_16O/t168_16O/t24_16O)
