taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip17	T0.19	t72_18O	t168_18O	-4919492.07532046	-4926766.31055741	-4919492.07532046	-10070701.2523271	397358.717280029	-81991.5345886744	-82112.7718426235	-81991.5345886744	-167845.020872118	6622.64528800049	32235400.8674608	32248523.0869801	32235400.8674608	8264537.98892908	48818678.5286622	12557432.566179	12541457.8447505	12557432.566179	8535873.51935401	17201292.087753	none
sip18	T0.19	t72_18O	t168_18O	-3240627.95104001	-3248230.64791376	-3240627.95104001	-9422955.86656908	2927491.22902263	-54010.4658506669	-54137.1774652293	-54010.4658506669	-157049.264442818	48791.5204837105	38044941.5953881	38019794.9882285	38044941.5953881	13665189.6573542	57049573.9483869	25082429.791228	25026872.3965735	25082429.791228	17141187.7493456	34144720.8511008	none
sip19	T0.19	t72_18O	t168_18O	-1404598.15733019	-1405201.69949713	-1404598.15733019	-3876126.31452427	850485.621036453	-23409.9692888364	-23420.0283249522	-23409.9692888364	-64602.1052420712	14174.7603506076	16900466.7699887	16891666.1543684	16900466.7699887	6899171.58910814	24612547.4906445	11282074.140668	11270859.3563798	11282074.140668	9108042.23254737	12687257.7546671	none
sip20	T0.19	t72_18O	t168_18O	-2792895.91097795	-2787500.41752391	-2792895.91097795	-4591824.02093666	-1019856.15137293	-46548.2651829658	-46458.3402920652	-46548.2651829658	-76530.4003489444	-16997.6025228822	18406499.1263674	18401283.9602708	18406499.1263674	11314340.0879473	23818345.4372601	7234915.48245558	7251282.29017513	7234915.48245558	5089302.72031173	10440901.1071383	none
sip22	T0.19	t72_18O	t168_18O	-1309203.52196056	-1310499.71161714	-1309203.52196056	-2392457.26913812	-225949.774782987	-21820.0586993426	-21841.6618602856	-21820.0586993426	-39874.2878189687	-3765.82957971645	14541692.0357678	14567078.9361733	14541692.0357678	11470517.3910615	18260979.6625567	9304877.94792561	9325080.08970472	9304877.94792561	6950610.22365175	13159192.9182874	none
sip23	T0.19	t72_18O	t168_18O	-313085.828177771	-313987.529467877	-313085.828177771	-534636.856248898	-65313.3401109305	-5218.09713629619	-5233.12549113129	-5218.09713629619	-8910.61427081496	-1088.55566851551	1706276.77214992	1711982.06029958	1706276.77214992	489502.066154127	2454362.34609265	453933.459438838	456031.942428068	453933.459438838	45.4974043889124	693797.554319382	none
sip25	T0.19	t72_18O	t168_18O	539599.974995856	528778.316575101	539599.974995856	-584229.658750557	1479159.47773291	8993.33291659759	8812.97194291835	8993.33291659759	-9737.16097917595	24652.6579622152	13642572.5805415	13661337.5738759	13642572.5805415	12120261.9852134	16516353.0370532	15800972.4805249	15776450.8401763	15800972.4805249	11248707.0341578	18298170.7493071	none
sip26	T0.19	t72_18O	t168_18O	-1420225.89622813	-1433462.20511134	-1420225.89622813	-2921169.70613829	235973.381374627	-23670.4316038021	-23891.0367518556	-23670.4316038021	-48686.1617689716	3932.88968957711	15851375.502632	15891451.7567756	15851375.502632	7718921.97074615	21175342.2712579	10170471.9177195	10157602.9363303	10170471.9177195	7559683.69192415	12114589.1103344	none
sip29	T0.19	t72_18O	t168_18O	448077.135876578	423541.641806259	448077.135876578	-2281884.1226239	3049655.64877869	7467.95226460964	7059.02736343765	7467.95226460964	-38031.4020437317	50827.5941463115	19610881.7077223	19667735.9510873	19610881.7077223	10985533.8137556	27649030.952888	21403190.2512287	21361902.5183123	21403190.2512287	12642617.4923745	28738655.4552478	none
sip30	T0.19	t72_18O	t168_18O	-2760755.51142748	-2782976.84247824	-2760755.51142748	-6008549.27715035	1063625.16591279	-46012.5918571247	-46382.9473746374	-46012.5918571247	-100142.487952506	17727.0860985464	23033452.5692873	23098840.1840514	23033452.5692873	5573510.61083867	32010765.3857153	11990430.5235773	11966932.8141384	11990430.5235773	6257681.06089279	18299267.800283	none
sip36	T0.19	t72_18O	t168_18O	778293.992153471	751323.559873893	778293.992153471	-1885067.94105221	3142136.44750554	12971.5665358912	12522.0593312315	12971.5665358912	-31417.7990175368	52368.940791759	15464395.9888362	15529202.2043445	15464395.9888362	6963675.42119794	24848645.1456092	18577571.9574501	18534496.44384	18577571.9574501	10142232.8778758	24217606.3519326	none
sip38	T0.19	t72_18O	t168_18O	738148.048059935	701587.797608074	738148.048059935	-2618482.03097238	4305272.39725041	12302.4674676656	11693.1299601346	12302.4674676656	-43641.367182873	71754.5399541736	23307277.1183352	23388230.603888	23307277.1183352	9038779.72157333	34421441.8110004	26259869.310575	26194581.7943203	26259869.310575	15486626.3239685	34232782.1588866	none
sip41	T0.19	t72_18O	t168_18O	-186084.161343018	-187475.692916077	-186084.161343018	-412700.064369529	55196.5490864175	-3101.40268905031	-3124.59488193462	-3101.40268905031	-6878.33440615882	919.942484773626	2447665.79076139	2450799.50110204	2447665.79076139	2193647.22195214	2927614.4194014	1703329.14538932	1700896.72943773	1703329.14538932	918321.244395114	2903744.88326399	none
sip43	T0.19	t72_18O	t168_18O	1210146.70483599	1195381.92255345	1210146.70483599	-350619.246266791	2619338.09297409	20169.1117472665	19923.0320425574	20169.1117472665	-5843.65410444652	43655.6348829015	3608700.69771721	3637042.93558062	3608700.69771721	589038.667189001	7829130.00319748	8449287.51706116	8418570.6257944	8449287.51706116	2057644.02295576	13546744.1001806	none
sip46	T0.19	t72_18O	t168_18O	-1293300.27778092	-1293003.18782618	-1293300.27778092	-3202386.31343038	469073.95335019	-21555.0046296819	-21550.0531304363	-21555.0046296819	-53373.1052238397	7817.89922250317	11244265.0914746	11234736.9044572	11244265.0914746	4333577.59133264	16764660.8980998	6071063.98035097	6062724.15315251	6071063.98035097	3955115.64437829	8542418.998076	none
sip47	T0.19	t72_18O	t168_18O	92907.0159354825	88799.8211892174	92907.0159354825	-3175666.75323448	3132599.72065772	1548.45026559137	1479.99701982029	1548.45026559137	-52927.7792205746	52209.9953442954	12616273.6048738	12599880.6557873	12616273.6048738	2880670.94169616	20558261.5886365	12987901.6686157	12955079.9405442	12987901.6686157	5962147.65879257	18995029.6660467	none
sip48	T0.19	t72_18O	t168_18O	-3780705.12048451	-3787695.82214989	-3780705.12048451	-7619453.74935362	324806.583026637	-63011.7520080752	-63128.2637024982	-63011.7520080752	-126990.89582256	5413.44305044395	25700975.8345263	25718358.9036407	25700975.8345263	7260449.62207247	38053407.5927232	10578155.3525882	10567575.6150411	10578155.3525882	7575592.59530875	14622732.853177	none
sip49	T0.19	t72_18O	t168_18O	-1298032.42126013	-1309915.16307947	-1326085.18958888	-2432668.94821009	174520.735034287	-21633.8736876689	-21831.9193846578	-22101.4198264813	-40544.4824701682	2908.67891723812	8696406.52495961	8729430.9113977	8696406.52495961	2230030.29377747	13122741.5594445	3504276.83991907	3489770.25907983	3504276.83991907	1444307.27533265	5895725.15107855	none
sip51	T0.19	t72_18O	t168_18O	-866349.16677192	-866472.392593021	-866349.16677192	-3375025.08207586	1395419.41166858	-14439.152779532	-14441.206543217	-14439.152779532	-56250.4180345976	23256.9901944763	12004372.201608	11983261.2359807	12004372.201608	4877100.81952124	18324677.4012987	8538975.53452031	8517371.6656086	8538975.53452031	4017725.23338654	12198032.5756005	none
sip55	T0.19	t72_18O	t168_18O	-1156865.84811501	-1173989.32212973	-1156865.84811501	-3102744.40295137	1347976.28512748	-19281.0974685835	-19566.4887021621	-19281.0974685835	-51712.4067158562	22466.2714187913	12000413.2501622	12041161.6727676	12000413.2501622	2268754.08672256	17169873.8238168	7372949.8577022	7345204.38424871	7372949.8577022	4066345.51990144	13123030.4247129	none
sip56	T0.19	t72_18O	t168_18O	-201508.872359117	-204618.321962276	-201508.872359117	-2909316.43957098	2506298.69485274	-3358.48120598528	-3410.30536603794	-3358.48120598529	-48488.6073261829	41771.6449142123	10970151.6445815	10961307.571782	10970151.6445815	2210355.9972134	17788008.1009886	10164116.1551451	10142834.2839329	10164116.1551451	4677950.83300499	16718072.270326	none
sip57	T0.19	t72_18O	t168_18O	-3198121.08065761	-3222796.51518356	-3198121.08065761	-6514306.5954807	480197.941767058	-53302.0180109601	-53713.2752530594	-53302.0180109601	-108571.776591345	8003.29902945096	30895606.4431801	30992302.6127864	30895606.4431801	14013610.9401995	44197968.793738	18103122.1205497	18101116.5520522	18103122.1205497	14899832.6791035	23494083.2221955	none
sip59	T0.19	t72_18O	t168_18O	-174366.519356862	-174300.632142768	-174366.519356862	-455694.578184762	116651.685840237	-2906.1086559477	-2905.0105357128	-2906.1086559477	-7594.90963641269	1944.19476400396	1964024.9424989	1967860.41084987	1964024.9424989	587402.820802941	2745170.45533692	1266558.86507145	1270657.88227879	1266558.86507145	852795.862568939	1989690.45003308	none
sip62	T0.19	t72_18O	t168_18O	-988569.039135644	-996051.28409421	-988569.039135644	-2180336.98251011	-88233.3988764862	-16476.1506522607	-16600.8547349035	-16476.1506522607	-36338.9497085018	-1470.55664794144	5250566.86720137	5283171.97590813	5250566.86720137	2326002.61981803	10422917.0483148	1296290.7106588	1298966.83953129	1296290.7106588	45.4974043889124	2672945.91432096	none
sip63	T0.19	t72_18O	t168_18O	866064.379217531	858560.261034206	815613.370667281	30737.3627144723	1970760.43279945	14434.4063202922	14309.3376839034	13593.556177788	512.289378574538	32846.0072133242	6886992.68175813	6898436.35174926	6886992.68175813	4745143.94238796	8437296.22371823	10351250.1986282	10332677.3958861	10351250.1986282	7839152.04016291	14770034.4129559	none
sip64	T0.19	t72_18O	t168_18O	406139.517186218	406227.380242648	406139.517186218	-1035327.00436455	1581376.4385019	6768.99195310363	6770.45633737746	6768.99195310363	-17255.4500727426	26356.2739750317	8419957.85637388	8439193.00558809	8419957.85637388	6699007.32431421	11469707.9576733	10044515.9251187	10064102.5265587	10044515.9251187	4278649.83891566	14395094.1869847	none
sip65	T0.19	t72_18O	t168_18O	-117296.000182571	-117739.205998139	-117296.000182571	-273707.832532601	39115.83216746	-1954.93333637618	-1962.32009996898	-1954.93333637618	-4561.79720887668	651.930536124333	743496.093197374	743416.23365405	743496.093197374	141312.924228301	1182842.80097078	274312.092467092	272459.409661495	274312.092467092	22.8653622096242	558924.730242344	none
sip66	T0.19	t72_18O	t168_18O	-2712129.95540046	-2696856.09276524	-2712129.95540046	-6495217.95611784	647872.9552622	-45202.1659233411	-44947.6015460873	-45202.1659233411	-108253.632601964	10797.8825877033	18406866.9206374	18343171.994121	18406866.9206374	6146567.54493347	29869356.4170607	7558347.09903554	7555747.62306008	7558347.09903554	3888484.59258938	10333679.1245434	none
sip67	T0.19	t72_18O	t168_18O	-1293499.7903157	-1293530.0920805	-1293499.7903157	-2261332.413952	-323428.149664158	-21558.3298385949	-21558.8348680083	-21558.3298385949	-37688.8735658666	-5390.46916106931	7114186.62754508	7135649.40763631	7114186.62754508	4454470.25302901	10248030.5803302	1940187.4662823	1961529.0393143	1940187.4662823	42.8725540531373	5820474.02888845	none
sip71	T0.19	t72_18O	t168_18O	310627.891202338	305501.230633535	310627.891202338	-143155.72385808	756343.189380694	5177.13152003897	5091.68717722559	5177.13152003897	-2385.928730968	12605.7198230116	2796941.58955456	2808105.13018999	2796941.58955456	1910766.9153854	4524699.67179706	4039453.15436391	4030110.05272414	4039453.15436391	2269225.80633518	5093059.16025544	none
sip75	T0.19	t72_18O	t168_18O	-1229479.51738397	-1230225.31184631	-1229479.51738397	-2892217.49719077	366524.058845548	-20491.3252897328	-20503.7551974384	-20491.3252897328	-48203.6249531795	6108.73431409246	9779635.42480597	9775651.01786587	9779635.42480597	3349828.37391493	14644740.9026772	4861717.35527008	4854749.77048064	4861717.35527008	2906167.73540697	7462894.21654755	none
sip78	T0.19	t72_18O	t168_18O	-1348262.56695024	-1347266.04599525	-1348262.56695024	-2786376.06344233	193177.46338591	-22471.042782504	-22454.4340999208	-22471.042782504	-46439.6010573722	3219.62438976516	6510291.75494031	6502976.20816803	6510291.75494031	35.8729534933877	11618562.4903904	1117241.48713936	1113912.02418705	1117241.48713936	258672.343989126	2174730.87303383	none
sip84	T0.19	t72_18O	t168_18O	-320847.742323936	-321547.933864835	-320847.742323936	-513439.332766696	-125299.982622229	-5347.46237206561	-5359.13223108058	-5347.46237206561	-8557.32221277827	-2088.33304370381	1576416.52227846	1576580.31093691	1576416.52227846	902833.839242348	2053793.53455689	293025.55298271	290388.575477573	293025.55298271	22.8653622096242	879010.921031868	none
sip86	T0.19	t72_18O	t168_18O	-87838.2499841816	-92163.4988160027	-87838.2499841816	-868253.516891129	692577.016922766	-1463.97083306969	-1536.05831360004	-1463.97083306969	-14470.8919481855	11542.9502820461	4040560.41226282	4060042.24669125	4040560.41226282	1468506.19846238	6858857.1146999	3689207.4123261	3691388.25142724	3689207.4123261	1925185.07808937	5899817.36473522	none
sip88	T0.19	t72_18O	t168_18O	-709059.238945297	-713240.744368023	-709059.238945297	-1333503.28045327	-141464.536609208	-11817.6539824216	-11887.345739467	-11817.6539824216	-22225.0546742212	-2357.74227682013	4442658.69144852	4460343.2288926	4442658.69144852	2055909.01926532	6992289.98676568	1606421.73566733	1607380.25142051	1606421.73566733	1318516.3815478	1828157.10665498	none
sip89	T0.19	t72_18O	t168_18O	-2690340.64305579	-2709588.03654752	-2690340.64305579	-6865771.93730309	1604679.00850226	-44839.0107175965	-45159.8006091253	-44839.0107175965	-114429.532288385	26744.6501417043	30141695.9625615	30181734.404931	30141695.9625615	9796445.14011159	42611130.3138053	19380333.3903384	19343382.2587409	19380333.3903384	11982870.3483752	24679742.8256115	none
sip93	T0.19	t72_18O	t168_18O	-302611.066037277	-303500.171033897	-302611.066037277	-686146.855989235	160941.768633251	-5043.51776728794	-5058.33618389828	-5043.51776728794	-11435.7809331539	2682.36281055418	2771600.52826184	2773143.28733361	2771600.52826184	1934410.54368536	3290528.90202424	1561156.26411273	1559142.60319802	1561156.26411273	542282.019688935	3593346.08200583	none
sip94	T0.19	t72_18O	t168_18O	34559.5412660581	31517.6353845995	34559.5412660581	-281794.574920341	285453.221436478	575.992354434302	525.293923076659	575.992354434301	-4696.57624867236	4757.55369060797	984581.189364217	994293.685151253	984581.189364217	35.8729534933877	2439239.60113516	1122819.35442845	1120364.22668965	1122819.35442845	796859.186390428	1569662.35898548	none
sip97	T0.19	t72_18O	t168_18O	-261170.866115933	-261851.926047046	-261170.866115933	-608538.371424193	100801.060251014	-4352.84776859889	-4364.19876745077	-4352.84776859889	-10142.3061904032	1680.01767085023	2095108.50996794	2102194.59826543	2095108.50996794	501955.265474934	3010597.68546655	1050425.04550421	1054786.89407724	1050425.04550421	45.4974043889124	1659813.14111189	none
sip98	T0.19	t72_18O	t168_18O	-502773.226365721	-508532.741230508	-502773.226365721	-1057213.49270423	26350.8671263382	-8379.55377276202	-8475.54568717513	-8379.55377276202	-17620.2248784039	439.181118772303	4161135.85039698	4171131.87480513	4161135.85039698	2672283.98399267	5578997.94068741	2150042.9449341	2137000.9098831	2150042.9449341	22.8653622096242	3746592.1047296	none
sip103	T0.19	t72_18O	t168_18O	-358201.572504646	-362467.893100263	-358201.572504646	-872360.143435495	84628.4442434697	-5970.02620841077	-6041.13155167106	-5970.02620841077	-14539.3357239249	1410.47407072449	4140592.97119075	4155944.0259646	4140592.97119075	2181847.86139194	6372644.58186662	2707786.68117216	2706072.45356355	2707786.68117216	2507738.14221175	3070936.94108109	none
sip105	T0.19	t72_18O	t168_18O	-346845.385074087	-344590.013969033	-346845.385074087	-1886271.0832225	1125565.23400346	-5780.75641790146	-5743.16689948389	-5780.75641790146	-31437.8513870417	18759.4205667243	6338028.28545561	6321016.51261017	6338028.28545561	2328285.98175416	10179051.7739869	4950646.74515926	4942656.45673404	4950646.74515926	2469466.59630598	8615323.55964268	none
sip106	T0.19	t72_18O	t168_18O	768113.210733921	764550.152418794	768113.210733921	-225322.491162664	1771636.45613603	12801.8868455654	12742.5025403132	12801.8868455654	-3755.37485271107	29527.2742689339	2272106.82134808	2274713.42371777	2272106.82134808	248705.09444445	3588641.27024029	5344559.66428377	5332914.03339294	5344559.66428377	1983883.06409687	9955508.14017927	none
sip107	T0.19	t72_18O	t168_18O	-553290.572487791	-554645.578698653	-553290.572487791	-792188.182044684	-195793.172494656	-9221.50954146318	-9244.09297831089	-9221.50954146318	-13203.1363674114	-3263.2195415776	2335335.87930878	2340511.54989614	2335335.87930878	783203.476555598	3168783.13755501	122173.58935762	121929.235101531	122173.58935762	22.8653622096242	366452.405306262	none
sip109	T0.19	t72_18O	t168_18O	-481863.597497767	-487586.776523723	-481863.597497767	-1736948.9827115	773221.787715967	-8031.05995829611	-8126.44627539539	-8031.05995829611	-28949.1497118583	12887.0297952661	6660010.47168138	6665058.27328821	6660010.47168138	1641435.88358558	10004103.1404822	4732556.08169032	4714711.16719332	4732556.08169032	1676969.88538278	6705716.50154528	none
sip110	T0.19	t72_18O	t168_18O	85708.7340039037	84009.1497254056	85708.7340039037	-484185.117016278	655602.585024085	1428.47890006506	1400.15249542343	1428.47890006506	-8069.75195027129	10926.7097504014	1598189.59181636	1595478.60123586	1598189.59181636	35.8729534933877	2903022.30991161	1941024.52783197	1931515.20013748	1941024.52783197	597960.08153638	3522188.1394928	none
sip111	T0.19	t72_18O	t168_18O	-1131500.01809904	-1138113.96298527	-1131500.01809904	-2146767.26206848	79200.7431607685	-18858.3336349841	-18968.5660497546	-18858.3336349841	-35779.454367808	1320.01238601281	11559470.6846434	11576899.6100582	11559470.6846434	5833085.02745027	14726920.0251271	7033470.61224718	7024443.75811706	7033470.61224718	5647712.27106725	8328571.17724934	none
sip118	T0.19	t72_18O	t168_18O	-445585.107230443	-447052.836310431	-445585.107230443	-673799.917731534	-172088.214966971	-7426.41845384071	-7450.88060517385	-7426.41845384071	-11229.9986288589	-2868.13691611618	2106188.64050951	2110905.4830291	2106188.64050951	827597.602623047	2767568.6945613	323848.211587742	322694.137787381	323848.211587742	22.8653622096242	754460.429219947	none
sip119	T0.19	t72_18O	t168_18O	-344357.468132062	-343600.563115954	-344357.468132062	-948785.901735151	211884.85601255	-5739.29113553437	-5726.67605193256	-5739.29113553437	-15813.0983622525	3531.41426687583	2476321.86925557	2471372.91312045	2476321.86925557	746115.529996567	4000857.34400461	1098891.99672732	1096970.66065664	1098891.99672732	42.8725540531373	2101344.33804226	none
sip120	T0.19	t72_18O	t168_18O	-512928.424509381	-513486.860123352	-512928.424509381	-736673.46474421	-312443.982607807	-8548.80707515635	-8558.1143353892	-8548.80707515635	-12277.8910790702	-5207.39971013012	3086549.84395021	3092340.10447642	3086549.84395021	2631407.53031851	3981010.77733856	1034836.14591268	1038392.66398301	1034836.14591268	558924.730242344	1599311.09216614	none
sip122	T0.19	t72_18O	t168_18O	-904997.272228748	-905014.215268177	-904997.272228748	-2425700.37720719	512748.593610375	-15083.2878704791	-15083.5702544696	-15083.2878704791	-40428.3396201198	8545.80989350625	10572806.2432788	10567096.6561973	10572806.2432788	4463063.14594131	15302597.7625471	6952817.15436379	6947039.79512464	6952817.15436379	5599796.25371829	8342580.05371184	none
sip124	T0.19	t72_18O	t168_18O	-651194.168558176	-662169.304518491	-705483.936082644	-1771317.23007256	646971.790606174	-10853.2361426363	-11036.1550753082	-11758.0656013774	-29521.9538345426	10782.8631767696	6248210.30926925	6275462.56081338	6248210.30926925	1272705.54270972	9961001.43886387	3643433.63503655	3626785.34273941	3643433.63503655	1624721.88083465	7029379.9331467	none
sip127	T0.19	t72_18O	t168_18O	422516.037837054	415062.087037574	422516.037837054	-623934.115337476	1468966.19101158	7041.9339639509	6917.70145062623	7041.9339639509	-10398.9019222913	24482.7698501931	7623019.65063865	7636234.1723249	7623019.65063865	4578484.75132133	9318017.44846091	9313083.80198687	9296482.5204752	9313083.80198687	5441642.00488694	13259511.1458417	none
sip129	T0.19	t72_18O	t168_18O	-268468.202974933	-270922.788027607	-268468.202974933	-618322.017434936	-7448.64696300397	-4474.47004958222	-4515.37980046012	-4474.47004958222	-10305.3669572489	-124.144116050066	1265877.42689049	1275565.68756881	1265877.42689049	91264.6199751197	2684818.73879224	192004.614990754	191874.535458384	192004.614990755	45.4974043889124	517344.687978253	none
sip130	T0.19	t72_18O	t168_18O	-91852.8866252796	-90716.8782055948	-91852.8866252796	-249209.940623865	61966.5218803085	-1530.88144375466	-1511.94797009325	-1530.88144375466	-4153.49901039775	1032.77536467181	980388.528100875	979210.040242286	980388.528100875	685302.721906784	1258977.60249599	612976.981599757	616342.527419907	612976.981599757	45.4974043889124	1059601.37168302	none
sip143	T0.19	t72_18O	t168_18O	199958.170165812	197760.937113021	199958.170165812	-17760.0541798646	427055.139914792	3332.63616943021	3296.01561855034	3332.63616943021	-296.000902997743	7117.58566524654	1005727.98381797	1009881.68373329	1005727.98381797	243372.416192469	1570952.04176688	1805560.66448122	1800925.43218538	1805560.66448122	1052807.97871624	2394119.51770977	none
sip144	T0.19	t72_18O	t168_18O	319458.7885454	314802.805349684	319458.7885454	-128879.076899948	774614.234139271	5324.31314242334	5246.71342249473	5324.31314242334	-2147.98461499913	12910.2372356545	1183132.22381746	1188870.3157133	1183132.22381746	451416.419526543	2017528.23907419	2460967.37799907	2448081.53711203	2460967.37799907	467646.594578014	4281589.16037455	none
sip149	T0.19	t72_18O	t168_18O	-793134.576076699	-808089.568406385	-793134.576076699	-2794143.62354808	771131.343998246	-13218.9096012783	-13468.1594734398	-13218.9096012783	-46569.060392468	12852.1890666374	13097787.8662993	13153570.7657286	13097787.8662993	6335816.8045227	21267942.5942087	9925249.56199254	9921212.49210303	9925249.56199254	8488129.50031948	12301134.0712673	none
sip150	T0.19	t72_18O	t168_18O	1235476.79044194	1223575.08979212	1228783.83356972	-735356.712012896	3526159.90729412	20591.2798406989	20392.918163202	20479.7305594954	-12255.9452002149	58769.3317882354	3179243.35155197	3197543.87653714	3179243.35155197	35.8729534933877	5699462.93598066	8121150.51331971	8091844.23570561	8121150.51331971	211044.676011534	18161619.6424423	none
sip154	T0.19	t72_18O	t168_18O	156389.98129195	148826.230255098	156389.98129195	-842779.08326964	1208060.80413001	2606.49968819916	2480.43717091831	2606.49968819916	-14046.318054494	20134.3467355001	4777974.3463383	4798351.0621267	4777974.3463383	2113644.08331312	7730038.60056781	5403534.27150609	5393655.98314709	5403534.27150609	2490184.1761498	9493839.53295178	none
sip155	T0.19	t72_18O	t168_18O	-349843.224191299	-351932.4933587	-349843.224191299	-2955906.56757349	2240730.95330883	-5830.72040318832	-5865.54155597833	-5830.72040318832	-49265.1094595581	37345.5158884805	9501175.97200931	9478672.45551145	9501175.97200931	1296567.10830387	16676922.1790107	8101803.07524411	8070942.48207665	8101803.07524411	3824433.25201267	13384084.7610101	none
