taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip17	T0.13	t0_16O	t168_16O	-8879.59337731291	-1205.08194564996	2782.84979908089	-1054142.0036449	819253.435076837	-147.993222955215	-20.0846990941657	46.3808299846814	-17569.0333940817	13654.2239179473	8765467.40453664	8739947.21258351	8765467.40453664	5307068.33060476	13279951.3900071	8703310.25089545	8731511.63896396	8703310.25089545	2187244.76648674	12317530.6815781	none
sip18	T0.13	t0_16O	t168_16O	-827423.946073047	-824020.460678337	-827423.946073047	-1654377.10958124	-470.78256485691	-13790.3991012174	-13733.674344639	-13790.3991012174	-27572.9518263539	-7.8463760809485	18409072.8161659	18425080.4831775	18409072.8161659	15445071.7940018	21847623.2256668	12617105.1936546	12656937.2584291	12617105.1936546	7427360.14616401	18390825.148171	none
sip19	T0.13	t0_16O	t168_16O	234933.940294886	239470.357329656	248117.153797666	-228833.158382072	620529.636577869	3915.56567158143	3991.17262216094	4135.28589662776	-3813.88597303453	10342.1606096312	4253487.85897182	4236287.912249	4253487.85897182	1845007.53655394	7152001.56997574	5898025.44103602	5912580.41355659	5898025.44103602	3490481.89859764	7922596.93739194	none
sip20	T0.13	t0_16O	t168_16O	-341773.754232774	-344206.238999703	-341773.754232774	-861540.155938416	136974.176204619	-5696.2292372129	-5736.77064999505	-5696.2292372129	-14359.0025989736	2282.90293674365	4594676.82686334	4612291.40905485	4594676.82686334	1748455.44625506	8233041.63880283	2202260.54723392	2202847.73605693	2202260.54723392	1012553.76502142	3804378.49006593	none
sip22	T0.13	t0_16O	t168_16O	-653742.459788469	-660239.436678772	-653742.459788469	-1852990.31255429	167696.894034133	-10895.7076631412	-11003.9906113129	-10895.7076631412	-30883.1718759048	2794.94823390222	6853152.19093981	6900961.47654783	6853152.19093981	1324306.55107454	15959641.0060959	2276954.97242052	2279285.41979643	2276954.97242052	1405324.31400277	3304563.00900646	none
sip23	T0.13	t0_16O	t168_16O	-58712.2900316331	-58458.052117984	-58712.2900316331	-135391.86345085	17967.2833875838	-978.538167193885	-974.300868633066	-978.538167193885	-2256.53105751417	299.454723126397	669816.722064808	671401.855663228	669816.722064808	228328.628353388	1062107.59462681	258830.691843377	262195.49083734	258830.691843377	0	776492.07553013	Warning: no occurrences in rep rA_t168_16O & rB_t168_16O (t168_16O)
sip25	T0.13	t0_16O	t168_16O	-630991.276781345	-631496.119430936	-630991.276781345	-1249138.96551152	-12843.5880511688	-10516.5212796891	-10524.9353238489	-10516.5212796891	-20818.9827585254	-214.059800852813	8581914.79327035	8602478.08494963	8581914.79327035	6096471.10143001	12536313.8373063	4164975.85580094	4182005.24893308	4164975.85580094	1984556.27998179	7111307.33825133	none
sip26	T0.13	t0_16O	t168_16O	-162056.251461695	-163357.316850685	-162056.251461695	-508174.95100139	183860.573990627	-2700.93752436158	-2722.62194751142	-2700.93752436158	-8469.58251668984	3064.34289984378	6753789.19165106	6766673.38474268	6753789.19165106	4690776.33896107	9408472.65383671	5619395.4314192	5623172.16678789	5619395.4314192	4153543.31707823	6468247.77129357	none
sip29	T0.13	t0_16O	t168_16O	1233573.05101475	1237807.84172746	1233573.05101475	719343.864885846	1655533.55952702	20559.5508502458	20630.1306954577	20559.5508502458	11989.0644147641	27592.2259921169	2937187.58754992	2919857.99401028	2937187.58754992	280882.799054469	5431018.78305092	11572198.9446531	11584512.8861025	11572198.9446531	8912187.43558082	13181187.2680366	none
sip30	T0.13	t0_16O	t168_16O	218878.312431507	221705.153714983	218878.312431507	-13192.7216024516	581747.98894383	3647.97187385845	3695.08589524972	3647.97187385845	-219.878693374193	9695.79981573049	3046485.09396438	3044264.67425523	3046485.09396438	2565565.26532506	3468933.30044154	4578633.28098493	4596200.75026011	4578633.28098493	3181430.01043763	7298518.16683834	none
sip36	T0.13	t0_16O	t168_16O	1304453.00453496	1308472.45147977	1304453.00453496	626080.883317245	1982825.12575267	21740.883408916	21807.8741913295	21740.883408916	10434.6813886207	33047.0854292112	2550640.54117268	2537980.63908784	2550640.54117268	0	4412512.62244723	11681811.5729174	11697287.7994462	11681811.5729174	5952885.56771743	14959578.8806256	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip38	T0.13	t0_16O	t168_16O	117625.250873675	117693.238067191	117625.250873675	-280050.249162423	491853.538319482	1960.42084789458	1961.55396778652	1960.42084789458	-4667.50415270706	8197.55897199137	7869068.33588653	7878954.0657007	7869068.33588653	5431693.794712	10205008.8974233	8692445.09200226	8702806.73217104	8692445.09200226	6471328.64810314	10049199.0461499	none
sip46	T0.13	t0_16O	t168_16O	-273093.060835664	-274860.872489159	-273093.060835664	-617160.102991067	-18157.3203350067	-4551.55101392773	-4581.01454148598	-4551.55101392773	-10286.0017165178	-302.622005583446	4829145.41675706	4843403.05865756	4829145.41675706	3153866.59320246	7554139.29007667	2917493.99090741	2919376.95123345	2917493.99090741	2332630.34107079	3235286.60878728	none
sip47	T0.13	t0_16O	t168_16O	453082.272885398	453405.84022619	453082.272885398	338135.597408987	569251.271870667	7551.37121475663	7556.76400376984	7551.37121475663	5635.59329014978	9487.52119784445	1988181.95863468	1990883.15989069	1988181.95863468	1398083.19341974	2293790.60567582	5159757.86883247	5164724.04147402	5159757.86883247	4646660.76829383	5972940.86172935	none
sip48	T0.13	t0_16O	t168_16O	-1363051.41732038	-1366444.54404497	-1363051.41732038	-2474142.83842342	-206379.758337046	-22717.5236220064	-22774.0757340828	-22717.5236220064	-41235.7139737237	-3439.66263895077	15439946.2533976	15475713.5097832	15439946.2533976	6977644.12621443	23766840.4557564	5898586.33215491	5910601.70146843	5898586.33215491	3717345.16094765	7537607.68920824	none
sip49	T0.13	t0_16O	t168_16O	-888710.007063841	-888794.863869501	-888710.007063841	-1135508.46030765	-590588.372890556	-14811.833451064	-14813.2477311583	-14811.833451064	-18925.1410051275	-9843.13954817594	9613550.4809682	9618817.82593513	9613550.4809682	7212402.56810872	11244053.9955083	3392580.43152132	3397253.77884863	3392580.43152132	2945910.58811872	4097026.67883916	none
sip55	T0.13	t0_16O	t168_16O	-188896.101136516	-185013.657382869	-188896.101136516	-548313.384834667	139347.318217142	-3148.26835227527	-3083.56095638115	-3148.26835227527	-9138.55641391112	2322.45530361903	6493340.01992622	6482465.05824943	6493340.01992622	4809817.80845913	8027496.63154061	5171067.3119706	5187369.45656934	5171067.3119706	2655146.32608355	7468771.24744621	none
sip56	T0.13	t0_16O	t168_16O	492648.022220002	495375.568277175	492648.022220002	221951.108569311	902122.879473829	8210.80037033336	8256.25947128626	8210.80037033336	3699.18514282185	15035.3813245638	0	0	0	0	0	3448536.15554001	3467628.97794023	3448536.15554001	1553657.75998518	6314860.15631681	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip57	T0.13	t0_16O	t168_16O	-422033.470426839	-426685.938449234	-431339.107504459	-1192771.88422893	513141.33757006	-7033.89117378065	-7111.43230748724	-7188.98512507431	-19879.5314038155	8552.35562616766	11261202.7638797	11284408.5597872	11261202.7638797	4034951.06383046	17271260.245022	8306968.47089187	8297606.9906426	8306968.47089187	6881772.92320655	9117275.43404954	none
sip59	T0.13	t0_16O	t168_16O	-15025.3752935602	-14616.5245820414	-15025.3752935602	-76015.3635383792	37324.4018181738	-250.422921559336	-243.608743034024	-250.422921559336	-1266.92272563965	622.073363636231	344794.491806663	342304.212534169	344794.491806663	0	771724.409520396	239616.864751742	239988.540459879	239616.864751742	108981.458388134	391906.219090825	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rB_t168_16O (t168_16O)
sip61	T0.13	t0_16O	t168_16O	46648.274578634	48507.613821074	46648.274578634	-160268.631321639	242402.59668972	777.471242977234	808.460230351234	777.471242977234	-2671.14385536064	4040.043278162	1334412.37503503	1326799.62366951	1334412.37503503	0	2118825.69233901	1660950.29708547	1666352.92041702	1660950.29708547	325972.315276608	2338891.1887094	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip63	T0.13	t0_16O	t168_16O	288101.767102306	292184.810413908	291641.154878131	-155559.331384285	665992.538204541	4801.69611837177	4869.7468402318	4860.68591463552	-2592.65552307142	11099.8756367424	2811973.57511496	2796677.60212658	2811973.57511496	651906.183520579	5355836.8428907	4828685.9448311	4841971.27502393	4828685.9448311	2315148.76056264	6623984.7795912	none
sip64	T0.13	t0_16O	t168_16O	561617.65993973	560995.70791007	561617.65993973	484198.38166218	631823.36416549	9360.29433232883	9349.92846516783	9360.29433232883	8069.97302770301	10530.3894027582	33923.0327989562	34296.1861597447	33923.0327989562	0	101769.098396869	3965246.65237706	3961266.14153023	3965246.65237706	3389388.67163526	4490609.61475634	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip66	T0.13	t0_16O	t168_16O	127466.322166781	133727.254323671	127466.322166781	-412075.238752628	758476.247564215	2124.43870277969	2228.78757206118	2124.43870277969	-6867.92064587713	12641.2707927369	2840829.65724444	2825251.61786747	2840829.65724444	0	4281183.23066841	3733093.91241191	3761342.39813317	3733093.91241191	1370403.87874438	8150163.39019395	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip75	T0.13	t0_16O	t168_16O	-26330.1455307699	-24090.4896474123	-26330.1455307699	-318250.843070808	230649.250726786	-438.835758846166	-401.508160790205	-438.835758846166	-5304.1807178468	3844.15417877977	2684389.25275145	2673311.97439579	2684389.25275145	886677.795912093	4093187.27104721	2500078.23403606	2504678.5468639	2500078.23403606	1135412.08746036	3230097.51612725	none
sip78	T0.13	t0_16O	t168_16O	-86605.1161574587	-85155.0737774072	-86605.1161574587	-569673.28923194	306952.510985571	-1443.41860262431	-1419.25122962345	-1443.41860262431	-9494.55482053234	5115.87518309285	1690490.58126778	1675276.16603637	1690490.58126778	0	5071471.74380335	1084254.76816557	1079190.64959452	1084254.76816557	0	2148667.576899	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O) and rep rA_t168_16O (t168_16O)
sip89	T0.13	t0_16O	t168_16O	-1027772.91194173	-1024035.33135974	-1007319.05661301	-1762912.98212762	-354127.003087506	-17129.5485323622	-17067.2555226624	-16788.6509435501	-29381.8830354603	-5902.1167181251	13401317.119649	13386466.7197097	13401317.119649	8911439.42669991	18547297.6109502	6206906.73605686	6218219.40019153	6206906.73605686	3056592.48096351	7853652.35725407	none
sip98	T0.13	t0_16O	t168_16O	-57553.1242271237	-57275.921406795	-57553.1242271237	-185234.697693355	76755.0748362895	-959.218737118728	-954.59869011325	-959.218737118728	-3087.24496155592	1279.25124727149	1017982.62935763	1012194.61594078	1017982.62935763	0	1608020.63920262	615110.759767769	611263.166093215	615110.759767769	0	972874.89429718	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rC_t168_16O (t168_16O)
sip103	T0.13	t0_16O	t168_16O	24480.3523349927	27924.843650073	24480.3523349927	-371494.753126443	358831.464698535	408.005872249878	465.41406083455	408.005872249878	-6191.57921877406	5980.52441164225	2319557.34546144	2304653.82211354	2319557.34546144	0	4399032.28156213	2490919.81180639	2500127.72766405	2490919.81180639	572307.32518373	3705803.70697945	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip105	T0.13	t0_16O	t168_16O	201942.064995263	203417.612627303	201942.064995263	72591.8137800613	336594.332422516	3365.70108325439	3390.29354378839	3365.70108325439	1209.86356300102	5609.90554037527	670689.02288425	666859.301359246	670689.02288425	24424.6054850265	1111792.90128747	2084283.47785109	2090782.58975037	2084283.47785109	1527417.7061611	3105497.12964427	none
sip106	T0.13	t0_16O	t168_16O	530385.107151016	532408.984917873	530385.107151016	186726.077296725	810421.563318036	8839.75178585027	8873.48308196455	8839.75178585027	3112.10128827875	13507.0260553006	0	0	0	0	0	3712695.75005711	3726862.89442511	3712695.75005711	1307082.54107708	5672950.94322625	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip109	T0.13	t0_16O	t168_16O	153155.189402783	154903.127610625	153155.189402783	-6141.68653470194	351740.537439122	2552.58649004638	2581.71879351041	2552.58649004638	-102.361442245032	5862.34229065204	534978.978342379	532604.143229491	534978.978342379	0	1045703.86808274	1607065.30416186	1616926.03650386	1607065.30416186	500785.32407985	3066140.69781585	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip111	T0.13	t0_16O	t168_16O	-48926.2804688996	-48856.0667261383	-48926.2804688996	-364374.521075326	257494.471363402	-815.438007814993	-814.267778768972	-815.438007814993	-6072.90868458877	4291.57452272337	4391854.44910959	4401221.90557661	4391854.44910959	2743219.15858207	6373995.27084774	4049370.48582729	4059229.43849364	4049370.48582729	2428796.69053453	5422433.63100381	none
sip122	T0.13	t0_16O	t168_16O	-220283.087834817	-221156.759507259	-218576.110467698	-466317.390577346	-4255.26104338833	-3671.38479724695	-3685.94599178765	-3642.93517446163	-7771.95650962243	-70.9210173898055	4214723.26044965	4223988.64701568	4214723.26044965	2702528.47290965	6133799.42099388	2672741.64560593	2675891.33046487	2672741.64560593	2328201.52390034	3140265.76847852	none
sip124	T0.13	t0_16O	t168_16O	-129254.273586452	-128159.010337422	-129254.273586452	-255050.097692892	52702.0106892935	-2154.23789310754	-2135.98350562371	-2154.23789310754	-4250.8349615482	878.366844821558	2760742.98882977	2752910.58367389	2760742.98882977	1379276.72412445	3551907.84975368	1855963.0737246	1855797.51131194	1855963.0737246	1652199.63749635	2012323.46725994	none
sip127	T0.13	t0_16O	t168_16O	382765.571798613	384751.269838332	385338.66836797	126817.320182337	581666.154436791	6379.42619664356	6412.5211639722	6422.31113946616	2113.62200303895	9694.43590727985	1377703.00687084	1369523.56105102	1377703.00687084	454866.612235635	3169340.76818477	4057062.00946114	4062782.44991935	4057062.00946114	3381382.37221227	4897855.47962135	none
sip143	T0.13	t0_16O	t168_16O	117071.768727649	117532.248587632	117071.768727649	0	176041.38725409	1951.19614546081	1958.87080979387	1951.19614546081	0	2934.0231209015	0	0	0	0	0	819502.38109354	822725.740113425	819502.38109354	0	1232289.71077863	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rA_t168_16O (t168_16O)
sip144	T0.13	t0_16O	t168_16O	182662.540849087	184051.022088765	182662.540849087	47804.6173009761	386533.117680248	3044.37568081812	3067.51703481276	3044.37568081812	796.743621682935	6442.21862800413	71035.6295571528	70893.5582980385	71035.6295571528	0	213106.888671458	1349673.41550076	1359250.7129194	1349673.41550076	334940.223776702	2776767.45331889	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O)
sip150	T0.13	t0_16O	t168_16O	631143.82666381	636867.81283511	631143.82666381	76450.2563671686	1492692.5934977	10519.0637777302	10614.4635472518	10519.0637777302	1274.17093945281	24878.2098916284	0	0	0	0	0	4418006.78664667	4458074.68984577	4418006.78664667	535151.79457018	10448848.1544839	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip155	T0.13	t0_16O	t168_16O	148363.989313697	152219.555932842	148363.989313697	-274173.367538352	533472.873520935	2472.73315522829	2536.99259888071	2472.73315522829	-4569.5561256392	8891.21455868224	3428841.27865002	3423941.85644575	3428841.27865002	2793274.69387881	4576872.88939217	4467389.2038459	4489478.74797564	4467389.2038459	1468593.85294814	7649180.66698649	none
sip156	T0.13	t0_16O	t168_16O	-42999.5655794372	-42052.1549368403	-42999.5655794372	-142650.008793723	57987.7740381518	-716.659426323954	-700.869248947338	-716.659426323954	-2377.50014656205	966.462900635864	1080097.23959814	1075725.09212969	1080097.23959814	328399.193851522	1557864.06968957	779100.28054208	781360.00757181	779100.28054208	300955.670304818	1076030.6837909	none
sip161	T0.13	t0_16O	t168_16O	-114667.4964182	-112106.930388843	-114667.4964182	-343555.528882916	136290.129392088	-1911.12494030333	-1868.44883981404	-1911.12494030333	-5725.92548138194	2271.50215653479	2806598.67255631	2796547.90830677	2806598.67255631	1049895.2918843	3851619.92968344	2003926.19762891	2011799.39558487	2003926.19762891	772649.97577001	3110913.15331216	none
sip164	T0.13	t0_16O	t168_16O	-112506.4175436	-111457.245264056	-111773.911840318	-270762.799384406	41010.1745833909	-1875.10695906	-1857.62075440093	-1862.89853067197	-4512.71332307344	683.502909723182	2477882.72712245	2472770.53520657	2477882.72712245	1793391.82787436	3397624.73532331	1690337.80431725	1692569.81835818	1690337.80431725	732289.728196706	2258260.63479694	none
sip165	T0.13	t0_16O	t168_16O	-388446.814981942	-386379.543024401	-388446.814981942	-643139.709489853	-130679.689970106	-6474.11358303237	-6439.65905040668	-6474.11358303237	-10718.9951581642	-2177.99483283509	4332762.13379828	4330245.58234416	4332762.13379828	3097268.07726003	5513315.98866532	1613634.42892468	1625588.78117335	1613634.42892468	485501.430746685	3418004.30400754	none
sip168	T0.13	t0_16O	t168_16O	900215.320021712	897238.236016495	875445.911239024	353038.300205241	1477365.23369682	15003.5886670285	14953.9706002749	14590.7651873171	5883.97167008735	24622.7538949469	2472273.10223242	2476843.47790476	2472273.10223242	0	4023125.03886426	8773780.3423844	8757511.13002022	8773780.3423844	5728000.90332247	11472788.0584887	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip172	T0.13	t0_16O	t168_16O	-1269007.70461893	-1269725.10262212	-1269007.70461893	-1848880.16316394	-576545.283099372	-21150.1284103155	-21162.0850437021	-21150.1284103155	-30814.6693860656	-9609.0880516562	15235912.2861387	15249367.2665952	15235912.2861387	10248254.6332318	18999839.5331252	6352858.35380618	6361291.5482403	6352858.35380618	3928613.16516836	7635191.2992601	none
sip173	T0.13	t0_16O	t168_16O	106050.186586596	106540.432005184	106050.186586596	49199.1100488794	188650.017611758	1767.5031097766	1775.67386675307	1767.5031097766	819.985167481323	3144.16696019596	0	0	0	0	0	742351.306106171	745783.024036288	742351.306106171	344393.770342156	1320550.1232823	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip175	T0.13	t0_16O	t168_16O	94250.0416317064	94477.0682163425	94250.0416317064	46122.7535743123	142830.590520349	1570.83402719511	1574.61780360571	1570.83402719511	768.712559571872	2380.50984200582	1361.61950631136	1349.36493075456	1361.61950631136	0	4084.85851893407	661111.910928256	662688.842445152	661111.910928256	326944.13353912	1002503.33216741	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O) and rep rB_t168_16O (t168_16O)
sip176	T0.13	t0_16O	t168_16O	-270477.904771422	-270144.654081252	-270477.904771422	-437128.314205642	-86874.0536035097	-4507.9650795237	-4502.4109013542	-4507.9650795237	-7285.47190342737	-1447.90089339183	3232606.89849584	3230812.32671142	3232606.89849584	1852042.1317621	4399159.76453538	1339261.56509589	1339799.74814266	1339261.56509589	990205.734147325	1561458.38484934	none
sip179	T0.13	t0_16O	t168_16O	245497.032974193	246145.998295329	245497.032974193	32302.2032460206	458691.862702366	4091.61721623655	4102.43330492216	4091.61721623655	538.370054100344	7644.86437837276	671295.788946046	666639.321069805	671295.788946046	0	1420232.69929246	2389775.0197654	2389661.30913711	2389775.0197654	987664.118095581	3408727.92809845	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip180	T0.13	t0_16O	t168_16O	-102313.507756433	-103630.440591548	-102313.507756433	-341841.133273648	60247.4244555292	-1705.22512927388	-1727.17400985914	-1705.22512927388	-5697.35222122747	1004.12374092549	1119871.11271759	1130269.00092043	1119871.11271759	0	2916376.25267907	403676.558422559	404855.916779593	403676.558422559	238546.165532016	613020.25038585	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip181	T0.13	t0_16O	t168_16O	125759.700465146	130650.024187761	125759.700465146	-332926.85005429	591676.383018773	2095.99500775244	2177.50040312934	2095.99500775244	-5548.78083423817	9861.27305031289	3712902.3645303	3692337.61947487	3712902.3645303	382964.800423764	6342194.76923011	4593220.26778633	4606887.7887892	4593220.26778633	2736700.03057681	6561720.39539663	none
sip183	T0.13	t0_16O	t168_16O	110610.929246116	111488.381114249	110610.929246116	-11467.511738558	226076.858859028	1843.51548743527	1858.13968523748	1843.51548743527	-191.125195642633	3767.94764765047	399452.190674569	395857.120958498	399452.190674569	0	1198356.57202371	1173728.69539738	1176275.78875824	1173728.69539738	411754.767709324	1582538.0120132	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O)
sip184	T0.13	t0_16O	t168_16O	-491179.724932988	-493776.076782964	-491179.724932988	-881978.104610167	-114323.608525657	-8186.32874888314	-8229.60127971606	-8186.32874888314	-14699.6350768361	-1905.39347542762	8069558.27232336	8085620.20110071	8069558.27232336	6407228.98670159	11060662.8388938	4631300.19779244	4629187.66361997	4631300.19779244	3288936.09150835	5718148.39524636	none
sip189	T0.13	t0_16O	t168_16O	2745.63301908431	7864.92215469769	2745.63301908431	-431716.595755831	437207.861794	45.7605503180718	131.082035911628	45.7605503180718	-7195.27659593052	7286.79769656667	2562327.01136237	2547495.72651651	2562327.01136237	93627.581460008	4333864.43262802	2581546.44249596	2602550.18159939	2581546.44249596	953723.124794223	5817447.57456289	none
sip200	T0.13	t0_16O	t168_16O	-187329.204207226	-186271.677721268	-187329.204207226	-563017.469127686	188359.060713234	-3122.15340345377	-3104.52796202113	-3122.15340345377	-9383.62448546143	3139.31767855389	4194487.05870256	4179562.23084765	4194487.05870256	1632803.63120701	5833429.77403065	2883182.62925198	2875660.48679877	2883182.62925198	1481811.39503805	4112791.76942065	none
sip208	T0.13	t0_16O	t168_16O	-138644.489678743	-137852.576427975	-134757.073171512	-249227.256343427	-50382.1638619872	-2310.74149464571	-2297.54294046626	-2245.9512195252	-4153.78760572379	-839.70273103312	2683362.18347052	2680267.51900389	2683362.18347052	2206624.18861053	3457441.55012331	1712850.75571932	1715299.48400806	1712850.75571932	1479366.63670118	2082058.11734026	none
sip209	T0.13	t0_16O	t168_16O	911296.218096693	917016.748679624	911296.218096693	317139.306855596	1704206.71780721	15188.2703016116	15283.6124779937	15188.2703016116	5285.65511425993	28403.4452967868	452180.059231131	450557.637041199	452180.059231131	0	1048799.28992073	6831253.58590798	6869674.87779857	6831253.58590798	2327684.4587096	12484207.3798058	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip215	T0.13	t0_16O	t168_16O	-33324.8794125435	-31715.3056281073	-30401.5968491374	-255866.615489866	119564.56109826	-555.414656875725	-528.588427135121	-506.693280818956	-4264.44359149776	1992.74268497101	1049763.10563178	1041579.28381812	1049763.10563178	0	2607555.25817304	816488.94974398	819572.144421366	816488.94974398	300955.670304818	1244432.51606846	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip219	T0.13	t0_16O	t168_16O	176912.022636656	177340.067609647	176912.022636656	-80023.4499136043	423890.123420748	2948.53371061093	2955.66779349411	2948.53371061093	-1333.72416522674	7064.8353903458	1175421.19488651	1166725.34275998	1175421.19488651	85486.0645231476	2878049.72129347	2413805.3533431	2408105.81602751	2413805.3533431	1389512.32591598	3245407.6546193	none
