taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip20	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71354677631222	1.71851671174826	1.71348278103334	1.71354299583886	1.70980196556542	1.71658878024942	1.71863720452247	1.71851671174826	1.71583333306754	1.7235	0.00496993543603619	0.00515442348912851	0.00505915220265207	0.000331993045577467	0.0109224892995214	0.108	0.0738395920006489	0.0767527933155887	0.075114689294212	0.00492686742104513	0.162370040277842	602743.70216442	585941.50265949	594101.679192481	40124.283825941	1117063.35874869	10045.728369407	9765.6917109915	9901.69465320801	668.738063765683	18617.7226458115	3636501.10280202	11145075.8562	3618713.37018068	3606364.65606284	2312166.19446258	4978735.78562351	10933798.6986684	11145075.8562	3132275.7374615	16947102.4702666	4887930.22836835	4837894.25826197	4872023.36713247	3216194.8971316	6345452.6173916	Warning: no occurrences in rep rB_t24_16O (t24_16O/t3_16O/t48_16O/t72_16O/t168_16O)
sip22	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70079634807674	1.71096536354316	1.70077962108437	1.70103844991988	1.69503714232671	1.70526547846987	1.71094814509206	1.71096536354316	1.7105	1.71189609062948	0.0101690154664245	0.0101685240076978	0.00998917360790119	0.00553874225061354	0.015820729788686	0.01	0.15217886114262	0.15222963001527	0.149482931002235	0.0826619900532428	0.237609466023031	1716668.39588375	1700086.67380002	1660771.57075835	899675.43281319	2737978.79289069	28611.1399313958	28334.777896667	27679.5261793059	14994.5905468865	45632.9798815114	4820493.02281074	16426446.1721491	4835459.02731377	4833770.32008369	3548251.29383348	6105966.55959006	16180859.7748229	16426446.1721491	9367579.47947244	28673179.1211602	6754818.54770047	6726359.15189863	6683077.48669652	4981160.80244752	8790641.84435741	none
sip25	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.7127999989627	1.71417547618351	1.71272092818904	1.7128719724647	1.70893276061316	1.71636091899899	1.71409601322067	1.71417547618351	1.7105	1.71728355871425	0.00137547722080833	0.00137508503162794	0.00145559682628604	-0.00362565489536204	0.00625227840506587	0.403	0.0204444297554504	0.0274496213364959	0.0216363017531004	0	0.0931469313718605	311278.92364487	334502.311094629	314237.061814934	-678336.594151619	1524028.40764026	5187.98206074783	5575.03851824382	5237.28436358224	-11305.609902527	25400.4734606711	6751625.17711978	20944423.8924649	6761275.60056905	6733403.0088847	4930241.24953024	8572294.05384116	20737748.3071112	20944423.8924649	11374916.9123908	29062457.6614825	9117091.6296773	9090687.71832608	9087976.00317634	6932041.34725098	10987338.9240245	none
sip26	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70625977271278	1.70868008327376	1.70618875000561	1.70624026020457	1.70263338330997	1.70940472212644	1.70868413568007	1.70868008327376	1.70789898052617	1.7095820114271	0.00242031056097702	0.00249538567446349	0.00245540123785615	-0.000843339398354475	0.00618605586014776	0.349	0.03610766738418	0.0380328071737274	0.0366368818186077	0	0.0924795247353791	509702.86052302	516597.479214232	517513.221418024	-195217.418666598	1275937.34946451	8495.04767538366	8609.95798690388	8625.22035696707	-3253.6236444433	21265.6224910752	6831350.95820024	16559887.4951451	6816384.96011215	6802977.04670762	5622138.05846789	8182555.75550976	16509501.938466	16559887.4951451	13646246.2544432	20536546.5616662	8452773.71435771	8431904.45650445	8409374.2840518	7268049.82867637	9729224.44557173	none
sip29	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70770161444959	1.71901758926317	1.70764213867505	1.70764857718914	1.70514069914066	1.71004617813595	1.71899884631797	1.71901758926317	1.7163096761744	1.72159214198448	0.0113159748135834	0.011356707642919	0.0113943355330093	0.00793318368863466	0.0146084304555107	0.002	0.168680758821176	0.169306784841749	0.169865502444451	0.11814321685186	0.217859354193013	4689991.93752909	4668733.92341217	4621233.63760721	3390112.84752328	6246276.54019069	78166.5322921515	77812.2320568696	77020.5606267868	56501.8807920547	104104.609003178	14908599.1619053	25351004.6173634	14911633.6342314	14892866.2490201	10455579.5117825	19647469.5116944	25349840.0727287	25351004.6173634	20301838.790862	32526773.3875822	16649000.0711483	16651334.7073143	16635713.4964865	12852905.4466399	20836506.9399363	none
sip30	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.709715726254	1.72286415421553	1.70966674474469	1.70965829007083	1.70715357752648	1.71196478518802	1.72284567140935	1.72286415421553	1.7216310626974	1.72438353794986	0.0131484279615299	0.0131789266646588	0.0132159776012867	0.0105982739895808	0.0159456284218205	0.001	0.195772800309027	0.196245102115397	0.196808457153395	0.15754119548355	0.237811740385442	3296899.67218294	3256064.17819308	3256808.99414633	2359648.2931971	4174784.00799156	54948.3278697157	54267.7363032179	54280.1499024388	39327.4715532849	69579.733466526	7564563.60936652	22681480.9897674	7523543.25913313	7424934.14936052	5003212.67342379	10745708.059901	22497813.5400527	22681480.9897674	11835638.1144392	37951086.5151406	10084049.8394333	10019254.9726197	9974076.91693447	7036482.32283798	13540610.6549344	none
sip36	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70802088781234	1.71909006740375	1.70795403497415	1.70797913511355	1.70524466222161	1.71062572312219	1.71907032686314	1.71909006740375	1.71810420806497	1.72047796323494	0.0110691795914069	0.0111162918889956	0.0111507916930874	0.00824438075924064	0.0141355357634005	0.004	0.164972096139196	0.165697484759965	0.166196365175674	0.122696942050967	0.211048687985219	4482958.50240218	4456439.98312829	4426560.64952242	3294843.86714419	5749986.96131575	74715.9750400364	74273.9997188048	73776.0108253736	54914.0644524032	95833.1160219291	14535690.4251419	24952400.39103	14519870.6062361	14529706.9920534	9784407.81815479	19362791.8100939	25040175.5137834	24952400.39103	10535935.4521471	40960443.2842056	16271808.7527899	16273254.757494	16230547.6115163	11621389.8980529	21056490.9523427	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t3_16O/t72_16O)
sip38	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.7060101812004	1.70982910425239	1.70596269352275	1.70599141450295	1.70329220492693	1.70840399962244	1.7098054337197	1.70982910425239	1.70909402766838	1.71087598130969	0.00381892305198606	0.00384274019694746	0.00387320511466471	0.00119983085341383	0.00655179077223738	0.109	0.0569810815514926	0.0573530113303327	0.0577674611999292	0.0178797109493961	0.0979030611710911	1150697.86767422	1145187.13905506	1162323.71082076	375539.273976137	1928485.7811612	19178.2977945704	19086.4523175844	19372.0618470127	6258.98789960228	32141.4296860201	9856665.88162594	23271023.8999696	9851741.40686725	9818942.36307176	7958441.25786395	11911948.9733924	23166674.1152343	23271023.8999696	18448500.9468099	27338528.6906073	12092392.2180165	12070896.8582618	12063016.1730237	10287434.416904	14034490.8695538	none
sip46	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71289670370026	1.71426493890755	1.71283388700788	1.71284937125323	1.71033198910882	1.71531913186859	1.71418498563559	1.71426493890755	1.7105	1.71762193611389	0.00136823520729656	0.00135109862771318	0.0013289725375043	-0.00309746552950894	0.0054755065879294	0.323	0.0203356777236569	0.0254712929356839	0.0197459698733283	0	0.0814632783026114	175209.299344658	189353.962304968	169919.896266748	-364804.059993114	788341.982374345	2920.15498907763	3155.89937174947	2831.99827111247	-6080.0676665519	13139.0330395724	4524900.1433503	8330538.44087631	4516370.94032022	4494559.14828021	3515188.50504129	5638608.48132812	8225331.10351109	8330538.44087631	2676449.91055783	15155722.5013455	5159173.19293797	5134530.96751869	5107922.68408105	3791038.24018661	6534835.06906958	none
sip47	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.7133148571731	1.7134347683939	1.71325725755469	1.71315488919963	1.71099285073927	1.71583091053225	1.71336232208967	1.7134347683939	1.7105	1.71496749002046	0.000119911220793245	0.000105064534980435	0.000193024651393814	-0.00362833919620673	0.00342267932765323	0.447	0.00178178462651528	0.0112430596425641	0.00286835038824953	0	0.0509122296003795	15085.8918135181	23433.5113379569	23138.0395160004	-388800.03730337	476389.823243496	251.431530225302	390.558522299282	385.63399193334	-6480.00062172282	7939.8303873916	3649456.9844219	12171974.5183835	3630140.2704248	3627749.18593427	2718016.93505427	4518845.51177851	12054128.7161556	12171974.5183835	4851067.85914608	23214397.1588101	5069876.5734155	5034138.34471326	5013351.38323654	3491250.63613055	6859145.29697914	none
sip48	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71362192338917	1.71578401147176	1.71356550031339	1.7135366722709	1.71138688895923	1.71568198751347	1.71573817428709	1.71578401147176	1.71364896325629	1.71762811517347	0.00216208808258633	0.00217267397370594	0.00215111570084547	-0.000753426050766559	0.00498483690417561	0.213	0.0321213291859086	0.0330444612818568	0.0319678667832292	0	0.074124574007136	637682.412444628	643381.188862309	621218.747779635	-212090.462373053	1546819.43189976	10628.0402074105	10723.0198143718	10353.6457963273	-3534.84103955088	25780.323864996	9716695.578999	22741851.5720873	9689137.15774978	9609234.47884752	7537053.5752137	12142026.5783188	22766153.6430532	22741851.5720873	18283815.6638474	27831767.5591522	11887554.9111804	11868639.9053003	11785177.2269927	9860657.20489128	13955858.3569732	none
sip49	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.7176966117446	1.71903701387794	1.71765903476263	1.71747202101937	1.7149345884321	1.72112547268164	1.71893551438453	1.71903701387794	1.7158743281861	1.7235	0.00134040213334163	0.00127647962189545	0.00120490683055685	-0.0035179233815926	0.00648655169693324	0.279	0.0198681715517842	0.0262356846988504	0.0178713547034643	0	0.0961854623341351	265449.881541724	235465.245358945	243944.236759283	-708883.54740861	1153719.08784468	4424.16469236206	3924.42075598242	4065.73727932138	-11814.7257901435	19228.651464078	6493507.47572248	15534258.9703555	6466667.95735669	6419158.2589628	4806390.2850984	8339294.66594387	15672089.3783392	15534258.9703555	7710687.99628312	19785666.8362443	8000299.39149466	8000904.86085377	7973237.15523669	6146912.58346955	9920872.83828408	none
sip51	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70906642425794	1.72064700044774	1.70901359552753	1.70908458860287	1.70575936340994	1.71188877764548	1.72053592565651	1.72064700044774	1.71759082927407	1.72651891773151	0.0115805761898073	0.0115223301289815	0.0112972544355362	0.00651687232065872	0.0176230171246169	0.007	0.172491705857005	0.171650508198869	0.168243759660835	0.0969454094530701	0.262519547461222	1700782.53168728	1664790.13428635	1634855.40495915	962449.668115008	2522965.21073877	28346.3755281214	27746.5022381059	27247.5900826525	16040.8278019168	42049.4201789795	4585104.08035594	12499770.4790851	4572779.27699658	4541368.18335594	2952653.40833076	6465015.62882942	12541700.2919272	12499770.4790851	5393963.71223831	20455671.1909313	5904215.1468108	5900932.77948501	5892176.38335606	4142462.24746572	7726727.62058317	Warning: no occurrences in rep rA_t3_16O (t3_16O/t48_16O/t168_16O/t72_16O/t24_16O)
sip55	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71475446052701	1.71640967011036	1.71469798345856	1.71466927743169	1.71187228724264	1.7177526437743	1.71640871279455	1.71640967011036	1.715267409736	1.71725327278786	0.00165520958334464	0.00171072933598189	0.00174214336034451	-0.00149887517757443	0.00462412003776224	0.272	0.0245751211871428	0.0274192135352474	0.025863526524795	0	0.0687547204658999	394435.148239763	400920.675272071	412183.082722985	-370778.829465985	1119644.18725216	6573.91913732938	6682.01125453451	6869.71804538309	-6179.64715776641	18660.7364542026	7480823.49537809	20260948.7888982	7456037.91031663	7385785.8907642	5217197.09183969	9979739.5302021	20305383.9536048	20260948.7888982	10023857.4562143	32508233.3871152	9610844.37763145	9597595.58419798	9540515.7611303	7027904.595798	12300876.722104	none
sip57	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.69759206852583	1.70495424926194	1.69752339867206	1.69750587773626	1.69364935931982	1.70129115307358	1.70500319198943	1.70495424926194	1.70132963215171	1.70771522147402	0.00736218073610551	0.00747979331736982	0.00744919757699247	0.0026972219179116	0.0124345589672612	0.064	0.110375844082121	0.112178606974378	0.111696947475283	0.0403780461319127	0.186731355909682	2684389.94385776	2729434.10442492	2735904.33369645	959681.775544397	4610278.99382118	44739.8323976293	45490.568407082	45598.4055616076	15994.6962590733	76837.983230353	11917193.5622446	27792499.1611037	11937987.0168348	11936977.1328195	9565761.68174552	14217219.4671315	27544859.7955881	27792499.1611037	20904954.4511928	40703613.9307837	14563077.8287211	14539132.4799604	14472416.3571022	12090536.7936561	17216005.7921308	none
sip61	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.7139104140118	1.69984181013532	1.71389883866769	1.71383197616945	1.71117520235475	1.71683722526437	1.70034492688259	1.69984181013532	1.672	1.7143507516082	-0.0140686038764739	-0.0135539117851046	-0.0137244847855205	-0.0411859849549594	0.00198020274026277	0.897	0	0.00246149120418946	0	0	0.0294477003475924	-845234.027021235	-721885.701805694	-803142.441088388	-1754548.27670585	150370.115056554	-14087.2337836873	-12031.4283634282	-13385.7073514731	-29242.4712784309	2506.1685842759	1975400.49151868	4654462.31849427	1964038.72631585	1962009.75854651	1269566.64020397	2700680.29068917	4691345.21966309	4654462.31849427	177176.483377385	9152788.19248763	2421910.79601461	2418589.80854039	2417530.97825014	1535866.66678905	3403679.88821467	none
sip63	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70947803792592	1.72133934023551	1.7094328077537	1.70940545481166	1.70661738763555	1.71197443061552	1.72104357149684	1.72133934023551	1.71310146279719	1.7375	0.0118613023095899	0.011610763743137	0.011652610826825	0.00185291291942467	0.027547900679833	0.028	0.176631959588844	0.172919915125043	0.17349773127382	0.0275606659745725	0.410114384148886	1435419.88013374	1314518.15558818	1365748.85651131	269296.43612562	2611783.75416922	23923.6646688956	21908.6359264696	22762.4809418552	4488.27393542699	43529.7292361536	4232561.55414668	8034480.99647135	4230088.2181245	4247892.89889122	2881317.84847615	5615224.41884814	8092695.58220092	8034480.99647135	179766.493624095	16245328.3744409	4866214.79453413	4873856.11213724	4866181.13248613	3247905.09121572	6577540.23993661	none
sip64	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.705799095372	1.71657914136368	1.70577810498656	1.70575852314103	1.70289902758268	1.70877779819418	1.71633344806156	1.71657914136368	1.70859298551554	1.7265761173489	0.0107800459916776	0.0105553430749997	0.010413675475378	0.00267604506984495	0.020232274618526	0.029	0.160865297118737	0.157553698674724	0.155372762607016	0.0399305399348718	0.301819846047022	1250945.38364906	1223396.33926777	1182126.19084517	263895.84884728	2363656.35732236	20849.0897274843	20389.9389877961	19702.1031807529	4398.26414745466	39394.2726220393	3888866.70598902	8494536.59255069	3917274.94059056	3875723.90582288	2524523.86022271	5553946.20010983	8491937.67723321	8494536.59255069	6545210.69642214	11370582.0518866	4656478.3537493	4679718.730031	4653277.25759783	3417013.88102266	6017855.57387523	Warning: no occurrences in rep rA_t3_16O & rB_t3_16O (t48_16O/t24_16O/t3_16O/t72_16O/t168_16O)
sip71	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.70246317342292	1.73053228029981	1.70236452014734	1.70272543737028	1.69449919247046	1.70845605930816	1.7303903416591	1.73053228029981	1.72626141083623	1.73851296587408	0.0280691068768855	0.0280258215117579	0.0276868340160638	0.0199161918851967	0.0375181336536119	0	0.419655156077316	0.419144551502106	0.414211544204172	0.296984433674903	0.562793342113919	2408245.91912114	2344610.91609464	2334336.73932476	1688978.06787454	3039758.91581967	40137.4319853523	39076.8486015774	38905.6123220794	28149.6344645757	50662.6485969945	3000849.56740761	5613495.316009	2974410.37167367	2928122.27927866	1732512.68774636	4398219.9755521	5669657.37974376	5613495.316009	1396668.05181252	8796461.76710109	3436290.52550784	3423618.20635202	3406350.70447221	2235791.36612939	4796113.06169893	none
sip75	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71301725964366	1.72143610922214	1.71296452025033	1.71292356262156	1.71094412492916	1.71507263111447	1.72133771492798	1.72143610922214	1.71850809877285	1.72609907902485	0.0084188495784745	0.00837319467764488	0.00829335892084271	0.0044019562912476	0.0129897927346015	0.008	0.125118371576526	0.124453676906249	0.123242511751634	0.0653789720386957	0.193039962452142	1068639.81990519	1045183.69188385	1044987.53993989	559343.194767426	1590915.58474311	17810.6636650866	17419.7281980643	17416.4589989981	9322.38657945709	26515.2597457184	4012475.72351474	10623822.3537714	4002493.27077862	3978915.35206842	2877949.14892202	5308953.03611169	10640356.9955617	10623822.3537714	4508435.14838939	18432336.6864292	5114366.82855752	5108803.89157579	5077652.82511467	3663088.08277935	6661080.58883645	none
sip89	2	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t24_18O	1.71311562777882	1.71534667608369	1.71306355610099	1.71302871226497	1.7110079819621	1.71512182277679	1.71531879987905	1.71534667608369	1.71426946339033	1.71606342166869	0.00223104830487753	0.00225524377805887	0.00227756804088963	-0.000105597901566268	0.00446981899913319	0.175	0.033155317586652	0.0337015383886944	0.0338546433038904	0	0.0665073495038319	724926.542868636	726106.202933702	725961.132740008	-35968.6634065146	1457379.56076783	12082.1090478106	12101.770048895	12099.3522123335	-599.47772344191	24289.6593461305	9808673.10683136	29511604.039459	9790930.09873055	9739685.15784413	7298104.65183735	12531831.411049	29676333.3598261	29511604.039459	19581664.6935883	35409748.6729605	13092494.928936	13105163.9755798	13132810.4149767	10597130.5593045	15807621.5897507	none
