taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip20	T0.4	t0_16O	t24_16O	-42115.2447269699	-36215.2919224234	-42115.2447269699	-5057692.91144044	4973462.4219865	-701.920745449498	-603.588198707055	-701.920745449498	-84294.8818573406	82891.0403664416	4594676.82686334	4612291.40905485	4594676.82686334	1748455.44625506	8233041.63880283	4552561.58213637	4576076.11713242	4552561.58213637	1698512.64627215	8562146.80759263	Warning: no occurrences in rep rB_t24_16O (t24_16O)
sip22	T0.4	t0_16O	t24_16O	-340441.531488802	-401536.908574415	-340441.531488802	-8555130.07394342	5429803.55955315	-5674.02552481337	-6692.28180957358	-5674.02552481337	-142585.50123239	90496.7259925525	6853152.19093981	6900961.47654783	6853152.19093981	1324306.55107454	15959641.0060959	6512710.65945101	6499424.56797341	6512710.65945101	4517524.12248906	7827682.91527042	none
sip25	T0.4	t0_16O	t24_16O	1638647.05020428	1627724.2822612	1638647.05020428	-2905221.91245256	6182516.01286113	27310.7841700714	27128.7380376866	27310.7841700714	-48420.3652075427	103041.933547686	8581914.79327035	8602478.08494963	8581914.79327035	6096471.10143001	12536313.8373063	10220561.8434746	10230202.3672108	10220561.8434746	6159707.33203172	12617816.5608394	none
sip26	T0.4	t0_16O	t24_16O	1713296.87334056	1725625.8950538	1713296.87334056	-2017947.21745517	5444945.7561032	28554.9478890094	28760.4315842301	28554.9478890094	-33632.4536242529	90749.0959350533	6753789.19165106	6766673.38474268	6753789.19165106	4690776.33896107	9408472.65383671	8467086.06499162	8492299.27979649	8467086.06499162	5738485.87695184	12214521.8344634	none
sip29	T0.4	t0_16O	t24_16O	15507768.0984058	15584121.1784753	15507768.0984058	5914840.37064061	23463313.8963024	258462.801640097	259735.352974588	258462.801640097	98580.6728440102	391055.23160504	2937187.58754992	2919857.99401028	2937187.58754992	280882.799054469	5431018.78305092	18444955.6859557	18503979.1724855	18444955.6859557	7154743.94354592	26400501.4838523	none
sip30	T0.4	t0_16O	t24_16O	8979449.28848948	9047460.90690666	8979449.28848948	2861344.28050662	18695486.1648679	149657.488141491	150791.015115111	149657.488141491	47689.071341777	311591.436081132	3046485.09396438	3044264.67425523	3046485.09396438	2565565.26532506	3468933.30044154	12025934.3824539	12091725.5811619	12025934.3824539	5609739.83430146	21921768.4090995	none
sip36	T0.4	t0_16O	t24_16O	16877207.3853439	16960622.9151023	16877207.3853439	4622054.98263496	26088972.5969157	281286.789755732	282677.048585038	281286.789755732	77034.2497105827	434816.209948595	2550640.54117268	2537980.63908784	2550640.54117268	0	4412512.62244723	19427847.9265166	19498603.5541901	19427847.9265166	5711633.84650337	28934416.8587716	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip38	T0.4	t0_16O	t24_16O	3797304.54175136	3812182.92116507	3797304.54175136	-309707.063353509	7825241.86723649	63288.4090291893	63536.3820194178	63288.4090291893	-5161.78438922514	130420.697787275	7869068.33588653	7878954.0657007	7869068.33588653	5431693.794712	10205008.8974233	11666372.8776379	11691136.9868658	11666372.8776379	7561931.0680908	15109650.7806941	none
sip46	T0.4	t0_16O	t24_16O	1555490.43602194	1561462.44710757	1555490.43602194	-2025536.84880633	5136517.72085021	25924.8406003657	26024.3741184595	25924.8406003657	-33758.9474801055	85608.6286808368	4829145.41675706	4843403.05865756	4829145.41675706	3153866.59320246	7554139.29007667	6384635.852779	6404865.50576513	6384635.852779	2819195.46087235	9162004.61848295	none
sip47	T0.4	t0_16O	t24_16O	2508698.38907216	2525260.08685885	2508698.38907216	-318036.41578616	5192472.76963636	41811.6398178694	42087.6681143142	41811.6398178694	-5300.60692976934	86541.2128272726	1988181.95863468	1990883.15989069	1988181.95863468	1398083.19341974	2293790.60567582	4496880.34770684	4516143.24674954	4496880.34770684	1378864.64612472	7187694.23789349	none
sip48	T0.4	t0_16O	t24_16O	-2850118.69892905	-2858415.03803363	-2850118.69892905	-11543731.29851	5843493.90065189	-47501.9783154842	-47640.2506338938	-47501.9783154842	-192395.521641833	97391.5650108649	15439946.2533976	15475713.5097832	15439946.2533976	6977644.12621443	23766840.4557564	12589827.5544685	12617298.4717496	12589827.5544685	6934041.24763824	16225682.7168391	none
sip49	T0.4	t0_16O	t24_16O	-1021586.44061438	-992704.72648083	-1021586.44061438	-5627467.51839561	3584294.63716686	-17026.4406769063	-16545.0787746805	-17026.4406769063	-93791.1253065935	59738.2439527809	9613550.4809682	9618817.82593513	9613550.4809682	7212402.56810872	11244053.9955083	8591964.04035383	8626113.0994543	8591964.04035383	3678585.693316	13464577.4992602	none
sip51	T0.4	t0_16O	t24_16O	7054382.24173423	7082579.13089218	7054382.24173423	3028151.85412502	10901637.3362486	117573.037362237	118042.98551487	117573.037362237	50469.1975687503	181693.955604143	2074404.27917943	2062371.92655862	2074404.27917943	0	3378661.74104933	9128786.52091366	9144951.05745081	9128786.52091366	4117774.38305931	11849821.0350782	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip55	T0.4	t0_16O	t24_16O	3573085.70478802	3636262.35438598	3573085.70478802	-2814956.49484209	10510335.6103155	59551.4284131336	60604.3725730996	59551.4284131336	-46915.9415807015	175172.260171925	6493340.01992622	6482465.05824943	6493340.01992622	4809817.80845913	8027496.63154061	10066425.7247142	10118727.4126354	10066425.7247142	3054012.85934948	17614638.234015	none
sip57	T0.4	t0_16O	t24_16O	4443163.60909608	4407454.91348126	4283557.2251948	-1446526.07040955	10831199.5165082	74052.7268182679	73457.5818913544	71392.6204199134	-24108.7678401591	180519.991941803	11261202.7638797	11284408.5597872	11261202.7638797	4034951.06383046	17271260.245022	15704366.3729758	15691863.4732685	15704366.3729758	13587408.9273961	17181952.9920843	none
sip61	T0.4	t0_16O	t24_16O	1077834.11651874	1102101.33853326	1077834.11651874	-1021424.2341929	3389346.69102238	17963.901941979	18368.3556422211	17963.901941979	-17023.7372365483	56489.1115170397	1334412.37503503	1326799.62366951	1334412.37503503	0	2118825.69233901	2412246.49155378	2428900.96220277	2412246.49155378	447104.278109828	4860467.89747866	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip63	T0.4	t0_16O	t24_16O	704102.767560732	737991.60579901	740441.8043612	-2781604.93920941	3643991.98619541	11735.0461260122	12299.8600966502	12340.6967393533	-46360.0823201568	60733.1997699235	2811973.57511496	2796677.60212658	2811973.57511496	651906.183520579	5355836.8428907	3516076.34267569	3534669.20792559	3516076.34267569	622459.141043229	6132617.68405237	none
sip64	T0.4	t0_16O	t24_16O	5844914.12323963	5829254.46106944	5844914.12323963	2781275.67002946	8908552.57644981	97415.2353873272	97154.241017824	97415.2353873272	46354.5945004909	148475.876274163	33923.0327989562	34296.1861597447	33923.0327989562	0	101769.098396869	5878837.15603859	5863550.64722918	5878837.15603859	2831880.27220854	8908552.57644981	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O)
sip71	T0.4	t0_16O	t24_16O	4144361.23549372	4179291.94197201	4144361.23549372	1059469.16163015	9576202.59565607	69072.6872582287	69654.8656995334	69072.6872582287	17657.8193605025	159603.376594268	91331.4773221186	91148.8143674744	91331.4773221186	0	273994.431966356	4235692.71281584	4270440.75633948	4235692.71281584	1333463.5935965	9667534.07297819	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O)
sip75	T0.4	t0_16O	t24_16O	2659320.80534034	2690657.71021765	2659320.80534034	-477730.397001144	5470317.2832929	44322.0134223389	44844.2951702941	44322.0134223389	-7962.17328335241	91171.9547215482	2684389.25275145	2673311.97439579	2684389.25275145	886677.795912093	4093187.27104721	5343710.05809178	5363969.68461343	5343710.05809178	1950062.40415502	8154706.53604434	none
sip89	T0.4	t0_16O	t24_16O	-2218964.67574161	-2169091.44765689	-2050405.25534091	-9131445.12535169	3852825.88648527	-36982.7445956935	-36151.5241276148	-34173.4209223484	-152190.752089195	64213.7647747546	13401317.119649	13386466.7197097	13401317.119649	8911439.42669991	18547297.6109502	11182352.4439074	11217375.2720529	11182352.4439074	4922717.88257963	15976218.0412686	none
sip97	T0.4	t0_16O	t24_16O	4739560.57187948	4786675.69711648	4739560.57187948	760466.70578644	10490014.542652	78992.6761979913	79777.9282852746	78992.6761979913	12674.4450964407	174833.575710866	652438.753454713	646566.80467362	652438.753454713	0	1957316.26036414	5391999.32533419	5433242.5017901	5391999.32533419	2065344.21269587	11794892.0495614	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O)
sip109	T0.4	t0_16O	t24_16O	1329107.41479496	1341095.34433863	1329107.41479496	43201.3206533096	2665069.32948253	22151.7902465826	22351.5890723106	22151.7902465826	720.022010888493	44417.8221580421	534978.978342379	532604.143229491	534978.978342379	0	1045703.86808274	1864086.39313734	1873699.48756813	1864086.39313734	412287.982084722	3224302.39642692	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip111	T0.4	t0_16O	t24_16O	3121281.92931543	3134340.78735757	3121281.92931543	-341581.011216713	6584144.86984758	52021.3654885905	52239.0131226262	52021.3654885905	-5693.01685361189	109735.747830793	4391854.44910959	4401221.90557661	4391854.44910959	2743219.15858207	6373995.27084774	7513136.37842502	7535562.69293418	7513136.37842502	3889024.0290607	10646836.7383915	none
sip120	T0.4	t0_16O	t24_16O	19243.9656398497	15260.8552646391	19243.9656398497	-1541428.97349939	1503962.56035228	320.732760664161	254.347587743987	320.732760664161	-25690.4828916565	25066.042672538	1079925.87560492	1087810.53482277	1079925.87560492	0	2640598.81474416	1099169.84124477	1103071.39008741	1099169.84124477	494650.851447064	1813558.06774887	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip122	T0.4	t0_16O	t24_16O	710816.94056132	718393.335756006	710816.94056132	-1782375.69055389	3269511.90365335	11846.9490093553	11973.2222626001	11846.9490093553	-29706.2615092315	54491.8650608891	4214723.26044965	4223988.64701568	4214723.26044965	2702528.47290965	6133799.42099388	4925540.20101096	4942381.98277169	4925540.20101096	3435928.21884159	7484235.16410299	none
sip124	T0.4	t0_16O	t24_16O	1508592.6251684	1535040.00775223	1508592.6251684	-608274.532106872	4280325.12394753	25143.2104194734	25584.0001292038	25143.2104194734	-10137.9088684479	71338.7520657922	2760742.98882977	2752910.58367389	2760742.98882977	1379276.72412445	3551907.84975368	4269335.61399817	4287950.59142612	4269335.61399817	2743690.28367784	7117557.63026906	none
sip127	T0.4	t0_16O	t24_16O	3927241.07179774	3964412.74511248	3927241.07179774	209001.041670545	7498604.467849	65454.0178632956	66073.5457518747	65454.0178632956	3483.35069450909	124976.741130817	1377703.00687084	1369523.56105102	1377703.00687084	454866.612235635	3169340.76818477	5304944.07866858	5333936.3061635	5304944.07866858	1568692.37255589	9514273.37680408	none
sip149	T0.4	t0_16O	t24_16O	2158607.07680751	2122003.98986856	2158607.07680751	-3013562.65216431	7869170.05969197	35976.7846134585	35366.733164476	35976.7846134585	-50226.0442027385	131152.8343282	3050784.70140556	3057950.23078387	3050784.70140556	1419413.94021276	4696593.87457102	5209391.77821307	5179954.22065244	5209391.77821307	0	9288583.99990474	Warning: no occurrences in rep rC_t24_16O (t24_16O)
sip154	T0.4	t0_16O	t24_16O	204639.517748847	197783.340952207	204639.517748847	-1301379.174193	1710658.2096907	3410.65862914745	3296.38901587012	3410.65862914745	-21689.6529032168	28510.9701615116	1104333.79208817	1111101.74403316	1104333.79208817	319660.235579324	2394162.32861457	1308973.30983701	1308885.08498536	1308973.30983701	494455.315573579	2443553.98279031	Warning: no occurrences in rep rB_t24_16O (t24_16O)
sip155	T0.4	t0_16O	t24_16O	441858.615184527	465677.823224798	441858.615184527	-2254444.22187585	2888895.71584277	7364.31025307545	7761.29705374663	7364.31025307545	-37574.0703645976	48148.2619307128	3428841.27865002	3423941.85644575	3428841.27865002	2793274.69387881	4576872.88939217	3870699.89383455	3889619.67967054	3870699.89383455	1133363.20384075	6567774.75150186	none
sip156	T0.4	t0_16O	t24_16O	63729.3506239303	76121.7406769478	63729.3506239303	-1004007.664796	1245850.55152851	1062.15584373217	1268.69567794913	1062.15584373217	-16733.4610799333	20764.1758588085	1080097.23959814	1075725.09212969	1080097.23959814	328399.193851522	1557864.06968957	1143826.59022207	1151846.83280664	1143826.59022207	483730.369833913	2393892.99593873	none
sip161	T0.4	t0_16O	t24_16O	40280.3396487213	66377.0903505002	40280.3396487213	-2294925.5061482	2375486.18544564	671.338994145355	1106.284839175	671.338994145355	-38248.7584358032	39591.436424094	2806598.67255631	2796547.90830677	2806598.67255631	1049895.2918843	3851619.92968344	2846879.01220503	2862924.99865727	2846879.01220503	611397.862843795	5148629.89601765	none
sip164	T0.4	t0_16O	t24_16O	947371.943160925	963080.896581333	976481.871730095	-1590898.12683667	3068243.35880943	15789.5323860154	16051.3482763556	16274.6978621682	-26514.9687806112	51137.3893134905	2477882.72712245	2472770.53520657	2477882.72712245	1793391.82787436	3397624.73532331	3425254.67028337	3435851.4317879	3425254.67028337	373637.11214826	5040491.71201806	none
sip165	T0.4	t0_16O	t24_16O	-1004425.22107825	-982883.079554473	-1004425.22107825	-3377445.1317268	1527913.87843718	-16740.4203513041	-16381.3846592412	-16740.4203513041	-56290.7521954467	25465.2313072863	4332762.13379828	4330245.58234416	4332762.13379828	3097268.07726003	5513315.98866532	3328336.91272003	3347362.50278969	3328336.91272003	1489840.74200362	6192852.562544	none
sip168	T0.4	t0_16O	t24_16O	11155255.6348966	11139955.2274195	11155255.6348966	4156378.7683964	18182413.286962	185920.927248277	185665.920456992	185920.927248277	69272.9794732733	303040.221449367	2472273.10223242	2476843.47790476	2472273.10223242	0	4023125.03886426	13627528.737129	13616798.7053242	13627528.737129	6618990.15566287	19285363.9240078	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip172	T0.4	t0_16O	t24_16O	-424504.42180855	-403535.685275637	-424504.42180855	-7272255.62675366	5827393.36656398	-7075.07369680917	-6725.59475459394	-7075.07369680917	-121204.260445894	97123.2227760664	15235912.2861387	15249367.2665952	15235912.2861387	10248254.6332318	18999839.5331252	14811407.8643302	14845831.5813195	14811407.8643302	7546148.80427479	19337817.5192167	none
sip176	T0.4	t0_16O	t24_16O	-1470007.70350737	-1467180.88758333	-1470007.70350737	-2636560.56954692	-92793.8921016008	-24500.1283917895	-24453.0147930554	-24500.1283917895	-43942.6761591153	-1546.56486836001	3232606.89849584	3230812.32671142	3232606.89849584	1852042.1317621	4399159.76453538	1762599.19498847	1763631.4391281	1762599.19498847	1496998.51059328	1897075.01485004	none
sip179	T0.4	t0_16O	t24_16O	1916155.38794771	1927711.57163907	1919997.12918141	424677.99348198	3132106.77183119	31935.9231324619	32128.5261939846	31999.9521530234	7077.96655803299	52201.7795305198	671295.788946046	666639.321069805	671295.788946046	0	1420232.69929246	2587451.17689376	2594350.89270888	2587451.17689376	1028570.82848844	3477590.42134642	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip181	T0.4	t0_16O	t24_16O	5638822.46175796	5698103.00466734	5638822.46175796	599170.966565257	11176013.3030224	93980.3743626326	94968.3834111224	93980.3743626326	9986.18277608762	186266.888383707	3712902.3645303	3692337.61947487	3712902.3645303	382964.800423764	6342194.76923011	9351724.82628826	9390440.62414222	9351724.82628826	4312073.33109556	14964415.8860826	none
sip184	T0.4	t0_16O	t24_16O	5585828.0521248	5601041.15314069	5697012.72034917	-1596435.98062298	11626632.7790626	93097.13420208	93350.6858856782	94950.2120058196	-26607.2663437163	193777.212984377	8069558.27232336	8085620.20110071	8069558.27232336	6407228.98670159	11060662.8388938	13655386.3244482	13686661.3542414	13655386.3244482	5033162.34252735	18145046.4339886	none
sip200	T0.4	t0_16O	t24_16O	1643070.1122462	1654091.8192375	1643070.1122462	-3009790.59000056	6301198.18409994	27384.50187077	27568.1969872916	27384.50187077	-50163.1765000094	105019.969734999	4194487.05870256	4179562.23084765	4194487.05870256	1632803.63120701	5833429.77403065	5837557.17094876	5833654.05008515	5837557.17094876	1634125.25403482	9090209.15892098	none
sip208	T0.4	t0_16O	t24_16O	-807455.640772047	-791521.503447695	-807455.640772047	-2550429.29457697	995316.887388608	-13457.5940128675	-13192.0250574616	-13457.5940128675	-42507.1549096162	16588.6147898101	2683362.18347052	2680267.51900389	2683362.18347052	2206624.18861053	3457441.55012331	1875906.54269847	1888746.0155562	1875906.54269847	549872.009397804	3978103.599902	Warning: no occurrences in rep rB_t24_16O (t24_16O)
sip209	T0.4	t0_16O	t24_16O	3743279.81066399	3769798.73777875	3743279.81066399	443158.551371717	7182685.00091089	62387.9968443998	62829.9789629792	62387.9968443998	7385.97585619529	119711.416681848	452180.059231131	450557.637041199	452180.059231131	0	1048799.28992073	4195459.86989512	4220356.37481995	4195459.86989512	550867.862092143	7737445.35606624	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip219	T0.4	t0_16O	t24_16O	2796906.80897022	2808832.46223063	2839029.89537282	572797.0889454	4819812.86448585	46615.113482837	46813.8743705106	47317.1649228803	9546.61814909001	80330.2144080976	1175421.19488651	1166725.34275998	1175421.19488651	85486.0645231476	2878049.72129347	3972328.00385673	3975557.80499062	3972328.00385673	1991545.03474369	5223460.08522217	none
sip225	T0.4	t0_16O	t24_16O	3726687.86950491	3757394.48278345	3743199.98114849	-1032988.85554758	7514793.53622502	62111.4644917485	62623.2413797241	62386.6663524748	-17216.4809257929	125246.558937084	2871407.09546462	2861800.04931822	2871407.09546462	1742943.92414782	4892995.26862159	6598094.96496953	6619194.53210166	6598094.96496953	1183851.80602713	9336183.51686505	none
sip239	T0.4	t0_16O	t24_16O	-744679.342711885	-741099.889572623	-744679.342711885	-3110583.88061309	1691264.19221354	-12411.3223785314	-12351.6648262104	-12411.3223785314	-51843.0646768848	28187.7365368924	3225824.79060149	3232634.15501243	3225824.79060149	1078387.55658826	4998832.48414745	2481145.4478896	2491534.26543981	2481145.4478896	1352016.88881724	4203170.8513172	none
sip281	T0.4	t0_16O	t24_16O	4361683.35622075	4419558.84213424	4366950.18652616	-2936902.40454534	10245859.4379667	72694.7226036792	73659.3140355707	72782.5031087692	-48948.373409089	170764.323966112	6742749.25767859	6733066.81470957	6742749.25767859	5016167.4992817	7685858.69309259	11104432.6138993	11152625.6568438	11104432.6138993	2917280.09779988	17772081.0186282	none
sip289	T0.4	t0_16O	t24_16O	1716156.30891112	1745867.84303941	1716156.30891112	-1774330.36589641	5360891.82460545	28602.6051485187	29097.7973839901	28602.6051485187	-29572.1727649401	89348.1970767576	3552157.40814345	3549445.4276527	3552157.40814345	2877065.98877844	4318712.68171972	5268313.71705457	5295313.2706921	5268313.71705457	1304428.30399818	9107591.75446682	none
sip293	T0.4	t0_16O	t24_16O	-212217.820618761	-197659.260899897	-202036.630446431	-2640140.2957884	1423091.05535797	-3536.96367697935	-3294.32101499829	-3367.27717410719	-44002.33826314	23718.1842559662	1620223.63217117	1608960.57382972	1620223.63217117	328399.193851522	4048146.1073408	1408005.8115524	1411301.31292982	1408005.8115524	607038.145086132	1823761.43004403	none
sip295	T0.4	t0_16O	t24_16O	7902301.38037911	7897430.50718218	7902301.38037911	51028.9263329329	15578182.7974486	131705.023006318	131623.84178637	131705.023006318	850.482105548882	259636.379957476	4393205.24311207	4430878.4353542	4393205.24311207	0	11581805.9145204	12295506.6234912	12328308.9425364	12295506.6234912	4489556.69538917	16461568.1430073	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip297	T0.4	t0_16O	t24_16O	1802089.67825814	1838785.90946617	1802089.67825814	-1422067.15780448	5738323.65495798	30034.827970969	30646.4318244362	30034.827970969	-23701.1192967413	95638.7275826329	2764919.0786792	2758680.68865123	2764919.0786792	1633170.67498692	3336696.34094937	4567008.75693734	4597466.5981174	4567008.75693734	1110010.52729795	9067149.2486753	none
sip299	T0.4	t0_16O	t24_16O	522737.634469133	535447.934863898	522737.634469133	-1242892.89075352	2087011.81123074	8712.29390781888	8924.13224773164	8712.29390781888	-20714.8815125587	34783.530187179	1414227.20046894	1405654.72725451	1414227.20046894	65132.2448437738	2582682.23192142	1936964.83493808	1941102.66211841	1936964.83493808	614698.49343218	2662055.6826738	none
sip312	T0.4	t0_16O	t24_16O	1761977.84637329	1790631.49191253	1761977.84637329	-1459815.6360529	5377532.14065745	29366.2974395549	29843.8581985422	29366.2974395549	-24330.2606008816	89625.5356776242	4792671.16678895	4791136.1875962	4792671.16678895	3896048.68932198	5605722.65605536	6554649.01316224	6581767.67950873	6554649.01316224	3089695.3637141	10496934.4626689	none
sip320	T0.4	t0_16O	t24_16O	710028.965970186	723191.100145219	710028.965970186	-403643.883522046	1897456.26139125	11833.8160995031	12053.1850024203	11833.8160995031	-6727.39805870077	31624.2710231875	969437.850029787	965703.464757531	969437.850029787	517083.293614783	1729801.64765448	1679466.81599997	1688894.56490275	1679466.81599997	918754.736133516	3123972.9531517	none
sip340	T0.4	t0_16O	t24_16O	5512910.90470495	5555332.14080986	5512910.90470495	946891.419795256	9730474.68163342	91881.8484117492	92588.8690134976	91881.8484117492	15781.5236632543	162174.578027224	1719688.36091699	1709010.47995401	1719688.36091699	0	3102216.10334733	7232599.26562194	7264342.62076387	7232599.26562194	2120700.0210816	11671175.2485197	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip364	T0.4	t0_16O	t24_16O	476641.73164551	520460.353378944	476641.73164551	-4656130.51245435	4426108.77854103	7944.02886075849	8674.3392229824	7944.02886075849	-77602.1752075725	73768.4796423504	4856006.7609154	4834463.09796253	4856006.7609154	1691989.5313417	8212973.17150876	5332648.49256091	5354923.45134147	5332648.49256091	1160382.04766231	8349763.88183861	none
sip366	T0.4	t0_16O	t24_16O	1363265.19721152	1390170.63104863	1363265.19721152	-899936.715258984	3886350.65649177	22721.086620192	23169.5105174772	22721.086620192	-14998.9452543164	64772.5109415296	2149613.06137079	2141255.85905213	2149613.06137079	1000933.18642385	3598008.57303816	3512878.25858231	3531426.49010077	3512878.25858231	1255907.37280156	6228088.36402801	none
sip376	T0.4	t0_16O	t24_16O	1007815.22599824	999708.40522538	1007815.22599824	-874676.422814668	2890306.87481114	16796.920433304	16661.8067537563	16796.920433304	-14577.9403802445	48171.7812468524	762383.129599554	761228.802953289	762383.129599554	0	2201663.32427552	1770198.35559779	1760937.20817867	1770198.35559779	181828.475436941	2918802.22965219	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip387	T0.4	t0_16O	t24_16O	3663140.40849636	3693406.7523836	3663140.40849636	215558.727966585	7906000.01661808	61052.340141606	61556.7792063933	61052.340141606	3592.64546610975	131766.666943635	2628358.16412725	2630512.79104506	2628358.16412725	1395659.2427127	3382996.82429478	6291498.5726236	6323919.54342866	6291498.5726236	2749203.78162526	11104611.2416325	none
sip405	T0.4	t0_16O	t24_16O	1038298.6871144	1049729.66319466	1038298.6871144	-521063.259911787	2451123.8884708	17304.9781185733	17495.4943865776	17304.9781185733	-8684.38766519645	40852.0648078467	1048832.24702179	1042195.18962007	1048832.24702179	0	1945454.10329192	2087130.93413619	2091924.85281472	2087130.93413619	660050.343121036	2851471.43439528	Warning: no occurrences in rep rA_t0_16O (t0_16O)
