taxonID	comparisonID	trt.code.1	trt.code.2	wad1.obs.mean	wad2.obs.mean	wad1.boot.mean	wad1.boot.median	wad1.boot.CI.L	wad1.boot.CI.U	wad2.boot.mean	wad2.boot.median	wad2.boot.CI.L	wad2.boot.CI.U	wad.diff.obs	wad.diff.boot.mean	wad.diff.boot.median	wad.diff.boot.CI.L	wad.diff.boot.CI.U	wad.diff.p.value	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	r.obs	r.boot.mean	r.boot.median	r.boot.CI.L	r.boot.CI.U	f.obs	f.boot.mean	f.boot.median	f.boot.CI.L	f.boot.CI.U	N1.obs.mean	N2.obs.mean	N1.boot.mean	N1.boot.median	N1.boot.CI.L	N1.boot.CI.U	N2.boot.mean	N2.boot.median	N2.boot.CI.L	N2.boot.CI.U	N.obs.mean	N.boot.mean	N.boot.median	N.boot.CI.L	N.boot.CI.U	message
sip17	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71057824097194	1.71517024950966	1.71053341032957	1.71050776760192	1.70866973419989	1.71233012786809	1.71514534067932	1.71517024950966	1.71442668583351	1.71634501378068	0.00459200853771891	0.00461193034975364	0.00464148660197372	0.0025066336141544	0.00670795155139896	0.027	0.068339121821423	0.0686453840098158	0.0690673591608922	0.0372748900392206	0.099957616907723	259072.224909259	257768.395976542	255139.936881816	141647.888934912	391205.576934609	4317.87041515432	4296.13993294236	4252.3322813636	2360.7981489152	6520.09294891016	13991753.9865783	25382812.671572	13954997.2483321	13949942.8815019	9306661.02511029	18801038.6602546	25621875.0785083	25382812.671572	11179053.564733	33650616.9728749	15890263.7674106	15899476.8866948	15909453.9794053	11762926.0851218	20431005.9915886	none
sip18	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71331822972297	1.72012978746095	1.7132661447492	1.71327132447543	1.71127411265766	1.71528019373892	1.7200847303049	1.72012978746095	1.71788298093009	1.7224519432019	0.00681155773797126	0.00681858555569871	0.00679955384824316	0.00384585493303999	0.00966174687901016	0.01	0.101214095550502	0.101330805006723	0.101058594395915	0.0570981329876909	0.143736081827997	489570.277152104	489607.268987933	479885.525988749	269152.86551516	760344.444431781	8159.50461920174	8160.12114979889	7998.09209981249	4485.88109191934	12672.4074071963	17802214.6643074	32636917.3599774	17739242.3424982	17662275.1969312	13086915.3082121	22938896.8764225	32744211.0822065	32636917.3599774	20987407.0366966	43784076.7225125	20274665.1135858	20240070.4657829	20100824.1096794	15946873.9436301	25035035.9804698	none
sip19	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71296257900905	1.72284960677616	1.71291362831209	1.71290203014895	1.71120254135633	1.71488525092793	1.72277155015973	1.72284960677616	1.71962570572712	1.72457303241275	0.0098870277671117	0.00985792184763902	0.00993387505395282	0.00655037453894689	0.0128291335486751	0.002	0.146942523079557	0.146522388851446	0.147646015406491	0.0972568573796787	0.190804918856292	304251.7620301	301901.563009319	298848.283215973	211593.487019534	399235.259823509	5070.86270050166	5031.69271682199	4980.80472026622	3526.55811699223	6653.92099705848	6651230.73935678	18817314.6668412	6646833.56781122	6662124.46817567	4952499.17128177	8386606.45159867	19014912.8906671	18817314.6668412	10081899.7805691	24955172.0327564	8678911.39393751	8708180.12162053	8737740.39485387	6802468.36260138	10654004.1185158	none
sip20	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71354677631222	1.71294115031482	1.71348278103334	1.71354299583886	1.70980196556542	1.71658878024942	1.71283602830698	1.71294115031482	1.70862191463318	1.7151846801188	-0.000605625997397219	-0.000646752726356206	-0.000516006330278262	-0.00554662149665707	0.00392217474217431	0.609	0	0.0101357679461565	0	0	0.0583523902797867	-10511.5732005053	-9679.43389414372	-8541.17873125905	-91958.1166269372	72554.901548553	-175.192886675088	-161.323898235729	-142.352978854318	-1532.63527711562	1209.24835914255	3636501.10280202	11197749.6588954	3618713.37018068	3606364.65606284	2312166.19446258	4978735.78562351	11100700.021049	11197749.6588954	6972584.49468736	14086361.28221	4896709.19548424	4865711.1453254	4860098.79516827	3580384.90402741	6089752.16610738	Warning: no occurrences in rep rB_t24_16O (t24_16O/t3_16O/t48_16O/t72_16O/t168_16O)
sip22	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70079634807674	1.71033893955839	1.70077962108437	1.70103844991988	1.69503714232671	1.70526547846987	1.71034489879473	1.71033893955839	1.71001681867518	1.7105	0.00954259148165648	0.00956527771036616	0.00931486795872083	0.00499534688769366	0.0153241527258586	0.021	0.142804454258376	0.143201915360802	0.13937150028969	0.074555634571773	0.230086155498769	205812.619374907	203046.543852722	200836.873538062	113316.043504469	309063.133678243	3430.21032291512	3384.10906421203	3347.28122563437	1888.60072507448	5151.05222797071	4820493.02281074	12143622.9738003	4835459.02731377	4833770.32008369	3548251.29383348	6105966.55959006	11973873.6066531	12143622.9738003	7176095.4136519	20392779.7847017	6041014.681309	6025194.79053699	6008681.29904255	4550841.66900728	7584452.11738689	none
sip23	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70754306400454	1.7105	1.70750747429746	1.70802913726397	1.69862113027419	1.71389201879894	1.7105	1.7105	1.7105	1.7105	0.00295693599545599	0.00299252570254444	0.0024708627360337	-0.00339201879893701	0.0118788697258119	0.44332998996991	0.0440813101682704	0.0510615080568874	0.0368245612152288	0	0.178017558159832	7601.01419279727	7088.1485377396	6398.78663385647	-9011.16413990023	27809.8489431922	126.683569879954	118.135808962327	106.646443897608	-150.186068998337	463.497482386536	553810.005065822	1567535.79036159	547704.68551369	542772.217615993	259813.209689655	856845.042982698	1563915.84281382	1567535.79036159	830123.022881892	2785197.11243615	722764.302615116	717073.211730379	711579.179444084	422382.023517222	1029153.67457136	Warning: no occurrences in rep rA_t168_16O & rA_t72_16O & rB_t168_16O & rB_t24_16O (t24_16O/t168_16O/t48_16O/t3_16O/t72_16O)
sip25	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.7127999989627	1.71686901110452	1.71272092818904	1.7128719724647	1.70893276061316	1.71636091899899	1.71684281761217	1.71686901110452	1.71612863952609	1.71820572353475	0.00406901214181943	0.00412188942313001	0.00414408307023784	0.00043589181969585	0.00798506536474399	0.192	0.060479833216441	0.0614281552739716	0.061600563343619	0.00646777664644654	0.118956008761513	118474.897679871	119902.773041747	118320.199931702	12781.9306222284	238603.631799433	1974.58162799785	1998.37955069579	1972.00333219504	213.03217703714	3976.72719665721	6751625.17711978	15507800.4254562	6761275.60056905	6733403.0088847	4930241.24953024	8572294.05384116	15498435.1134123	15507800.4254562	12721222.3721735	17811023.6508264	8210987.71850918	8217468.85270959	8200194.22533767	6638998.06445189	9844841.91185975	none
sip26	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70625977271278	1.71102476000962	1.70618875000561	1.70624026020457	1.70263338330997	1.70940472212644	1.71103012012455	1.71102476000962	1.71053027132898	1.7114582957759	0.00476498729683339	0.00484137011893747	0.00479083947779757	0.00158086980219454	0.00849561901828574	0.119	0.0710869832896389	0.0722559944501014	0.0714698655688336	0.0235446679752474	0.127006499141327	148273.73783046	149320.184509151	150133.280302065	51246.5622313514	254069.904121237	2471.228963841	2488.66974181918	2502.22133836775	854.109370522523	4234.49840202062	6831350.95820024	18300438.1049418	6816384.96011215	6802977.04670762	5622138.05846789	8182555.75550976	18364546.6953044	18300438.1049418	16640575.3200655	20773047.9650391	8742865.48265716	8741078.58264419	8737081.18077581	7664837.99048687	9840049.94610239	none
sip29	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70770161444959	1.72802800675451	1.70764213867505	1.70764857718914	1.70514069914066	1.71004617813595	1.72786529395208	1.72802800675451	1.72215089989449	1.73321340230737	0.0203263923049191	0.020223155277033	0.0202954374092265	0.0146545589586765	0.0255420631917837	0.003	0.302993894434529	0.301478217208713	0.302465180229472	0.218371807161642	0.380996482506136	1154866.97537105	1145226.03074314	1144253.28753649	776882.012070252	1551984.74826586	19247.7829228508	19087.1005123857	19070.8881256082	12948.0335345042	25866.4124710976	14908599.1619053	21315140.4061932	14911633.6342314	14892866.2490201	10455579.5117825	19647469.5116944	21350709.6827404	21315140.4061932	17430851.9141823	25042041.7286778	15976356.0359533	15984812.9756496	15986631.7695114	12321691.533731	20095368.2528777	none
sip30	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.709715726254	1.72198422192639	1.70966674474469	1.70965829007083	1.70715357752648	1.71196478518802	1.72194788882203	1.72198422192639	1.72093867948717	1.7237930708985	0.0122684956723906	0.0122811440773367	0.012318014671534	0.00950202122870654	0.0150935189835404	0.002	0.182671096528832	0.182877209898826	0.183468068100054	0.141320450909413	0.224992751627183	390626.813005127	386216.49848699	386369.633247932	282297.602965707	499180.486225876	6510.44688341878	6436.94164144984	6439.49388746553	4704.96004942846	8319.67477043126	7564563.60936652	15957468.2832866	7523543.25913313	7424934.14936052	5003212.67342379	10745708.059901	15862989.6806778	15957468.2832866	10573112.0793534	23142221.3117604	8963381.05501986	8913450.99605724	8844686.80035716	6522655.28927983	11757734.2925912	none
sip36	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.70802088781234	1.72750436847743	1.70795403497415	1.70797913511355	1.70524466222161	1.71062572312219	1.72723685393847	1.72750436847743	1.71874570762815	1.73823498068006	0.0194834806650823	0.0192828189643193	0.0191011225669122	0.0107750308855078	0.0295925327462506	0.001	0.290376591947376	0.287411645017232	0.284737265507394	0.160592903387887	0.44087876585641	1068139.99065242	1047670.62954042	1030160.03449039	565609.132008698	1619383.09246904	17802.3331775403	17461.177159007	17169.3339081731	9426.81886681164	26989.7182078173	14535690.4251419	19833419.3970696	14519870.6062361	14529706.9920534	9784407.81815479	19362791.8100939	19899645.0808453	19833419.3970696	13348963.6113521	25718438.1879613	15418645.2537965	15416499.6853377	15436795.5305702	11305929.6285908	19559041.6460371	Warning: no occurrences in rep rA_t3_16O (t48_16O/t24_16O/t168_16O/t3_16O/t72_16O)
sip38	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.7060101812004	1.71465111414028	1.70596269352275	1.70599141450295	1.70329220492693	1.70840399962244	1.71464539396209	1.71465111414028	1.7141857239854	1.71556563489064	0.00864093293987755	0.00868270043933768	0.00867537442064581	0.00609601972093998	0.0114476384247661	0	0.12892894091492	0.129570023522027	0.129480768369461	0.090845979244376	0.171087949273162	413307.743873123	413827.119647967	412701.768178304	301085.995727007	536517.999434887	6888.46239788538	6897.11866079944	6878.36280297174	5018.09992878344	8941.96665724811	9856665.88162594	31338755.0957889	9851741.40686725	9818942.36307176	7958441.25786395	11911948.9733924	31348042.7172486	31338755.0957889	28899512.1352235	34320919.5257795	13437014.0839864	13434458.2919308	13413775.4494332	11839785.2026121	15226500.7422181	none
sip46	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71289670370026	1.71510676487936	1.71283388700788	1.71284937125323	1.71033198910882	1.71531913186859	1.71500094375379	1.71510676487936	1.7105	1.71825550099547	0.00221006117910671	0.00216705674591288	0.00222367599489559	-0.00280281865229514	0.00650104488821079	0.233	0.0328474897065981	0.0360038513322369	0.0330111405255255	0	0.0966883938568681	37117.5769425813	36848.008146367	37938.7329736499	-44122.6266652388	112291.490444336	618.626282376355	614.133469106117	632.312216227498	-735.377111087313	1871.52484073894	4524900.1433503	5794468.90165487	4516370.94032022	4494559.14828021	3515188.50504129	5638608.48132812	5738758.28110667	5794468.90165487	3370590.08846838	7447337.55323282	4736494.93640107	4720102.16378463	4686182.67260468	3762761.9627602	5700188.10192692	none
sip47	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.7133148571731	1.71609303145469	1.71325725755469	1.71315488919963	1.71099285073927	1.71583091053225	1.71600416112193	1.71609303145469	1.7105	1.72316030955967	0.00277817428158689	0.00274690356724066	0.00259593999909047	-0.00303246968862904	0.00955490693479293	0.21	0.0412814429872998	0.0459046840302581	0.0386015548110409	0	0.141954185662352	42663.5003374782	44158.0582846143	38646.3000141053	-44404.6420489509	165482.457655628	711.05833895797	735.967638076906	644.105000235088	-740.077367482514	2758.04096092713	3649456.9844219	7744284.88397448	3630140.2704248	3627749.18593427	2718016.93505427	4518845.51177851	7687004.29555168	7744284.88397448	5063995.20947607	11643580.6445883	4331928.301014	4306284.27461261	4291479.23870646	3390914.18054318	5198854.76395233	none
sip48	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71362192338917	1.71701262507716	1.71356550031339	1.7135366722709	1.71138688895923	1.71568198751347	1.71696709158597	1.71701262507716	1.71478070230259	1.71922642047855	0.00339070168798994	0.00340159127257904	0.00340355138239523	0.000403662991555654	0.00635296669057017	0.12	0.0503743792717505	0.0506480803018621	0.0505541139359469	0.00599186797380473	0.0944312919493969	130275.72595497	129753.37405199	127486.060175217	16252.4619841829	251222.03043018	2171.26209924951	2162.55623419983	2124.76766958694	270.874366403048	4187.03384050301	9716695.578999	16457144.6831718	9689137.15774978	9609234.47884752	7537053.5752137	12142026.5783188	16505667.6219891	16457144.6831718	14801940.1156377	18630969.4580575	10840103.7630278	10825225.5684563	10777490.5217366	8985787.30322232	12889400.4096287	none
sip49	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.7176966117446	1.71500829513756	1.71765903476263	1.71747202101937	1.7149345884321	1.72112547268164	1.71502029356281	1.71500829513756	1.7105	1.71778748964485	-0.00268831660704238	-0.00263874119981588	-0.00249833585165127	-0.00758712753843533	0.00194085437123275	0.758	0	0.00228780637150513	0	0	0.0287994194555997	-65270.1600486822	-61895.7180185582	-59815.2776615919	-172763.826743012	46661.7206853071	-1087.83600081137	-1031.5953003093	-996.921294359865	-2879.39711238353	777.695344755119	6493507.47572248	8727259.64469233	6466667.95735669	6419158.2589628	4806390.2850984	8339294.66594387	8854325.60001476	8727259.64469233	5823594.57515604	14003881.6528979	6865799.50388412	6864610.8977997	6821929.30203929	5249546.69861792	8583399.44611572	none
sip55	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71475446052701	1.72041745844721	1.71469798345856	1.71466927743169	1.71187228724264	1.7177526437743	1.72035513521549	1.72041745844721	1.71717812224755	1.72408198716722	0.00566299792019986	0.00565715175692342	0.00565289010733216	0.00115431860424018	0.0102680947368711	0.081	0.0840792982180648	0.0840589352326403	0.0839327169174953	0.0171251883426683	0.152656893081203	157902.175903173	157532.905451052	153490.310487886	27891.0495954864	302179.71561376	2631.70293171954	2625.5484241842	2558.17184146476	464.850826591441	5036.32859356266	7480823.49537809	9827186.07933307	7456037.91031663	7385785.8907642	5217197.09183969	9979739.5302021	9887375.80350732	9827186.07933307	8085562.20024788	12073556.170245	7871883.92603725	7861260.89251507	7808371.54089666	5942026.09020036	9965177.06881795	none
sip56	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71074994333998	1.72775456506886	1.71071927912511	1.7106435209613	1.70862612028099	1.71304022369522	1.72766025461334	1.72775456506886	1.72393335461738	1.72974806622918	0.0170046217288782	0.016940975488228	0.0171440635875872	0.0126302013774573	0.0204692941692533	0.004004004004004	0.253041369297029	0.252109892553192	0.255128921154918	0.187885996444114	0.30487965004045	291445.378444693	291049.557032758	287744.84993191	169083.973546864	439775.68370615	4857.42297407822	4850.82595054597	4795.74749886517	2818.06622578107	7329.59472843584	3094491.46907553	13494077.1030133	3092239.23722659	3067166.72233209	1531737.72017719	4711337.36031168	13560038.5440899	13494077.1030133	4678620.79118549	22678420.0470704	4827755.7413985	4836872.45503714	4796597.08893291	2948570.53914512	6744916.25684719	Warning: no occurrences in rep rA_t24_16O & rA_t3_16O & rC_t3_16O (t72_16O/t48_16O/t3_16O/t24_16O/t168_16O)
sip57	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.69759206852583	1.7051932102084	1.69752339867206	1.69750587773626	1.69364935931982	1.70129115307358	1.70515588378018	1.7051932102084	1.70334234792661	1.70708100507188	0.00760114168256298	0.00763248510811732	0.00764568798563547	0.00346185688980738	0.0117521020458609	0.041	0.113958412496744	0.114465267663234	0.114683966297083	0.0518307874022962	0.17668581636407	385851.759908983	386932.056547359	384933.194847246	171473.408148285	612327.320865696	6430.86266514972	6448.86760912266	6415.5532474541	2857.89013580475	10205.4553477616	11917193.5622446	25568019.851454	11937987.0168348	11936977.1328195	9565761.68174552	14217219.4671315	25449844.425725	25568019.851454	20007118.1669446	33634778.9205471	14192331.2771129	14189963.2516499	14168139.5089997	11962577.7619923	16408569.7010829	none
sip59	5	t168_16O_t24_16O_t3_16O_t48_16O_t72_16O	t168_18O	1.71963115344842	1.71916795306502	1.71964805553826	1.71958159320705	1.71467934829317	1.72499155816242	1.7192035833446	1.71916795306502	1.71722814741055	1.72015045220495	-0.000463200383401974	-0.000444472193663582	-0.000317125117191286	-0.00635336064893009	0.00454332859375067	0.521	0	0.0133255825256847	0	0	0.0674307962665826	-1161.73364092818	-761.458563110717	-831.07773200975	-14352.1202892943	11958.8296664899	-19.3622273488029	-12.6909760518453	-13.8512955334958	-239.202004821572	199.313827774832	362858.730382238	2445792.77089252	365592.771020112	363834.674329336	214883.197019644	514520.907402968	2440776.01834436	2445792.77089252	2094195.74603466	3053276.23062405	710014.403800618	711456.645574153	707944.261467629	566600.280837832	865264.921726563	Warning: no occurrences in rep rB_t168_16O & rB_t24_16O & rC_t24_16O (t72_16O/t168_16O/t48_16O/t24_16O/t3_16O)
